Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,System pressure,,Cond temp,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,ml,MPa,ml,°C,
63.093,0.4501821,,,,,63.093,4.723317,,,,,,,,,,,63.093,0.3768263,,,
63.096,0.4555836,,,,,63.096,4.718824,,,,,,,,,,,63.096,0.3767284,,,
63.099,0.460985,,,,,63.099,4.714332,,,,,,,,,,,63.099,0.3766304,,,
63.101,0.4663865,,,,,63.101,4.709839,,,,,,,,,,,63.101,0.3765324,,,
63.104,0.471788,,,,,63.104,4.705347,,,,,,,,,,,63.104,0.3764344,,,
63.106,0.4772054,,,,,63.106,4.70084,,,,,,,,,,,63.106,0.3763361,,,
63.109,0.4826069,,,,,63.109,4.696348,,,,,,,,,,,63.109,0.3762381,,,
63.111,0.4878573,,,,,63.111,4.69228,,,,,,,,,,,63.111,0.3760535,,,
63.114,0.4930466,,,,,63.114,4.688384,,,,,,,,,,,63.114,0.375834,,,
63.117,0.4982359,,,,,63.117,4.684488,,,,,,,,,,,63.117,0.3756145,,,
63.119,0.5034251,,,,,63.119,4.680592,,,,,,,,,,,63.119,0.375395,,,
63.122,0.5086144,,,,,63.122,4.676696,,,,,,,,,,,63.122,0.3751755,,,
63.124,0.5138037,,,,,63.124,4.6728,,,,,,,,,,,63.124,0.374956,,,
63.127,0.518993,,,,,63.127,4.668903,,,,,,,,,,,63.127,0.3747365,,,
63.129,0.5241823,,,,,63.129,4.665007,,,,,,,,,,,63.129,0.3745169,,,
63.132,0.5293716,,,,,63.132,4.661111,,,,,,,,,,,63.132,0.3742974,,,
63.135,0.5345609,,,,,63.135,4.657215,,,,,,,,,,,63.135,0.3740779,,,
63.137,0.5397502,,,,,63.137,4.653319,,,,,,,,,,,63.137,0.3738584,,,
63.14,0.5449395,,,,,63.14,4.649423,,,,,,,,,,,63.14,0.3736389,,,
63.142,0.5501288,,,,,63.142,4.645526,,,,,,,,,,,63.142,0.3734193,,,
63.145,0.5535045,,,,,63.145,4.642023,,,,,,,,,,,63.145,0.3734734,,,
63.147,0.5563064,,,,,63.147,4.638643,,,,,,,,,,,63.147,0.373614,,,
63.15,0.5591083,,,,,63.15,4.635264,,,,,,,,,,,63.15,0.3737546,,,
63.153,0.5619102,,,,,63.153,4.631885,,,,,,,,,,,63.153,0.3738952,,,
63.155,0.5647205,,,,,63.155,4.628495,,,,,,,,,,,63.155,0.3740362,,,
63.158,0.5675223,,,,,63.158,4.625115,,,,,,,,,,,63.158,0.3741768,,,
63.16,0.5703242,,,,,63.16,4.621736,,,,,,,,,,,63.16,0.3743173,,,
63.163,0.5731261,,,,,63.163,4.618357,,,,,,,,,,,63.163,0.374458,,,
63.165,0.575928,,,,,63.165,4.614977,,,,,,,,,,,63.165,0.3745985,,,
63.168,0.5787299,,,,,63.168,4.611598,,,,,,,,,,,63.168,0.3747391,,,
63.171,0.5815318,,,,,63.171,4.608218,,,,,,,,,,,63.171,0.3748797,,,
63.173,0.5843337,,,,,63.173,4.604839,,,,,,,,,,,63.173,0.3750203,,,
63.176,0.5871356,,,,,63.176,4.60146,,,,,,,,,,,63.176,0.3751609,,,
63.178,0.5896405,,,,,63.178,4.598122,,,,,,,,,,,63.178,0.3751621,,,
63.181,0.5920771,,,,,63.181,4.594795,,,,,,,,,,,63.181,0.3751312,,,
63.183,0.5945138,,,,,63.183,4.591467,,,,,,,,,,,63.183,0.3751003,,,
63.186,0.5969504,,,,,63.186,4.58814,,,,,,,,,,,63.186,0.3750694,,,
63.189,0.599387,,,,,63.189,4.584812,,,,,,,,,,,63.189,0.3750385,,,
63.191,0.6018237,,,,,63.191,4.581484,,,,,,,,,,,63.191,0.3750076,,,
63.194,0.6042603,,,,,63.194,4.578157,,,,,,,,,,,63.194,0.3749767,,,
63.196,0.6066969,,,,,63.196,4.574829,,,,,,,,,,,63.196,0.3749458,,,
63.199,0.6091335,,,,,63.199,4.571502,,,,,,,,,,,63.199,0.374915,,,
63.201,0.6115702,,,,,63.201,4.568174,,,,,,,,,,,63.201,0.3748841,,,
63.204,0.6140141,,,,,63.204,4.564837,,,,,,,,,,,63.204,0.3748531,,,
63.207,0.6164507,,,,,63.207,4.561509,,,,,,,,,,,63.207,0.3748222,,,
63.209,0.6188874,,,,,63.209,4.558181,,,,,,,,,,,63.209,0.3747913,,,
63.212,0.6203184,,,,,63.212,4.55474,,,,,,,,,,,63.212,0.3745643,,,
63.214,0.6215866,,,,,63.214,4.55128,,,,,,,,,,,63.214,0.3743054,,,
63.217,0.6228547,,,,,63.217,4.547821,,,,,,,,,,,63.217,0.3740466,,,
63.219,0.6241227,,,,,63.219,4.544362,,,,,,,,,,,63.219,0.3737878,,,
63.222,0.6253909,,,,,63.222,4.540902,,,,,,,,,,,63.222,0.3735289,,,
63.225,0.626659,,,,,63.225,4.537443,,,,,,,,,,,63.225,0.3732701,,,
63.227,0.6279271,,,,,63.227,4.533983,,,,,,,,,,,63.227,0.3730113,,,
63.23,0.6291952,,,,,63.23,4.530523,,,,,,,,,,,63.23,0.3727524,,,
63.232,0.6304633,,,,,63.232,4.527064,,,,,,,,,,,63.232,0.3724936,,,
63.235,0.6317315,,,,,63.235,4.523604,,,,,,,,,,,63.235,0.3722348,,,
63.237,0.6329995,,,,,63.237,4.520145,,,,,,,,,,,63.237,0.3719759,,,
63.24,0.6342677,,,,,63.24,4.516685,,,,,,,,,,,63.24,0.3717171,,,
63.243,0.6355358,,,,,63.243,4.513226,,,,,,,,,,,63.243,0.3714582,,,
63.245,0.6364508,,,,,63.245,4.509654,,,,,,,,,,,63.245,0.3716221,,,
63.248,0.6373209,,,,,63.248,4.506067,,,,,,,,,,,63.248,0.3718398,,,
63.25,0.638191,,,,,63.25,4.502481,,,,,,,,,,,63.25,0.3720574,,,
63.253,0.6390637,,,,,63.253,4.498884,,,,,,,,,,,63.253,0.3722757,,,
63.255,0.6399338,,,,,63.255,4.495297,,,,,,,,,,,63.255,0.3724934,,,
63.258,0.6408039,,,,,63.258,4.491711,,,,,,,,,,,63.258,0.372711,,,
63.261,0.641674,,,,,63.261,4.488124,,,,,,,,,,,63.261,0.3729286,,,
63.263,0.6425441,,,,,63.263,4.484538,,,,,,,,,,,63.263,0.3731463,,,
63.266,0.6434142,,,,,63.266,4.480951,,,,,,,,,,,63.266,0.3733639,,,
63.268,0.6442843,,,,,63.268,4.477365,,,,,,,,,,,63.268,0.3735816,,,
63.271,0.6451544,,,,,63.271,4.473779,,,,,,,,,,,63.271,0.3737992,,,
63.273,0.6460245,,,,,63.273,4.470192,,,,,,,,,,,63.273,0.3740169,,,
63.276,0.6468946,,,,,63.276,4.466606,,,,,,,,,,,63.276,0.3742345,,,
63.279,0.6471788,,,,,63.279,4.463026,,,,,,,,,,,63.279,0.3742526,,,
63.281,0.6474279,,,,,63.281,4.459445,,,,,,,,,,,63.281,0.3742587,,,
63.284,0.6476771,,,,,63.284,4.455866,,,,,,,,,,,63.284,0.3742648,,,
63.286,0.6479262,,,,,63.286,4.452286,,,,,,,,,,,63.286,0.374271,,,
63.289,0.6481754,,,,,63.289,4.448706,,,,,,,,,,,63.289,0.3742771,,,
63.291,0.6484245,,,,,63.291,4.445126,,,,,,,,,,,63.291,0.3742833,,,
63.294,0.6486737,,,,,63.294,4.441546,,,,,,,,,,,63.294,0.3742894,,,
63.297,0.6489228,,,,,63.297,4.437966,,,,,,,,,,,63.297,0.3742955,,,
63.299,0.6491719,,,,,63.299,4.434387,,,,,,,,,,,63.299,0.3743016,,,
63.302,0.6494219,,,,,63.302,4.430796,,,,,,,,,,,63.302,0.3743078,,,
63.304,0.649671,,,,,63.304,4.427217,,,,,,,,,,,63.304,0.3743139,,,
63.307,0.6499202,,,,,63.307,4.423636,,,,,,,,,,,63.307,0.3743201,,,
63.309,0.6501693,,,,,63.309,4.420057,,,,,,,,,,,63.309,0.3743262,,,
63.312,0.6502628,,,,,63.312,4.416582,,,,,,,,,,,63.312,0.3743256,,,
63.315,0.650355,,,,,63.315,4.413108,,,,,,,,,,,63.315,0.3743249,,,
63.317,0.6504471,,,,,63.317,4.409635,,,,,,,,,,,63.317,0.3743242,,,
63.32,0.6505393,,,,,63.32,4.406161,,,,,,,,,,,63.32,0.3743235,,,
63.322,0.6506314,,,,,63.322,4.402688,,,,,,,,,,,63.322,0.3743229,,,
63.325,0.6507236,,,,,63.325,4.399214,,,,,,,,,,,63.325,0.3743222,,,
63.327,0.6508158,,,,,63.327,4.39574,,,,,,,,,,,63.327,0.3743215,,,
63.33,0.6509079,,,,,63.33,4.392266,,,,,,,,,,,63.33,0.3743209,,,
63.333,0.6510001,,,,,63.333,4.388793,,,,,,,,,,,63.333,0.3743202,,,
63.335,0.6510922,,,,,63.335,4.385319,,,,,,,,,,,63.335,0.3743195,,,
63.338,0.6511844,,,,,63.338,4.381845,,,,,,,,,,,63.338,0.3743188,,,
63.34,0.6512765,,,,,63.34,4.378372,,,,,,,,,,,63.34,0.3743182,,,
63.343,0.6513692,,,,,63.343,4.374909,,,,,,,,,,,63.343,0.3743167,,,
63.345,0.6514726,,,,,63.345,4.371683,,,,,,,,,,,63.345,0.3742996,,,
63.348,0.6515761,,,,,63.348,4.368456,,,,,,,,,,,63.348,0.3742824,,,
63.351,0.6516799,,,,,63.351,4.36522,,,,,,,,,,,63.351,0.3742652,,,
63.353,0.6517833,,,,,63.353,4.361994,,,,,,,,,,,63.353,0.374248,,,
63.356,0.6518868,,,,,63.356,4.358768,,,,,,,,,,,63.356,0.3742309,,,
63.358,0.6519902,,,,,63.358,4.355541,,,,,,,,,,,63.358,0.3742137,,,
63.361,0.6520936,,,,,63.361,4.352315,,,,,,,,,,,63.361,0.3741965,,,
63.363,0.6521971,,,,,63.363,4.349089,,,,,,,,,,,63.363,0.3741794,,,
63.366,0.6523006,,,,,63.366,4.345862,,,,,,,,,,,63.366,0.3741622,,,
63.369,0.6524041,,,,,63.369,4.342636,,,,,,,,,,,63.369,0.374145,,,
63.371,0.6525075,,,,,63.371,4.339409,,,,,,,,,,,63.371,0.3741279,,,
63.374,0.652611,,,,,63.374,4.336183,,,,,,,,,,,63.374,0.3741107,,,
63.376,0.6527129,,,,,63.376,4.332974,,,,,,,,,,,63.376,0.3740835,,,
63.379,0.6527963,,,,,63.379,4.329977,,,,,,,,,,,63.379,0.3739315,,,
63.381,0.6528797,,,,,63.381,4.326981,,,,,,,,,,,63.381,0.3737795,,,
63.384,0.6529631,,,,,63.384,4.323984,,,,,,,,,,,63.384,0.3736274,,,
63.387,0.6530465,,,,,63.387,4.320987,,,,,,,,,,,63.387,0.3734754,,,
63.389,0.6531298,,,,,63.389,4.31799,,,,,,,,,,,63.389,0.3733234,,,
63.392,0.6532132,,,,,63.392,4.314994,,,,,,,,,,,63.392,0.3731713,,,
63.394,0.6532966,,,,,63.394,4.311997,,,,,,,,,,,63.394,0.3730193,,,
63.397,0.65338,,,,,63.397,4.309,,,,,,,,,,,63.397,0.3728673,,,
63.399,0.6534636,,,,,63.399,4.305995,,,,,,,,,,,63.399,0.3727148,,,
63.402,0.653547,,,,,63.402,4.302998,,,,,,,,,,,63.402,0.3725627,,,
63.405,0.6536304,,,,,63.405,4.300001,,,,,,,,,,,63.405,0.3724107,,,
63.407,0.6537138,,,,,63.407,4.297005,,,,,,,,,,,63.407,0.3722587,,,
63.41,0.6538097,,,,,63.41,4.294032,,,,,,,,,,,63.41,0.3721526,,,
63.412,0.6539956,,,,,63.412,4.291228,,,,,,,,,,,63.412,0.3723788,,,
63.415,0.6541815,,,,,63.415,4.288425,,,,,,,,,,,63.415,0.3726049,,,
63.417,0.6543674,,,,,63.417,4.285622,,,,,,,,,,,63.417,0.372831,,,
63.42,0.6545534,,,,,63.42,4.282819,,,,,,,,,,,63.42,0.3730572,,,
63.423,0.6547393,,,,,63.423,4.280015,,,,,,,,,,,63.423,0.3732833,,,
63.425,0.6549252,,,,,63.425,4.277213,,,,,,,,,,,63.425,0.3735094,,,
63.428,0.6551111,,,,,63.428,4.274409,,,,,,,,,,,63.428,0.3737355,,,
63.43,0.655297,,,,,63.43,4.271606,,,,,,,,,,,63.43,0.3739617,,,
63.433,0.655483,,,,,63.433,4.268803,,,,,,,,,,,63.433,0.3741878,,,
63.435,0.6556689,,,,,63.435,4.266,,,,,,,,,,,63.435,0.3744139,,,
63.438,0.6558548,,,,,63.438,4.263196,,,,,,,,,,,63.438,0.3746401,,,
63.441,0.6560408,,,,,63.441,4.260394,,,,,,,,,,,63.441,0.3748662,,,
63.443,0.6561958,,,,,63.443,4.257608,,,,,,,,,,,63.443,0.3750001,,,
63.446,0.656216,,,,,63.446,4.254901,,,,,,,,,,,63.446,0.3747331,,,
63.448,0.6562363,,,,,63.448,4.252195,,,,,,,,,,,63.448,0.374466,,,
63.451,0.6562567,,,,,63.451,4.24948,,,,,,,,,,,63.451,0.3741981,,,
63.453,0.6562769,,,,,63.453,4.246773,,,,,,,,,,,63.453,0.3739311,,,
63.456,0.6562973,,,,,63.456,4.244066,,,,,,,,,,,63.456,0.373664,,,
63.459,0.6563175,,,,,63.459,4.241359,,,,,,,,,,,63.459,0.3733969,,,
63.461,0.6563378,,,,,63.461,4.238653,,,,,,,,,,,63.461,0.3731298,,,
63.464,0.6563581,,,,,63.464,4.235946,,,,,,,,,,,63.464,0.3728628,,,
63.466,0.6563784,,,,,63.466,4.233239,,,,,,,,,,,63.466,0.3725957,,,
63.469,0.6563987,,,,,63.469,4.230532,,,,,,,,,,,63.469,0.3723286,,,
63.471,0.656419,,,,,63.471,4.227826,,,,,,,,,,,63.471,0.3720615,,,
63.474,0.6564392,,,,,63.474,4.225119,,,,,,,,,,,63.474,0.3717944,,,
63.477,0.6564815,,,,,63.477,4.222433,,,,,,,,,,,63.477,0.3715926,,,
63.479,0.6566032,,,,,63.479,4.219821,,,,,,,,,,,63.479,0.3716267,,,
63.482,0.6567249,,,,,63.482,4.217209,,,,,,,,,,,63.482,0.3716609,,,
63.484,0.6568466,,,,,63.484,4.214598,,,,,,,,,,,63.484,0.371695,,,
63.487,0.6569684,,,,,63.487,4.211986,,,,,,,,,,,63.487,0.3717291,,,
63.489,0.6570901,,,,,63.489,4.209374,,,,,,,,,,,63.489,0.3717632,,,
63.492,0.6572118,,,,,63.492,4.206762,,,,,,,,,,,63.492,0.3717974,,,
63.495,0.6573335,,,,,63.495,4.204151,,,,,,,,,,,63.495,0.3718315,,,
63.497,0.6574552,,,,,63.497,4.201539,,,,,,,,,,,63.497,0.3718656,,,
63.5,0.6575773,,,,,63.5,4.19892,,,,,,,,,,,63.5,0.3718998,,,
63.502,0.6576989,,,,,63.502,4.196308,,,,,,,,,,,63.502,0.3719339,,,
63.505,0.6578206,,,,,63.505,4.193696,,,,,,,,,,,63.505,0.3719681,,,
63.507,0.6579424,,,,,63.507,4.191085,,,,,,,,,,,63.507,0.3720022,,,
63.51,0.658077,,,,,63.51,4.18848,,,,,,,,,,,63.51,0.3720658,,,
63.513,0.6582487,,,,,63.513,4.185894,,,,,,,,,,,63.513,0.372214,,,
63.515,0.6584204,,,,,63.515,4.183307,,,,,,,,,,,63.515,0.3723623,,,
63.518,0.6585921,,,,,63.518,4.180721,,,,,,,,,,,63.518,0.3725106,,,
63.52,0.6587638,,,,,63.52,4.178134,,,,,,,,,,,63.52,0.3726589,,,
63.523,0.6589355,,,,,63.523,4.175549,,,,,,,,,,,63.523,0.3728072,,,
63.525,0.6591073,,,,,63.525,4.172962,,,,,,,,,,,63.525,0.3729555,,,
63.528,0.659279,,,,,63.528,4.170376,,,,,,,,,,,63.528,0.3731038,,,
63.531,0.6594507,,,,,63.531,4.167789,,,,,,,,,,,63.531,0.3732521,,,
63.533,0.6596224,,,,,63.533,4.165203,,,,,,,,,,,63.533,0.3734004,,,
63.536,0.6597941,,,,,63.536,4.162617,,,,,,,,,,,63.536,0.3735487,,,
63.538,0.6599658,,,,,63.538,4.160031,,,,,,,,,,,63.538,0.373697,,,
63.541,0.6601375,,,,,63.541,4.157444,,,,,,,,,,,63.541,0.3738452,,,
63.543,0.6602809,,,,,63.543,4.154862,,,,,,,,,,,63.543,0.3738799,,,
63.546,0.6603633,,,,,63.546,4.15229,,,,,,,,,,,63.546,0.3736701,,,
63.549,0.6604459,,,,,63.549,4.14971,,,,,,,,,,,63.549,0.3734598,,,
63.551,0.6605283,,,,,63.551,4.147138,,,,,,,,,,,63.551,0.37325,,,
63.554,0.6606107,,,,,63.554,4.144566,,,,,,,,,,,63.554,0.3730403,,,
63.556,0.6606931,,,,,63.556,4.141993,,,,,,,,,,,63.556,0.3728306,,,
63.559,0.6607755,,,,,63.559,4.139421,,,,,,,,,,,63.559,0.3726208,,,
63.561,0.6608579,,,,,63.561,4.136848,,,,,,,,,,,63.561,0.3724111,,,
63.564,0.6609403,,,,,63.564,4.134276,,,,,,,,,,,63.564,0.3722014,,,
63.567,0.6610227,,,,,63.567,4.131704,,,,,,,,,,,63.567,0.3719916,,,
63.569,0.6611051,,,,,63.569,4.129132,,,,,,,,,,,63.569,0.3717819,,,
63.572,0.6611875,,,,,63.572,4.126559,,,,,,,,,,,63.572,0.3715722,,,
63.574,0.6612698,,,,,63.574,4.123987,,,,,,,,,,,63.574,0.3713624,,,
63.577,0.6613678,,,,,63.577,4.121423,,,,,,,,,,,63.577,0.3712902,,,
63.579,0.6614959,,,,,63.579,4.118876,,,,,,,,,,,63.579,0.3714834,,,
63.582,0.661624,,,,,63.582,4.116328,,,,,,,,,,,63.582,0.3716765,,,
63.585,0.661752,,,,,63.585,4.11378,,,,,,,,,,,63.585,0.3718697,,,
63.587,0.6618801,,,,,63.587,4.111232,,,,,,,,,,,63.587,0.3720629,,,
63.59,0.6620082,,,,,63.59,4.108685,,,,,,,,,,,63.59,0.372256,,,
63.592,0.6621362,,,,,63.592,4.106137,,,,,,,,,,,63.592,0.3724492,,,
63.595,0.6622643,,,,,63.595,4.10359,,,,,,,,,,,63.595,0.3726424,,,
63.597,0.6623927,,,,,63.597,4.101034,,,,,,,,,,,63.597,0.3728361,,,
63.6,0.6625208,,,,,63.6,4.098486,,,,,,,,,,,63.6,0.3730293,,,
63.603,0.6626488,,,,,63.603,4.095939,,,,,,,,,,,63.603,0.3732224,,,
63.605,0.6627769,,,,,63.605,4.093391,,,,,,,,,,,63.605,0.3734156,,,
63.608,0.6629049,,,,,63.608,4.090844,,,,,,,,,,,63.608,0.3736088,,,
63.61,0.6629634,,,,,63.61,4.088317,,,,,,,,,,,63.61,0.3736938,,,
63.613,0.6629217,,,,,63.613,4.085821,,,,,,,,,,,63.613,0.373623,,,
63.615,0.6628799,,,,,63.615,4.083324,,,,,,,,,,,63.615,0.3735521,,,
63.618,0.6628382,,,,,63.618,4.080828,,,,,,,,,,,63.618,0.3734812,,,
63.621,0.6627964,,,,,63.621,4.078331,,,,,,,,,,,63.621,0.3734103,,,
63.623,0.6627547,,,,,63.623,4.075835,,,,,,,,,,,63.623,0.3733394,,,
63.626,0.6627129,,,,,63.626,4.073339,,,,,,,,,,,63.626,0.3732685,,,
63.628,0.6626711,,,,,63.628,4.070842,,,,,,,,,,,63.628,0.3731976,,,
63.631,0.6626294,,,,,63.631,4.068346,,,,,,,,,,,63.631,0.3731268,,,
63.633,0.6625876,,,,,63.633,4.065849,,,,,,,,,,,63.633,0.3730559,,,
63.636,0.6625458,,,,,63.636,4.063353,,,,,,,,,,,63.636,0.372985,,,
63.639,0.662504,,,,,63.639,4.060856,,,,,,,,,,,63.639,0.3729141,,,
63.641,0.6624623,,,,,63.641,4.05836,,,,,,,,,,,63.641,0.3728432,,,
63.644,0.6623014,,,,,63.644,4.055879,,,,,,,,,,,63.644,0.372701,,,
63.646,0.6619911,,,,,63.646,4.05341,,,,,,,,,,,63.646,0.3724692,,,
63.649,0.6616817,,,,,63.649,4.050948,,,,,,,,,,,63.649,0.3722382,,,
63.651,0.6613722,,,,,63.651,4.048486,,,,,,,,,,,63.651,0.3720071,,,
63.654,0.6610628,,,,,63.654,4.046025,,,,,,,,,,,63.654,0.371776,,,
63.657,0.6607534,,,,,63.657,4.043563,,,,,,,,,,,63.657,0.3715449,,,
63.659,0.660444,,,,,63.659,4.041101,,,,,,,,,,,63.659,0.3713138,,,
63.662,0.6601346,,,,,63.662,4.038639,,,,,,,,,,,63.662,0.3710827,,,
63.664,0.6598252,,,,,63.664,4.036177,,,,,,,,,,,63.664,0.3708516,,,
63.667,0.6595157,,,,,63.667,4.033716,,,,,,,,,,,63.667,0.3706205,,,
63.669,0.6592063,,,,,63.669,4.031254,,,,,,,,,,,63.669,0.3703894,,,
63.672,0.6588969,,,,,63.672,4.028792,,,,,,,,,,,63.672,0.3701583,,,
63.675,0.6585875,,,,,63.675,4.02633,,,,,,,,,,,63.675,0.3699272,,,
63.677,0.6582944,,,,,63.677,4.023892,,,,,,,,,,,63.677,0.3699266,,,
63.68,0.6580199,,,,,63.68,4.021482,,,,,,,,,,,63.68,0.3701872,,,
63.682,0.6577454,,,,,63.682,4.019073,,,,,,,,,,,63.682,0.3704478,,,
63.685,0.6574708,,,,,63.685,4.016663,,,,,,,,,,,63.685,0.3707083,,,
63.687,0.6571962,,,,,63.687,4.014253,,,,,,,,,,,63.687,0.3709689,,,
63.69,0.6569217,,,,,63.69,4.011843,,,,,,,,,,,63.69,0.3712294,,,
63.693,0.6566471,,,,,63.693,4.009433,,,,,,,,,,,63.693,0.37149,,,
63.695,0.6563717,,,,,63.695,4.007016,,,,,,,,,,,63.695,0.3717514,,,
63.698,0.6560972,,,,,63.698,4.004606,,,,,,,,,,,63.698,0.3720119,,,
63.7,0.6558226,,,,,63.7,4.002195,,,,,,,,,,,63.7,0.3722725,,,
63.703,0.655548,,,,,63.703,3.999786,,,,,,,,,,,63.703,0.3725331,,,
63.705,0.6552735,,,,,63.705,3.997375,,,,,,,,,,,63.705,0.3727936,,,
63.708,0.6549989,,,,,63.708,3.994966,,,,,,,,,,,63.708,0.3730542,,,
63.711,0.6547999,,,,,63.711,3.992621,,,,,,,,,,,63.711,0.3731792,,,
63.713,0.654666,,,,,63.713,3.990333,,,,,,,,,,,63.713,0.3731875,,,
63.716,0.6545321,,,,,63.716,3.988045,,,,,,,,,,,63.716,0.3731957,,,
63.718,0.6543981,,,,,63.718,3.985757,,,,,,,,,,,63.718,0.3732039,,,
63.721,0.6542643,,,,,63.721,3.983469,,,,,,,,,,,63.721,0.3732121,,,
63.723,0.6541303,,,,,63.723,3.981182,,,,,,,,,,,63.723,0.3732203,,,
63.726,0.6539964,,,,,63.726,3.978894,,,,,,,,,,,63.726,0.3732285,,,
63.729,0.6538625,,,,,63.729,3.976606,,,,,,,,,,,63.729,0.3732368,,,
63.731,0.6537286,,,,,63.731,3.974318,,,,,,,,,,,63.731,0.373245,,,
63.734,0.6535947,,,,,63.734,3.97203,,,,,,,,,,,63.734,0.3732532,,,
63.736,0.6534608,,,,,63.736,3.969742,,,,,,,,,,,63.736,0.3732614,,,
63.739,0.6533269,,,,,63.739,3.967454,,,,,,,,,,,63.739,0.3732696,,,
63.741,0.6531929,,,,,63.741,3.965166,,,,,,,,,,,63.741,0.3732779,,,
63.744,0.6532074,,,,,63.744,3.962957,,,,,,,,,,,63.744,0.3732223,,,
63.747,0.6533306,,,,,63.747,3.960816,,,,,,,,,,,63.747,0.3731201,,,
63.749,0.6534537,,,,,63.749,3.958676,,,,,,,,,,,63.749,0.373018,,,
63.752,0.6535769,,,,,63.752,3.956536,,,,,,,,,,,63.752,0.3729158,,,
63.754,0.6537001,,,,,63.754,3.954395,,,,,,,,,,,63.754,0.3728137,,,
63.757,0.6538232,,,,,63.757,3.952255,,,,,,,,,,,63.757,0.3727115,,,
63.759,0.6539463,,,,,63.759,3.950114,,,,,,,,,,,63.759,0.3726094,,,
63.762,0.6540695,,,,,63.762,3.947974,,,,,,,,,,,63.762,0.3725072,,,
63.765,0.6541926,,,,,63.765,3.945833,,,,,,,,,,,63.765,0.3724051,,,
63.767,0.6543158,,,,,63.767,3.943693,,,,,,,,,,,63.767,0.372303,,,
63.77,0.654439,,,,,63.77,3.941552,,,,,,,,,,,63.77,0.3722008,,,
63.772,0.6545621,,,,,63.772,3.939412,,,,,,,,,,,63.772,0.3720987,,,
63.775,0.6546853,,,,,63.775,3.937272,,,,,,,,,,,63.775,0.3719966,,,
63.777,0.6548606,,,,,63.777,3.935223,,,,,,,,,,,63.777,0.3720423,,,
63.78,0.6550703,,,,,63.78,3.933235,,,,,,,,,,,63.78,0.3721856,,,
63.783,0.65528,,,,,63.783,3.931247,,,,,,,,,,,63.783,0.3723289,,,
63.785,0.6554897,,,,,63.785,3.929259,,,,,,,,,,,63.785,0.3724722,,,
63.788,0.6556994,,,,,63.788,3.927271,,,,,,,,,,,63.788,0.3726155,,,
63.79,0.6559091,,,,,63.79,3.925283,,,,,,,,,,,63.79,0.3727588,,,
63.793,0.6561195,,,,,63.793,3.923289,,,,,,,,,,,63.793,0.3729025,,,
63.795,0.6563292,,,,,63.795,3.921301,,,,,,,,,,,63.795,0.3730459,,,
63.798,0.6565388,,,,,63.798,3.919313,,,,,,,,,,,63.798,0.3731892,,,
63.801,0.6567485,,,,,63.801,3.917325,,,,,,,,,,,63.801,0.3733325,,,
63.803,0.6569583,,,,,63.803,3.915337,,,,,,,,,,,63.803,0.3734758,,,
63.806,0.657168,,,,,63.806,3.913349,,,,,,,,,,,63.806,0.3736191,,,
63.808,0.6573777,,,,,63.808,3.911361,,,,,,,,,,,63.808,0.3737624,,,
63.811,0.6574769,,,,,63.811,3.909458,,,,,,,,,,,63.811,0.3736463,,,
63.813,0.6575188,,,,,63.813,3.907598,,,,,,,,,,,63.813,0.373396,,,
63.816,0.6575608,,,,,63.816,3.905739,,,,,,,,,,,63.816,0.3731456,,,
63.819,0.6576027,,,,,63.819,3.903879,,,,,,,,,,,63.819,0.3728952,,,
63.821,0.6576447,,,,,63.821,3.90202,,,,,,,,,,,63.821,0.3726448,,,
63.824,0.6576867,,,,,63.824,3.900161,,,,,,,,,,,63.824,0.3723944,,,
63.826,0.6577286,,,,,63.826,3.898301,,,,,,,,,,,63.826,0.372144,,,
63.829,0.6577705,,,,,63.829,3.896442,,,,,,,,,,,63.829,0.3718936,,,
63.831,0.6578125,,,,,63.831,3.894582,,,,,,,,,,,63.831,0.3716432,,,
63.834,0.6578544,,,,,63.834,3.892723,,,,,,,,,,,63.834,0.3713928,,,
63.837,0.6578963,,,,,63.837,3.890863,,,,,,,,,,,63.837,0.3711424,,,
63.839,0.6579383,,,,,63.839,3.889004,,,,,,,,,,,63.839,0.3708921,,,
63.842,0.6579804,,,,,63.842,3.887139,,,,,,,,,,,63.842,0.3706409,,,
63.844,0.6581395,,,,,63.844,3.885359,,,,,,,,,,,63.844,0.370718,,,
63.847,0.6583479,,,,,63.847,3.883611,,,,,,,,,,,63.847,0.3709333,,,
63.849,0.6585563,,,,,63.849,3.881865,,,,,,,,,,,63.849,0.3711485,,,
63.852,0.6587648,,,,,63.852,3.880117,,,,,,,,,,,63.852,0.3713638,,,
63.855,0.6589733,,,,,63.855,3.87837,,,,,,,,,,,63.855,0.3715791,,,
63.857,0.6591817,,,,,63.857,3.876623,,,,,,,,,,,63.857,0.3717943,,,
63.86,0.6593902,,,,,63.86,3.874876,,,,,,,,,,,63.86,0.3720096,,,
63.862,0.6595986,,,,,63.862,3.873129,,,,,,,,,,,63.862,0.3722248,,,
