Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,Cond temp,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,ml,°C,
0.426,30.34422,0.533,360.2469,0.533,138.5899,0.426,3.420175,1.065,0,1.065,0.08800017,,,,,1.064,6.703725,2.131,24.28388,
0.428,32.8312,0.537,380.2441,0.537,146.2117,0.428,3.420576,1.072,0,1.072,0.08800017,,,,,1.07,6.707473,2.144,24.28403,
0.431,35.46424,0.54,401.2131,0.54,153.9323,0.431,3.420748,1.078,0,1.078,0.08800017,,,,,1.077,6.71106,2.157,24.28407,
0.433,38.29742,0.543,422.3042,0.543,161.8483,0.433,3.420982,1.084,0,1.084,0.08800017,,,,,1.083,6.714637,2.17,24.28435,
0.436,41.29447,0.546,443.6845,0.546,169.8575,0.436,3.421231,1.091,0,1.091,0.08800017,,,,,1.09,6.718438,2.183,24.28473,
0.439,44.56857,0.549,465.761,0.549,177.8324,0.439,3.42162,1.097,0,1.097,0.08800017,,,,,1.096,6.722085,2.196,24.28541,
0.441,47.91795,0.553,488.3817,0.553,186.1759,0.441,3.422306,1.104,0,1.104,0.08800017,,,,,1.102,6.725358,2.209,24.28615,
0.444,51.51048,0.556,510.956,0.556,194.7341,0.444,3.42301,1.11,0,1.11,0.08800017,,,,,1.109,6.727985,2.221,24.28721,
0.446,55.3336,0.559,533.6147,0.559,202.9247,0.446,3.423799,1.117,0,1.117,0.08800017,,,,,1.115,6.73141,2.234,24.28806,
0.449,59.46146,0.562,557.2809,0.562,211.6694,0.449,3.424485,1.123,0,1.123,0.08800017,,,,,1.122,6.734569,2.247,24.28918,
0.451,63.66488,0.566,580.795,0.566,220.6676,0.451,3.42544,1.129,0,1.129,0.08800017,,,,,1.128,6.737926,2.26,24.29019,
0.454,68.23952,0.569,604.5601,0.569,229.4932,0.454,3.426808,1.136,0,1.136,0.08800017,,,,,1.135,6.741115,2.273,24.29142,
0.457,73.06794,0.572,628.7028,0.572,238.4124,0.457,3.42841,1.142,0,1.142,0.08800017,,,,,1.141,6.743985,2.286,24.29251,
0.459,78.23461,0.575,653.5153,0.575,247.3441,0.459,3.430048,1.149,0,1.149,0.08800017,,,,,1.147,6.747119,2.299,24.29314,
0.462,83.64253,0.578,678.1124,0.578,256.4772,0.462,3.431843,1.155,0,1.155,0.08800017,,,,,1.154,6.74993,2.311,24.29403,
0.464,89.52066,0.582,702.801,0.582,265.4847,0.464,3.434181,1.162,0,1.162,0.08800017,,,,,1.16,6.75282,2.324,24.29461,
0.467,95.59582,0.585,727.8619,0.585,274.9023,0.467,3.436764,1.168,0,1.168,0.08800017,,,,,1.167,6.755547,2.337,24.2953,
0.469,102.1959,0.588,753.1891,0.588,283.9103,0.469,3.439876,1.174,0,1.174,0.08800017,,,,,1.173,6.758189,2.35,24.29544,
0.472,109.0866,0.591,778.0286,0.591,293.2699,0.472,3.443183,1.181,0,1.181,0.08800017,,,,,1.18,6.760913,2.363,24.29612,
0.475,116.3288,0.594,803.4698,0.594,303.007,0.475,3.446639,1.187,0,1.187,0.08800017,,,,,1.186,6.763245,2.376,24.29722,
0.477,123.8663,0.598,828.9745,0.598,312.4753,0.477,3.451096,1.194,0,1.194,0.08800017,,,,,1.192,6.765581,2.389,24.29803,
0.48,131.9273,0.601,854.7686,0.601,321.9227,0.48,3.455756,1.2,0,1.2,0.08800017,,,,,1.199,6.767663,2.401,24.29883,
0.482,140.4082,0.604,880.0307,0.604,331.451,0.482,3.461126,1.207,0,1.207,0.08800017,,,,,1.205,6.769975,2.414,24.29954,
0.485,149.3017,0.607,905.7023,0.607,340.8844,0.485,3.466964,1.213,0,1.213,0.08800017,,,,,1.212,6.771936,2.427,24.30022,
0.487,158.4523,0.611,931.5497,0.611,350.4442,0.487,3.473334,1.219,0,1.219,0.08800017,,,,,1.218,6.773871,2.44,24.3011,
0.49,168.1663,0.614,956.3243,0.614,359.6758,0.49,3.480313,1.226,0,1.226,0.08800017,,,,,1.225,6.775914,2.453,24.3017,
0.493,178.3431,0.617,982.0266,0.617,369.3105,0.493,3.48794,1.232,0,1.232,0.08800017,,,,,1.231,6.777481,2.466,24.30268,
0.495,188.9541,0.62,1007.967,0.62,378.6851,0.495,3.496439,1.239,0,1.239,0.08800017,,,,,1.237,6.779383,2.479,24.30335,
0.498,200.1437,0.623,1033.161,0.623,388.5432,0.498,3.505632,1.245,0,1.245,0.08800017,,,,,1.244,6.781013,2.491,24.30444,
0.5,211.7132,0.627,1058.429,0.627,397.731,0.5,3.515801,1.252,0,1.252,0.08800017,,,,,1.25,6.782403,2.504,24.30484,
0.503,223.7976,0.63,1083.919,0.63,407.0376,0.503,3.52678,1.258,0,1.258,0.08800017,,,,,1.257,6.783939,2.517,24.30572,
0.505,235.9614,0.633,1109.409,0.633,416.4564,0.505,3.538637,1.264,0,1.264,0.08800017,,,,,1.263,6.785389,2.53,24.30669,
0.508,248.9674,0.636,1134.158,0.636,426.0097,0.508,3.551524,1.271,0,1.271,0.08800017,,,,,1.27,6.786525,2.543,24.30798,
0.511,262.1796,0.639,1159.018,0.639,435.3874,0.511,3.565727,1.277,0,1.277,0.08800017,,,,,1.276,6.787636,2.556,24.30927,
0.513,276.0744,0.643,1183.972,0.643,444.368,0.513,3.580874,1.284,0,1.284,0.08800017,,,,,1.282,6.788897,2.569,24.31122,
0.516,290.2015,0.646,1208.649,0.646,453.5161,0.516,3.597486,1.29,0,1.29,0.08800017,,,,,1.289,6.78997,2.582,24.31273,
0.518,305.1391,0.649,1232.85,0.649,463.0222,0.518,3.61529,1.297,0,1.297,0.08800017,,,,,1.295,6.790791,2.594,24.31424,
0.521,320.3256,0.652,1257.455,0.652,471.9186,0.521,3.634381,1.303,0,1.303,0.08800017,,,,,1.302,6.791708,2.607,24.31513,
0.523,335.961,0.656,1281.547,0.656,480.2542,0.523,3.654912,1.31,0,1.31,0.08800017,,,,,1.308,6.792325,2.62,24.31639,
0.526,351.9884,0.659,1305.405,0.659,489.692,0.526,3.676914,1.316,0,1.316,0.08800017,,,,,1.315,6.793101,2.633,24.31783,
0.529,368.5512,0.662,1329.474,0.662,498.8603,0.529,3.700547,1.322,0,1.322,0.08800017,,,,,1.321,6.793994,2.646,24.31903,
0.531,385.291,0.665,1353.027,0.665,507.1294,0.531,3.726005,1.329,0,1.329,0.08800017,,,,,1.328,6.794591,2.659,24.31965,
0.534,402.644,0.668,1376.005,0.668,516.0704,0.534,3.753341,1.335,0,1.335,0.08800017,,,,,1.334,6.795098,2.672,24.31985,
0.536,420.1418,0.672,1399.037,0.672,525.1335,0.536,3.782682,1.342,0,1.342,0.08800017,,,,,1.34,6.795483,2.684,24.31967,
0.539,438.4533,0.675,1422.701,0.675,533.9757,0.539,3.813848,1.348,0,1.348,0.08800017,,,,,1.347,6.795992,2.697,24.31978,
0.541,456.7162,0.678,1445.729,0.678,542.5936,0.541,3.846907,1.355,0,1.355,0.08800017,,,,,1.353,6.796319,2.71,24.31951,
0.544,475.6053,0.681,1467.917,0.681,551.3522,0.544,3.882104,1.361,0,1.361,0.08800017,,,,,1.36,6.796526,2.723,24.31945,
0.547,494.6255,0.684,1490.609,0.684,559.8604,0.547,3.919267,1.367,0,1.367,0.08800017,,,,,1.366,6.796698,2.736,24.31976,
0.549,514.2022,0.688,1513.18,0.688,568.3596,0.549,3.958606,1.374,0,1.374,0.08800017,,,,,1.373,6.796811,2.749,24.32013,
0.552,533.7379,0.691,1534.989,0.691,576.6919,0.552,4.000153,1.38,0,1.38,0.08800017,,,,,1.379,6.797,2.762,24.31988,
0.554,553.8431,0.694,1556.795,0.694,585.0717,0.554,4.044406,1.387,0,1.387,0.08800017,,,,,1.385,6.797142,2.774,24.31954,
0.557,573.5873,0.697,1578.864,0.697,593.0687,0.557,4.090458,1.393,0,1.393,0.08800017,,,,,1.392,6.797143,2.787,24.31901,
0.559,593.4592,0.701,1599.527,0.701,601.2972,0.559,4.138009,1.4,0,1.4,0.08800017,,,,,1.398,6.797157,2.8,24.31819,
0.562,613.9982,0.704,1620.372,0.704,609.9324,0.562,4.188839,1.406,0,1.406,0.08800017,,,,,1.405,6.797084,2.813,24.31731,
0.565,634.9418,0.707,1641.42,0.707,617.7877,0.565,4.241888,1.412,0,1.412,0.08800017,,,,,1.411,6.797099,2.826,24.31649,
0.567,655.8185,0.71,1661.859,0.71,625.0344,0.567,4.297442,1.419,0,1.419,0.08800017,,,,,1.418,6.796895,2.839,24.31585,
0.57,676.9136,0.713,1681.495,0.713,632.7178,0.57,4.355655,1.425,0,1.425,0.08800017,,,,,1.424,6.796786,2.852,24.31467,
0.572,698.3176,0.717,1701.091,0.717,640.3557,0.572,4.415939,1.432,0,1.432,0.08800017,,,,,1.43,6.796537,2.864,24.31387,
0.575,719.9784,0.72,1720.144,0.72,647.4857,0.575,4.478545,1.438,0,1.438,0.08800017,,,,,1.437,6.796421,2.877,24.31355,
0.577,741.5026,0.723,1738.572,0.723,654.8768,0.577,4.543651,1.445,0,1.445,0.08800017,,,,,1.443,6.79614,2.89,24.31326,
0.58,763.2979,0.726,1757.017,0.726,662.3443,0.58,4.610913,1.451,0,1.451,0.08800017,,,,,1.45,6.795948,2.903,24.31274,
0.583,785.1156,0.729,1775.461,0.729,669.1984,0.583,4.680314,1.457,0,1.457,0.08800017,,,,,1.456,6.795594,2.916,24.31204,
0.585,806.998,0.733,1793.105,0.733,676.1945,0.585,4.751991,1.464,0,1.464,0.08800017,,,,,1.463,6.795218,2.929,24.31153,
0.588,829.1256,0.736,1810.058,0.736,683.2481,0.588,4.825975,1.47,0,1.47,0.08800017,,,,,1.469,6.79495,2.942,24.31173,
0.59,851.33,0.739,1826.809,0.739,690.16,0.59,4.901663,1.477,0,1.477,0.08800017,,,,,1.475,6.79434,2.954,24.31258,
0.593,873.8276,0.742,1842.753,0.742,696.4087,0.593,4.979673,1.483,0,1.483,0.08800017,,,,,1.482,6.793935,2.967,24.31347,
0.595,896.3813,0.746,1858.496,0.746,702.0891,0.595,5.059561,1.49,0,1.49,0.08800017,,,,,1.488,6.793332,2.98,24.31386,
0.598,919.0416,0.749,1874.301,0.749,708.5632,0.598,5.141089,1.496,0,1.496,0.08800017,,,,,1.495,6.792843,2.993,24.31737,
0.601,941.493,0.752,1890.216,0.752,715.4406,0.601,5.224555,1.502,0,1.502,0.08800017,,,,,1.501,6.792335,3.006,24.31894,
0.603,964.2938,0.755,1905.333,0.755,721.2535,0.603,5.309708,1.509,0,1.509,0.08800017,,,,,1.508,6.791856,3.019,24.31791,
0.606,986.829,0.758,1919.477,0.758,726.9771,0.606,5.396368,1.515,0,1.515,0.08800017,,,,,1.514,6.791537,3.032,24.31726,
0.608,1009.472,0.762,1933.296,0.762,732.827,0.608,5.484748,1.522,0,1.522,0.08800017,,,,,1.52,6.791009,3.044,24.31692,
0.611,1031.489,0.765,1946.743,0.765,738.1339,0.611,5.573327,1.528,0,1.528,0.08800017,,,,,1.527,6.790342,3.057,24.31736,
0.613,1053.985,0.768,1959.595,0.768,743.0068,0.613,5.66363,1.535,0,1.535,0.08800017,,,,,1.533,6.789835,3.07,24.31763,
0.616,1076.512,0.771,1971.878,0.771,748.275,0.616,5.756291,1.541,0,1.541,0.08800017,,,,,1.54,6.78926,3.083,24.31788,
0.619,1099.248,0.774,1983.957,0.774,753.6635,0.619,5.850248,1.547,0,1.547,0.08800017,,,,,1.546,6.78842,3.096,24.31835,
0.621,1121.903,0.778,1996.612,0.778,757.9747,0.621,5.945304,1.554,0,1.554,0.08800017,,,,,1.553,6.787778,3.109,24.31853,
0.624,1144.688,0.781,2007.803,0.781,763.1926,0.624,6.041307,1.56,0,1.56,0.08800017,,,,,1.559,6.787117,3.122,24.31898,
0.626,1167.287,0.784,2018.264,0.784,767.8596,0.626,6.138663,1.567,0,1.567,0.08800017,,,,,1.565,6.786566,3.134,24.31855,
0.629,1189.503,0.787,2029.042,0.787,772.0798,0.629,6.23674,1.573,0,1.573,0.08800017,,,,,1.572,6.785923,3.147,24.31825,
0.631,1211.808,0.791,2038.694,0.791,776.6126,0.631,6.335691,1.58,0,1.58,0.08800017,,,,,1.578,6.785311,3.16,24.31869,
0.634,1234.335,0.794,2048.029,0.794,780.4949,0.634,6.435132,1.586,0,1.586,0.08800017,,,,,1.585,6.784657,3.173,24.31955,
0.637,1256.219,0.797,2057.411,0.797,784.8355,0.637,6.535367,1.592,0,1.592,0.08800017,,,,,1.591,6.783957,3.186,24.32031,
0.639,1278.191,0.8,2066.541,0.8,788.503,0.639,6.636037,1.599,0,1.599,0.08800017,,,,,1.598,6.783058,3.199,24.32151,
0.642,1299.809,0.803,2075.207,0.803,792.7293,0.642,6.736881,1.605,0,1.605,0.08800017,,,,,1.604,6.782374,3.212,24.32283,
0.644,1321.622,0.807,2083.427,0.807,796.4174,0.644,6.838531,1.612,0,1.612,0.08800017,,,,,1.61,6.781798,3.224,24.32441,
0.647,1343.637,0.81,2091.676,0.81,799.7529,0.647,6.940591,1.618,0,1.618,0.08800017,,,,,1.617,6.781092,3.237,24.32589,
0.649,1364.808,0.813,2099.824,0.813,802.8903,0.649,7.043077,1.625,0,1.625,0.08800017,,,,,1.623,6.780408,3.25,24.3272,
0.652,1385.757,0.816,2107.257,0.816,806.3339,0.652,7.145033,1.631,0,1.631,0.08800017,,,,,1.63,6.779624,3.263,24.3285,
0.655,1406.849,0.819,2114.841,0.819,809.9309,0.655,7.247419,1.637,0,1.637,0.08800017,,,,,1.636,6.778679,3.276,24.32975,
0.657,1428.002,0.823,2121.585,0.823,812.7283,0.657,7.350046,1.644,0,1.644,0.08800017,,,,,1.643,6.777972,3.289,24.32983,
0.66,1448.731,0.826,2128.078,0.826,815.09,0.66,7.452462,1.65,0,1.65,0.08800017,,,,,1.649,6.777246,3.302,24.32996,
0.662,1469.439,0.829,2134.597,0.829,818.2704,0.662,7.555047,1.657,0,1.657,0.08800017,,,,,1.655,6.776623,3.314,24.33039,
0.665,1489.277,0.832,2140.506,0.832,820.9589,0.665,7.655051,1.663,0,1.663,0.08800017,,,,,1.662,6.775816,3.327,24.33082,
0.667,1509.845,0.836,2146.458,0.836,823.7047,0.667,7.757004,1.67,0,1.67,0.08800017,,,,,1.668,6.775116,3.34,24.33105,
0.67,1529.572,0.839,2152.084,0.839,826.5996,0.67,7.859083,1.676,0,1.676,0.08800017,,,,,1.675,6.774134,3.353,24.33112,
0.673,1549.506,0.842,2157.605,0.842,829.2758,0.673,7.961067,1.682,0,1.682,0.08800017,,,,,1.681,6.77332,3.366,24.33153,
0.675,1569.265,0.845,2163.071,0.845,832.0632,0.675,8.062948,1.689,0,1.689,0.08800017,,,,,1.688,6.772503,3.379,24.33199,
0.678,1589.193,0.848,2167.954,0.848,834.6661,0.678,8.164164,1.695,0,1.695,0.08800017,,,,,1.694,6.771918,3.392,24.33224,
0.68,1608.636,0.852,2172.302,0.852,836.2678,0.68,8.265097,1.702,0,1.702,0.08800017,,,,,1.7,6.771069,3.405,24.33188,
0.683,1627.593,0.855,2177.202,0.855,838.6226,0.683,8.365889,1.708,0,1.708,0.08800017,,,,,1.707,6.770317,3.417,24.3317,
0.685,1646.59,0.858,2181.609,0.858,839.7253,0.685,8.466401,1.715,0,1.715,0.08800017,,,,,1.713,6.769558,3.43,24.33149,
0.688,1665.292,0.861,2185.282,0.861,841.9885,0.688,8.565999,1.721,0,1.721,0.08800017,,,,,1.72,6.768549,3.443,24.33137,
0.691,1684.029,0.865,2189.217,0.865,844.1609,0.691,8.664924,1.727,0,1.727,0.08800017,,,,,1.726,6.767776,3.456,24.33076,
0.693,1702.441,0.868,2192.846,0.868,846.5013,0.693,8.763625,1.734,0,1.734,0.08800017,,,,,1.733,6.767128,3.469,24.33069,
0.696,1720.754,0.871,2197.077,0.871,848.2763,0.696,8.861423,1.74,0,1.74,0.08800017,,,,,1.739,6.766358,3.482,24.33098,
0.698,1739.026,0.874,2200.215,0.874,849.44,0.698,8.959229,1.747,0,1.747,0.08800017,,,,,1.745,6.765438,3.495,24.33138,
0.701,1756.624,0.877,2203.704,0.877,850.5944,0.701,9.056485,1.753,0,1.753,0.08800017,,,,,1.752,6.764753,3.507,24.33146,
0.703,1773.524,0.881,2206.548,0.881,851.5372,0.703,9.152609,1.76,0,1.76,0.08800017,,,,,1.758,6.763798,3.52,24.33204,
0.706,1790.784,0.884,2209.194,0.884,852.7083,0.706,9.248887,1.766,0,1.766,0.08800017,,,,,1.765,6.762993,3.533,24.33182,
0.709,1807.542,0.887,2212.039,0.887,854.4052,0.709,9.344007,1.772,0,1.772,0.08800017,,,,,1.771,6.762239,3.546,24.33161,
0.711,1823.844,0.89,2214.339,0.89,856.0594,0.711,9.438951,1.779,0,1.779,0.08800017,,,,,1.778,6.761491,3.559,24.33162,
0.714,1840.138,0.893,2216.74,0.893,856.7401,0.714,9.532849,1.785,0,1.785,0.08800017,,,,,1.784,6.760642,3.572,24.33168,
0.716,1856.329,0.897,2219.198,0.897,858.2372,0.716,9.626545,1.792,0,1.792,0.08800017,,,,,1.79,6.759653,3.585,24.33172,
0.719,1871.848,0.9,2222.414,0.9,859.2526,0.719,9.716743,1.798,0,1.798,0.08800017,,,,,1.797,6.758702,3.597,24.33286,
0.721,1887.071,0.903,2224.956,0.903,860.9752,0.721,9.808829,1.805,0,1.805,0.08800017,,,,,1.803,6.757943,3.61,24.33385,
0.724,1901.719,0.906,2227.813,0.906,861.455,0.724,9.900319,1.811,0,1.811,0.08800017,,,,,1.81,6.75715,3.623,24.3348,
0.727,1915.816,0.91,2228.956,0.91,862.8491,0.727,9.991073,1.817,0,1.817,0.08800017,,,,,1.816,6.756366,3.636,24.3355,
0.729,1930.178,0.913,2230.87,0.913,863.542,0.729,10.0813,1.824,0,1.824,0.08800017,,,,,1.823,6.755452,3.649,24.33583,
0.732,1944.347,0.916,2232.969,0.916,864.3763,0.732,10.17065,1.83,0,1.83,0.08800017,,,,,1.829,6.754388,3.662,24.33614,
0.734,1958.141,0.919,2235.184,0.919,866.0745,0.734,10.2592,1.837,0,1.837,0.08800017,,,,,1.835,6.75344,3.675,24.33631,
0.737,1970.962,0.922,2237.125,0.922,866.3167,0.737,10.34693,1.843,0,1.843,0.08800017,,,,,1.842,6.752697,3.687,24.33684,
0.739,1984.305,0.926,2238.921,0.926,867.1744,0.739,10.43381,1.85,0,1.85,0.08800017,,,,,1.848,6.751939,3.7,24.33807,
0.742,1997.342,0.929,2240.655,0.929,868.6854,0.742,10.51979,1.856,0,1.856,0.08800017,,,,,1.855,6.751129,3.713,24.33866,
0.745,2009.404,0.932,2242.091,0.932,869.3942,0.745,10.60528,1.862,0,1.862,0.08800017,,,,,1.861,6.750071,3.726,24.33851,
0.747,2020.854,0.935,2243.516,0.935,869.7979,0.747,10.68981,1.869,0,1.869,0.08800017,,,,,1.868,6.749145,3.739,24.33832,
0.75,2032.074,0.938,2244.911,0.938,870.7455,0.75,10.7745,1.875,0,1.875,0.08800017,,,,,1.874,6.748379,3.752,24.33804,
0.752,2043.139,0.942,2245.953,0.942,871.3676,0.752,10.85767,1.882,0,1.882,0.08800017,,,,,1.88,6.747562,3.765,24.33781,
0.755,2054.471,0.945,2247.19,0.945,872.1176,0.755,10.93988,1.888,0,1.888,0.08800017,,,,,1.887,6.746635,3.777,24.33692,
0.757,2065.406,0.948,2248.794,0.948,873.6666,0.757,11.02118,1.895,0,1.895,0.08800017,,,,,1.893,6.74576,3.79,24.33574,
0.76,2075.566,0.951,2249.961,0.951,873.6123,0.76,11.10146,1.901,0,1.901,0.08800017,,,,,1.9,6.744725,3.803,24.33489,
0.763,2085.298,0.955,2251.323,0.955,873.8361,0.763,11.18076,1.907,0,1.907,0.08800017,,,,,1.906,6.743666,3.816,24.33441,
0.765,2095.515,0.958,2252.601,0.958,874.61,0.765,11.25877,1.914,0,1.914,0.08800017,,,,,1.913,6.742926,3.829,24.33412,
0.768,2104.832,0.961,2253.497,0.961,874.6763,0.768,11.33576,1.92,0,1.92,0.08800017,,,,,1.919,6.742092,3.842,24.3342,
0.77,2114.171,0.964,2254.147,0.964,875.0165,0.77,11.4116,1.927,0,1.927,0.08800017,,,,,1.925,6.74122,3.855,24.33432,
0.773,2123.17,0.967,2255.024,0.967,875.0886,0.773,11.4845,1.933,0,1.933,0.08800017,,,,,1.932,6.740158,3.867,24.33468,
0.775,2131.995,0.971,2256.55,0.971,875.7905,0.775,11.55821,1.94,0,1.94,0.08800017,,,,,1.938,6.739116,3.88,24.33517,
0.778,2140.305,0.974,2257.546,0.974,876.9791,0.778,11.63068,1.946,0,1.946,0.08800017,,,,,1.945,6.738293,3.893,24.33527,
0.781,2148.801,0.977,2258.325,0.977,877.0286,0.781,11.70199,1.952,0,1.952,0.08800017,,,,,1.951,6.737394,3.906,24.33507,
0.783,2156.536,0.98,2258.877,0.98,877.3151,0.783,11.77192,1.959,0,1.959,0.08800017,,,,,1.958,6.736465,3.919,24.33547,
0.786,2164.433,0.983,2259.648,0.983,878.1446,0.786,11.84074,1.965,0,1.965,0.08800017,,,,,1.964,6.735598,3.932,24.33547,
0.788,2171.709,0.987,2260.663,0.987,878.4575,0.788,11.90793,1.972,0,1.972,0.08800017,,,,,1.97,6.734363,3.945,24.33526,
0.791,2179.354,0.99,2261.123,0.99,878.7556,0.791,11.97383,1.978,0,1.978,0.08800017,,,,,1.977,6.733554,3.957,24.33448,
0.793,2185.982,0.993,2262.093,0.993,878.9482,0.793,12.03884,1.985,0,1.985,0.08800017,,,,,1.983,6.732642,3.97,24.334,
0.796,2192.626,0.996,2263.142,0.996,878.8191,0.796,12.10211,1.991,0,1.991,0.08800017,,,,,1.99,6.731688,3.983,24.3342,
0.799,2199.026,1,2263.913,1,880.0098,0.799,12.16403,1.998,0,1.998,0.08800017,,,,,1.996,6.730731,3.996,24.33402,
0.801,2205.179,1.003,2264.414,1.003,879.7504,0.801,12.22479,2.004,0,2.004,0.08800017,,,,,2.003,6.729636,4.009,24.33386,
0.804,2211.002,1.006,2265.19,1.006,880.3442,0.804,12.28398,2.01,0,2.01,0.08800017,,,,,2.009,6.728672,4.022,24.33431,
0.806,2217.048,1.009,2265.91,1.009,881.4224,0.806,12.34208,2.017,0,2.017,0.08800017,,,,,2.015,6.72778,4.035,24.33467,
0.809,2222.809,1.012,2266.464,1.012,881.8472,0.809,12.39889,2.023,0,2.023,0.08800017,,,,,2.022,6.72683,4.047,24.33514,
0.811,2228.391,1.016,2267.064,1.016,882.0283,0.811,12.45413,2.03,0,2.03,0.08800017,,,,,2.028,6.726047,4.06,24.33546,
0.814,2233.336,1.019,2267.851,1.019,882.1129,0.814,12.50819,2.036,0,2.036,0.08800017,,,,,2.035,6.725676,4.073,24.3361,
0.817,2238.273,1.022,2268.977,1.022,882.7336,0.817,12.56079,2.043,0,2.043,0.08800017,,,,,2.041,6.724814,4.086,24.33715,
0.819,2243.51,1.025,2268.716,1.025,882.406,0.819,12.61228,2.049,0,2.049,0.08800017,,,,,2.048,6.723972,4.099,24.33819,
0.822,2248.178,1.028,2269.176,1.028,882.939,0.822,12.6622,2.055,0,2.055,0.08800017,,,,,2.054,6.723134,4.112,24.33954,
0.824,2252.356,1.032,2269.716,1.032,882.9575,0.824,12.71093,2.062,0,2.062,0.08800017,,,,,2.06,6.722081,4.125,24.34144,
0.827,2256.913,1.035,2270.397,1.035,883.2612,0.827,12.75698,2.068,0,2.068,0.08800017,,,,,2.067,6.720953,4.137,24.34304,
0.829,2261.356,1.038,2270.994,1.038,883.7107,0.829,12.80304,2.075,0,2.075,0.08800017,,,,,2.073,6.719926,4.15,24.3437,
0.832,2264.887,1.041,2271.178,1.041,883.5898,0.832,12.84776,2.081,0,2.081,0.08800017,,,,,2.08,6.719036,4.163,24.34388,
0.835,2268.864,1.045,2271.567,1.045,883.6304,0.835,12.89155,2.088,0,2.088,0.08800017,,,,,2.086,6.718159,4.176,24.34329,
0.837,2272.884,1.048,2271.965,1.048,883.9538,0.837,12.93378,2.094,0,2.094,0.08800017,,,,,2.093,6.717031,4.189,24.34316,
0.84,2276.845,1.051,2272.81,1.051,884.2021,0.84,12.97459,2.1,0,2.1,0.08800017,,,,,2.099,6.715793,4.202,24.34265,
0.842,2280.156,1.054,2272.23,1.054,884.876,0.842,13.0143,2.107,0,2.107,0.08800017,,,,,2.105,6.714711,4.215,24.34214,
0.845,2283.746,1.057,2273.274,1.057,885.3707,0.845,13.05237,2.113,0,2.113,0.08800017,,,,,2.112,6.713747,4.227,24.34172,
0.847,2286.552,1.061,2273.709,1.061,884.6531,0.847,13.08961,2.12,0,2.12,0.08800017,,,,,2.118,6.712839,4.24,24.34157,
0.85,2289.645,1.064,2274.347,1.064,885.0131,0.85,13.1255,2.126,0,2.126,0.08800017,,,,,2.125,6.711812,4.253,24.34168,
0.853,2292.917,1.067,2274.497,1.067,884.7949,0.853,13.16003,2.133,0,2.133,0.08800017,,,,,2.131,6.710588,4.266,24.34073,
0.855,2295.674,1.07,2274.854,1.07,885.5494,0.855,13.19363,2.139,0,2.139,0.08800017,,,,,2.138,6.709501,4.279,24.33945,
0.858,2298.177,1.073,2275.179,1.073,886.0813,0.858,13.22569,2.145,0,2.145,0.08800017,,,,,2.144,6.708559,4.292,24.33857,
0.86,2301.711,1.077,2275.703,1.077,886.4093,0.86,13.25717,2.152,0,2.152,0.08800017,,,,,2.15,6.707658,4.305,24.33778,
0.863,2303.948,1.08,2276.196,1.08,887.4549,0.863,13.28745,2.158,0,2.158,0.08800017,,,,,2.157,6.706511,4.318,24.33613,
0.865,2306.387,1.083,2276.306,1.083,887.2788,0.865,13.31675,2.165,0,2.165,0.08800017,,,,,2.163,6.705431,4.33,24.33472,
0.868,2308.528,1.086,2276.873,1.086,887.423,0.868,13.34475,2.171,0,2.171,0.08800017,,,,,2.17,6.704485,4.343,24.33341,
0.871,2310.88,1.09,2276.803,1.09,887.3765,0.871,13.3721,2.178,0,2.178,0.08800017,,,,,2.176,6.703508,4.356,24.33206,
0.873,2313.242,1.093,2277.476,1.093,887.673,0.873,13.39831,2.184,0,2.184,0.08800017,,,,,2.183,6.702452,4.369,24.3305,
0.876,2314.801,1.096,2278.102,1.096,887.7743,0.876,13.42373,2.19,0,2.19,0.08800017,,,,,2.189,6.70127,4.382,24.32865,
0.878,2317.462,1.099,2277.89,1.099,887.9927,0.878,13.44785,2.197,0,2.197,0.08800017,,,,,2.196,6.700179,4.395,24.3269,
0.881,2318.94,1.102,2278.116,1.102,888.137,0.881,13.47081,2.203,0,2.203,0.08800017,,,,,2.202,6.699248,4.408,24.32533,
0.883,2320.958,1.106,2278.566,1.106,887.8528,0.883,13.49347,2.21,0,2.21,0.08800017,,,,,2.208,6.69819,4.42,24.32399,
0.886,2323.405,1.109,2278.739,1.109,888.3516,0.886,13.51533,2.216,0,2.216,0.08800017,,,,,2.215,6.697122,4.433,24.32293,
0.889,2325.523,1.112,2278.692,1.112,888.8654,0.889,13.53648,2.223,0,2.223,0.08800017,,,,,2.221,6.695853,4.446,24.32192,
0.891,2326.981,1.115,2279.109,1.115,888.1975,0.891,13.55629,2.229,0,2.229,0.08800017,,,,,2.228,6.694839,4.459,24.32083,
0.894,2328.069,1.118,2279.169,1.118,888.0582,0.894,13.57567,2.235,0,2.235,0.08800017,,,,,2.234,6.693834,4.472,24.31914,
0.896,2329.494,1.122,2279.436,1.122,888.7549,0.896,13.59409,2.242,0,2.242,0.08800017,,,,,2.241,6.692839,4.485,24.31782,
