Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,System pressure,,Cond temp,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,ml,MPa,ml,°C,
4.364,45.22194,5.456,6.832618,5.456,4.048466,4.364,3.561807,10.912,100,10.912,5.00001,,,,,10.907,9.832872,4.364,0.06874454,21.818,23.68946,
4.367,44.9403,5.459,6.808518,5.459,4.036104,4.367,3.560686,10.918,100,10.918,5.00001,,,,,10.913,9.832972,4.367,0.06801863,21.831,23.69158,
4.369,44.65002,5.463,6.792038,5.463,4.04537,4.37,3.559841,10.924,100,10.924,5.00001,,,,,10.92,9.833071,4.369,0.06811748,21.844,23.69369,
4.372,44.36893,5.466,6.783084,5.466,4.039155,4.372,3.558906,10.931,100,10.931,5.00001,,,,,10.926,9.83317,4.372,0.06757486,21.857,23.6958,
4.375,44.09982,5.469,6.775349,5.469,4.0318,4.375,3.557867,10.937,100,10.937,5.00001,,,,,10.932,9.833269,4.375,0.06636979,21.87,23.69792,
4.377,43.82991,5.472,6.753072,5.472,4.021245,4.377,3.557124,10.944,100,10.944,5.00001,,,,,10.939,9.833368,4.377,0.06809288,21.882,23.69953,
4.38,43.57701,5.475,6.721005,5.475,4.013638,4.38,3.556158,10.95,100,10.95,5.00001,,,,,10.945,9.833462,4.38,0.067654,21.895,23.70076,
4.382,43.28381,5.479,6.70065,5.479,4.000884,4.382,3.55517,10.957,100,10.957,5.00001,,,,,10.952,9.833553,4.382,0.06794053,21.908,23.70198,
4.385,43.01412,5.482,6.692999,5.482,4.008637,4.385,3.554287,10.963,100,10.963,5.00001,,,,,10.958,9.833645,4.385,0.06822958,21.921,23.7032,
4.387,42.7429,5.485,6.660774,5.485,3.993592,4.388,3.553592,10.969,100,10.969,5.00001,,,,,10.965,9.833736,4.387,0.06764669,21.934,23.70442,
4.39,42.46174,5.488,6.656635,5.488,3.984428,4.39,3.552585,10.976,100,10.976,5.00001,,,,,10.971,9.833829,4.39,0.06833586,21.947,23.70565,
4.393,42.19067,5.491,6.639287,5.491,3.969355,4.393,3.551827,10.982,100,10.982,5.00001,,,,,10.977,9.83392,4.393,0.06762427,21.96,23.70687,
4.395,41.96815,5.495,6.61473,5.495,3.95844,4.395,3.55121,10.989,100,10.989,5.00001,,,,,10.984,9.834012,4.395,0.07189445,21.972,23.70809,
4.398,41.72802,5.498,6.606189,5.498,3.950706,4.398,3.550081,10.995,100,10.995,5.00001,,,,,10.99,9.834104,4.398,0.0690003,21.985,23.70931,
4.4,41.46823,5.501,6.588362,5.501,3.946302,4.4,3.549022,11.002,100,11.002,5.00001,,,,,10.997,9.834195,4.4,0.06761886,21.998,23.71054,
4.403,41.20788,5.504,6.578221,5.504,3.95166,4.403,3.548369,11.008,100,11.008,5.00001,,,,,11.003,9.834287,4.403,0.06829891,22.011,23.71176,
4.405,40.93685,5.508,6.575418,5.508,3.950041,4.406,3.547568,11.014,100,11.014,5.00001,,,,,11.01,9.834378,4.405,0.06744708,22.024,23.71298,
4.408,40.67509,5.511,6.540501,5.511,3.928596,4.408,3.546947,11.021,100,11.021,5.00001,,,,,11.016,9.83447,4.408,0.06825193,22.037,23.7142,
4.411,40.43506,5.514,6.527392,5.514,3.921121,4.411,3.546122,11.027,100,11.027,5.00001,,,,,11.022,9.834561,4.411,0.06711979,22.05,23.71494,
4.413,40.19133,5.517,6.510368,5.517,3.918525,4.413,3.545057,11.034,100,11.034,5.00001,,,,,11.029,9.83466,4.413,0.06741339,22.062,23.71536,
4.416,39.93788,5.52,6.497593,5.52,3.918445,4.416,3.544463,11.04,100,11.04,5.00001,,,,,11.035,9.83476,4.416,0.06702214,22.075,23.71578,
4.418,39.70947,5.524,6.464132,5.524,3.89024,4.418,3.543704,11.047,100,11.047,5.00001,,,,,11.042,9.834859,4.418,0.06707865,22.088,23.7162,
4.421,39.48241,5.527,6.433994,5.527,3.883418,4.421,3.542742,11.053,100,11.053,5.00001,,,,,11.048,9.834958,4.421,0.06808341,22.101,23.71662,
4.423,39.25048,5.53,6.417781,5.53,3.874539,4.424,3.542059,11.059,100,11.059,5.00001,,,,,11.055,9.835058,4.423,0.06747635,22.114,23.71704,
4.426,39.06822,5.533,6.434548,5.533,3.889073,4.426,3.541324,11.066,100,11.066,5.00001,,,,,11.061,9.835157,4.426,0.06778359,22.127,23.71746,
4.429,38.85298,5.536,6.418737,5.536,3.870611,4.429,3.540491,11.072,100,11.072,5.00001,,,,,11.067,9.835258,4.429,0.06909064,22.14,23.71788,
4.431,38.61462,5.54,6.392951,5.54,3.872298,4.431,3.539656,11.079,100,11.079,5.00001,,,,,11.074,9.835357,4.431,0.06850965,22.152,23.7183,
4.434,38.40227,5.543,6.381766,5.543,3.865671,4.434,3.538963,11.085,100,11.085,5.00001,,,,,11.08,9.835456,4.434,0.0679998,22.165,23.71872,
4.436,38.16343,5.546,6.35617,5.546,3.848179,4.436,3.537917,11.091,100,11.091,5.00001,,,,,11.087,9.835556,4.436,0.06809088,22.178,23.71914,
4.439,37.92993,5.549,6.344171,5.549,3.841065,4.439,3.537235,11.098,100,11.098,5.00001,,,,,11.093,9.835655,4.439,0.0675309,22.191,23.71955,
4.441,37.69641,5.553,6.344565,5.553,3.835764,4.441,3.536499,11.104,100,11.104,5.00001,,,,,11.1,9.835754,4.441,0.06782091,22.204,23.71997,
4.444,37.46838,5.556,6.321582,5.556,3.818356,4.444,3.535504,11.111,100,11.111,5.00001,,,,,11.106,9.835855,4.444,0.06759893,22.217,23.71995,
4.447,37.24525,5.559,6.323144,5.559,3.819756,4.447,3.534806,11.117,100,11.117,5.00001,,,,,11.112,9.835938,4.447,0.06770685,22.23,23.71967,
4.449,37.03092,5.562,6.301747,5.562,3.801513,4.449,3.534154,11.124,100,11.124,5.00001,,,,,11.119,9.83602,4.449,0.07168558,22.242,23.71939,
4.452,36.8132,5.565,6.282819,5.565,3.813991,4.452,3.533488,11.13,100,11.13,5.00001,,,,,11.125,9.836102,4.452,0.06767459,22.255,23.71912,
4.454,36.59868,5.569,6.275589,5.569,3.796058,4.454,3.532817,11.136,100,11.136,5.00001,,,,,11.132,9.836184,4.454,0.06743377,22.268,23.71884,
4.457,36.38932,5.572,6.277333,5.572,3.802313,4.457,3.532295,11.143,100,11.143,5.00001,,,,,11.138,9.836266,4.457,0.06694001,22.281,23.71857,
4.459,36.19291,5.575,6.225833,5.575,3.790853,4.459,3.531614,11.149,100,11.149,5.00001,,,,,11.145,9.836347,4.459,0.06793778,22.294,23.71829,
4.462,35.97977,5.578,6.206061,5.578,3.769332,4.462,3.530949,11.156,100,11.156,5.00001,,,,,11.151,9.836429,4.462,0.06680732,22.307,23.71802,
4.465,35.79029,5.581,6.205689,5.581,3.751444,4.465,3.530164,11.162,100,11.162,5.00001,,,,,11.157,9.836511,4.465,0.06716991,22.32,23.71774,
4.467,35.59719,5.585,6.179856,5.585,3.761032,4.467,3.529635,11.169,100,11.169,5.00001,,,,,11.164,9.836592,4.467,0.06757525,22.332,23.71746,
4.47,35.40331,5.588,6.159809,5.588,3.75562,4.47,3.528914,11.175,100,11.175,5.00001,,,,,11.17,9.836674,4.47,0.06812289,22.345,23.71719,
4.472,35.20702,5.591,6.171462,5.591,3.739096,4.472,3.528124,11.181,100,11.181,5.00001,,,,,11.177,9.836755,4.472,0.06781092,22.358,23.71691,
4.475,35.01957,5.594,6.142858,5.594,3.737747,4.475,3.527322,11.188,100,11.188,5.00001,,,,,11.183,9.836837,4.475,0.06820507,22.371,23.71664,
4.477,34.83202,5.597,6.116504,5.597,3.734962,4.477,3.526887,11.194,100,11.194,5.00001,,,,,11.19,9.836918,4.477,0.06855426,22.384,23.71597,
4.48,34.64141,5.601,6.134989,5.601,3.730471,4.48,3.525991,11.201,100,11.201,5.00001,,,,,11.196,9.836996,4.48,0.06833667,22.397,23.71512,
4.483,34.44681,5.604,6.098785,5.604,3.725386,4.483,3.525455,11.207,100,11.207,5.00001,,,,,11.202,9.837073,4.483,0.06803884,22.409,23.71428,
4.485,34.26577,5.607,6.086446,5.607,3.719489,4.485,3.524931,11.214,100,11.214,5.00001,,,,,11.209,9.83715,4.485,0.06821301,22.422,23.71343,
4.488,34.08518,5.61,6.073347,5.61,3.713153,4.488,3.524246,11.22,100,11.22,5.00001,,,,,11.215,9.837227,4.488,0.06837685,22.435,23.71259,
4.49,33.89774,5.614,6.073702,5.614,3.713453,4.49,3.523682,11.226,100,11.226,5.00001,,,,,11.222,9.837304,4.49,0.0680913,22.448,23.71174,
4.493,33.71329,5.617,6.075268,5.617,3.715404,4.493,3.523003,11.233,100,11.233,5.00001,,,,,11.228,9.83738,4.493,0.06898782,22.461,23.7109,
4.495,33.5052,5.62,6.057353,5.62,3.696063,4.495,3.52213,11.239,100,11.239,5.00001,,,,,11.234,9.837458,4.495,0.06829802,22.474,23.71005,
4.498,33.31459,5.623,6.019929,5.623,3.675113,4.498,3.521296,11.246,100,11.246,5.00001,,,,,11.241,9.837535,4.498,0.06840844,22.487,23.7092,
4.501,33.13974,5.626,6.019826,5.626,3.669734,4.501,3.520728,11.252,100,11.252,5.00001,,,,,11.247,9.837612,4.501,0.06750555,22.499,23.70836,
4.503,32.96324,5.63,5.992169,5.63,3.679068,4.503,3.520168,11.259,100,11.259,5.00001,,,,,11.254,9.837688,4.503,0.07020607,22.512,23.70751,
4.506,32.78635,5.633,5.986026,5.633,3.673052,4.506,3.519625,11.265,100,11.265,5.00001,,,,,11.26,9.837766,4.506,0.06845197,22.525,23.70667,
4.508,32.60695,5.636,5.971699,5.636,3.672173,4.508,3.518996,11.271,100,11.271,5.00001,,,,,11.267,9.837843,4.508,0.06775165,22.538,23.70582,
4.511,32.45337,5.639,5.968976,5.639,3.656349,4.511,3.518343,11.278,100,11.278,5.00001,,,,,11.273,9.837919,4.511,0.06749517,22.551,23.70465,
4.513,32.30869,5.642,5.927486,5.642,3.635252,4.513,3.51763,11.284,100,11.284,5.00001,,,,,11.279,9.837998,4.513,0.06763484,22.564,23.70336,
4.516,32.12778,5.646,5.915861,5.646,3.638252,4.516,3.516958,11.291,100,11.291,5.00001,,,,,11.286,9.838077,4.516,0.06738622,22.577,23.70207,
4.519,31.96413,5.649,5.940649,5.649,3.645394,4.519,3.51632,11.297,100,11.297,5.00001,,,,,11.292,9.838156,4.519,0.06761944,22.589,23.70079,
4.521,31.78521,5.652,5.901462,5.652,3.622048,4.521,3.515722,11.304,100,11.304,5.00001,,,,,11.299,9.838235,4.521,0.06641911,22.602,23.6995,
4.524,31.63326,5.655,5.90652,5.655,3.630115,4.524,3.515165,11.31,100,11.31,5.00001,,,,,11.305,9.838313,4.524,0.06701756,22.615,23.69821,
4.526,31.46174,5.659,5.864203,5.659,3.622866,4.526,3.514644,11.316,100,11.316,5.00001,,,,,11.312,9.838392,4.526,0.0675567,22.628,23.69692,
4.529,31.29856,5.662,5.889258,5.662,3.635236,4.529,3.51399,11.323,100,11.323,5.00001,,,,,11.318,9.83847,4.529,0.0679519,22.641,23.69563,
4.531,31.16362,5.665,5.868551,5.665,3.609653,4.531,3.513383,11.329,100,11.329,5.00001,,,,,11.324,9.83855,4.531,0.06776325,22.654,23.69434,
4.534,31.02044,5.668,5.846846,5.668,3.585992,4.534,3.512938,11.336,100,11.336,5.00001,,,,,11.331,9.838628,4.534,0.06806746,22.667,23.69306,
4.537,30.87218,5.671,5.84104,5.671,3.608037,4.537,3.512181,11.342,100,11.342,5.00001,,,,,11.337,9.838707,4.537,0.06899186,22.679,23.69177,
4.539,30.73921,5.675,5.813291,5.675,3.578795,4.539,3.511589,11.349,100,11.349,5.00001,,,,,11.344,9.838785,4.539,0.0680013,22.692,23.69048,
4.542,30.57084,5.678,5.792934,5.678,3.585921,4.542,3.510889,11.355,100,11.355,5.00001,,,,,11.35,9.838864,4.542,0.06725039,22.705,23.68919,
4.544,30.42111,5.681,5.777923,5.681,3.57297,4.544,3.510353,11.361,100,11.361,5.00001,,,,,11.357,9.838943,4.544,0.06738301,22.718,23.68769,
4.547,30.2554,5.684,5.767689,5.684,3.567816,4.547,3.509756,11.368,100,11.368,5.00001,,,,,11.363,9.83902,4.547,0.06792105,22.731,23.68612,
4.549,30.08937,5.687,5.780085,5.687,3.57747,4.549,3.509255,11.374,100,11.374,5.00001,,,,,11.369,9.839097,4.549,0.06850664,22.744,23.68455,
4.552,29.94496,5.691,5.775145,5.691,3.573988,4.552,3.508736,11.381,100,11.381,5.00001,,,,,11.376,9.839173,4.552,0.06773966,22.757,23.68298,
4.555,29.79602,5.694,5.748434,5.694,3.569548,4.555,3.508173,11.387,100,11.387,5.00001,,,,,11.382,9.839251,4.555,0.06632527,22.769,23.68141,
4.557,29.63437,5.697,5.72862,5.697,3.558839,4.557,3.507373,11.394,100,11.394,5.00001,,,,,11.389,9.839328,4.557,0.06863827,22.782,23.67984,
4.56,29.48824,5.7,5.734982,5.7,3.563413,4.56,3.506788,11.4,100,11.4,5.00001,,,,,11.395,9.839404,4.56,0.06794513,22.795,23.67827,
4.562,29.32096,5.704,5.719935,5.704,3.56528,4.562,3.506399,11.406,100,11.406,5.00001,,,,,11.402,9.839481,4.562,0.06716952,22.808,23.6767,
4.565,29.18331,5.707,5.695481,5.707,3.530991,4.565,3.505842,11.413,100,11.413,5.00001,,,,,11.408,9.839558,4.565,0.06815568,22.821,23.67513,
4.567,29.05545,5.71,5.706017,5.71,3.537797,4.567,3.505383,11.419,100,11.419,5.00001,,,,,11.414,9.839635,4.567,0.06781625,22.834,23.67356,
4.57,28.92759,5.713,5.688096,5.713,3.540072,4.57,3.504765,11.426,100,11.426,5.00001,,,,,11.421,9.839712,4.57,0.06682892,22.847,23.672,
4.573,28.80534,5.716,5.654643,5.716,3.523164,4.573,3.504198,11.432,100,11.432,5.00001,,,,,11.427,9.839788,4.573,0.06686208,22.859,23.67043,
4.575,28.66565,5.72,5.665089,5.72,3.523481,4.575,3.503837,11.439,100,11.439,5.00001,,,,,11.434,9.839866,4.575,0.06793141,22.872,23.66886,
4.578,28.539,5.723,5.652414,5.723,3.524037,4.578,3.503279,11.445,100,11.445,5.00001,,,,,11.44,9.839943,4.578,0.06783169,22.885,23.66718,
4.58,28.40195,5.726,5.639695,5.726,3.51321,4.58,3.50293,11.451,100,11.451,5.00001,,,,,11.447,9.840036,4.58,0.06769622,22.898,23.66549,
4.583,28.27247,5.729,5.658627,5.729,3.530109,4.583,3.50219,11.458,100,11.458,5.00001,,,,,11.453,9.84013,4.583,0.06766385,22.911,23.66379,
4.585,28.13586,5.732,5.663732,5.732,3.52595,4.585,3.501456,11.464,100,11.464,5.00001,,,,,11.459,9.840223,4.585,0.06859122,22.924,23.66209,
4.588,28.00702,5.736,5.611544,5.736,3.477539,4.588,3.500944,11.471,100,11.471,5.00001,,,,,11.466,9.840317,4.588,0.0688196,22.937,23.66039,
4.591,27.89104,5.739,5.609687,5.739,3.474373,4.591,3.50043,11.477,100,11.477,5.00001,,,,,11.472,9.84041,4.591,0.06752922,22.949,23.65869,
4.593,27.76383,5.742,5.592416,5.742,3.475493,4.593,3.499922,11.484,100,11.484,5.00001,,,,,11.479,9.840505,4.593,0.0683865,22.962,23.65699,
4.596,27.60891,5.745,5.560678,5.745,3.469859,4.596,3.499725,11.49,100,11.49,5.00001,,,,,11.485,9.840598,4.596,0.0678087,22.975,23.6553,
4.598,27.48078,5.749,5.560572,5.749,3.466756,4.598,3.499189,11.496,100,11.496,5.00001,,,,,11.492,9.840692,4.598,0.0681005,22.988,23.6536,
4.601,27.34647,5.752,5.549798,5.752,3.456733,4.601,3.498697,11.503,100,11.503,5.00001,,,,,11.498,9.840785,4.601,0.0677868,23.001,23.6519,
4.603,27.1847,5.755,5.530712,5.755,3.455877,4.603,3.498059,11.509,100,11.509,5.00001,,,,,11.504,9.840878,4.603,0.06697987,23.014,23.6502,
4.606,27.07339,5.758,5.515926,5.758,3.45317,4.606,3.497756,11.516,100,11.516,5.00001,,,,,11.511,9.840972,4.606,0.0675362,23.027,23.6485,
4.609,26.94606,5.761,5.533577,5.761,3.438462,4.609,3.497084,11.522,100,11.522,5.00001,,,,,11.517,9.841066,4.609,0.06763904,23.039,23.6468,
4.611,26.81755,5.765,5.520311,5.765,3.452781,4.611,3.496451,11.529,100,11.529,5.00001,,,,,11.524,9.841159,4.611,0.06894341,23.052,23.64512,
4.614,26.686,5.768,5.503689,5.768,3.450018,4.614,3.495994,11.535,100,11.535,5.00001,,,,,11.53,9.84123,4.614,0.06778273,23.065,23.64344,
4.616,26.57817,5.771,5.51448,5.771,3.429363,4.616,3.495652,11.541,100,11.541,5.00001,,,,,11.537,9.841302,4.616,0.06757664,23.078,23.64176,
4.619,26.46334,5.774,5.471546,5.774,3.416534,4.619,3.495053,11.548,100,11.548,5.00001,,,,,11.543,9.841373,4.619,0.06727301,23.091,23.64008,
4.621,26.34807,5.777,5.488458,5.777,3.418103,4.621,3.494734,11.554,100,11.554,5.00001,,,,,11.549,9.841446,4.621,0.06760313,23.104,23.6384,
4.624,26.23907,5.781,5.484265,5.781,3.43257,4.624,3.494225,11.561,100,11.561,5.00001,,,,,11.556,9.841517,4.624,0.06710897,23.117,23.63672,
4.627,26.12008,5.784,5.449543,5.784,3.413799,4.627,3.493808,11.567,100,11.567,5.00001,,,,,11.562,9.841589,4.627,0.06785699,23.129,23.63504,
4.629,26.01055,5.787,5.43512,5.787,3.420496,4.629,3.493357,11.573,100,11.573,5.00001,,,,,11.569,9.84166,4.629,0.0673922,23.142,23.63336,
4.632,25.8861,5.79,5.432515,5.79,3.404622,4.632,3.492921,11.58,100,11.58,5.00001,,,,,11.575,9.841732,4.632,0.06750835,23.155,23.63168,
4.634,25.76599,5.794,5.412782,5.794,3.391451,4.634,3.492295,11.586,100,11.586,5.00001,,,,,11.582,9.841805,4.634,0.06705658,23.168,23.63,
4.637,25.65582,5.797,5.407858,5.797,3.382004,4.637,3.491699,11.593,100,11.593,5.00001,,,,,11.588,9.841876,4.637,0.06781666,23.181,23.62831,
4.639,25.5408,5.8,5.391173,5.8,3.379671,4.639,3.491308,11.599,100,11.599,5.00001,,,,,11.594,9.841948,4.639,0.06793145,23.194,23.62663,
4.642,25.41796,5.803,5.419244,5.803,3.387023,4.642,3.490814,11.606,100,11.606,5.00001,,,,,11.601,9.842019,4.642,0.06942275,23.207,23.62495,
4.644,25.306,5.806,5.401081,5.806,3.383995,4.645,3.49037,11.612,100,11.612,5.00001,,,,,11.607,9.84209,4.644,0.06825581,23.219,23.62324,
4.647,25.18734,5.81,5.378706,5.81,3.377588,4.647,3.489913,11.618,100,11.618,5.00001,,,,,11.614,9.842145,4.647,0.06852076,23.232,23.62153,
4.65,25.071,5.813,5.386452,5.813,3.372911,4.65,3.489504,11.625,100,11.625,5.00001,,,,,11.62,9.842201,4.65,0.067285,23.245,23.61981,
4.652,24.94869,5.816,5.365155,5.816,3.371617,4.652,3.488973,11.631,100,11.631,5.00001,,,,,11.627,9.842257,4.652,0.06807692,23.258,23.6181,
4.655,24.83011,5.819,5.378236,5.819,3.362872,4.655,3.48835,11.638,100,11.638,5.00001,,,,,11.633,9.842312,4.655,0.06800489,23.271,23.61638,
4.657,24.70535,5.822,5.358891,5.822,3.339786,4.657,3.487996,11.644,100,11.644,5.00001,,,,,11.639,9.842368,4.657,0.06777989,23.284,23.61467,
4.66,24.59205,5.826,5.351348,5.826,3.363135,4.66,3.487401,11.651,100,11.651,5.00001,,,,,11.646,9.842423,4.66,0.06783055,23.297,23.61295,
4.662,24.49459,5.829,5.33041,5.829,3.35298,4.663,3.48705,11.657,100,11.657,5.00001,,,,,11.652,9.842479,4.662,0.06887498,23.309,23.61124,
4.665,24.38827,5.832,5.327746,5.832,3.342218,4.665,3.486564,11.663,100,11.663,5.00001,,,,,11.659,9.842535,4.665,0.06947762,23.322,23.60952,
4.668,24.27963,5.835,5.300779,5.835,3.332168,4.668,3.486214,11.67,100,11.67,5.00001,,,,,11.665,9.84259,4.668,0.06785029,23.335,23.60781,
4.67,24.17212,5.838,5.292893,5.838,3.33243,4.67,3.48558,11.676,100,11.676,5.00001,,,,,11.672,9.842646,4.67,0.06718566,23.348,23.60609,
4.673,24.04536,5.842,5.312292,5.842,3.339676,4.673,3.485268,11.683,100,11.683,5.00001,,,,,11.678,9.842701,4.673,0.06752166,23.361,23.60438,
4.675,23.94145,5.845,5.282814,5.845,3.346611,4.675,3.484844,11.689,100,11.689,5.00001,,,,,11.684,9.842757,4.675,0.06773262,23.374,23.60266,
4.678,23.84944,5.848,5.263642,5.848,3.326253,4.678,3.484335,11.696,100,11.696,5.00001,,,,,11.691,9.842812,4.678,0.06811643,23.386,23.6008,
4.68,23.76441,5.851,5.236013,5.851,3.31425,4.681,3.484159,11.702,100,11.702,5.00001,,,,,11.697,9.84286,4.68,0.06780332,23.399,23.59893,
4.683,23.65965,5.855,5.241249,5.855,3.317017,4.683,3.483642,11.708,100,11.708,5.00001,,,,,11.704,9.842909,4.683,0.06815013,23.412,23.59706,
4.686,23.53196,5.858,5.240905,5.858,3.324763,4.686,3.483274,11.715,100,11.715,5.00001,,,,,11.71,9.842957,4.686,0.06891013,23.425,23.59519,
4.688,23.4328,5.861,5.24131,5.861,3.316258,4.688,3.48265,11.721,100,11.721,5.00001,,,,,11.717,9.843006,4.688,0.06842323,23.438,23.59332,
4.691,23.34129,5.864,5.24016,5.864,3.321109,4.691,3.482242,11.728,100,11.728,5.00001,,,,,11.723,9.843055,4.691,0.06958876,23.451,23.59145,
4.693,23.24529,5.867,5.220927,5.867,3.28971,4.693,3.481967,11.734,100,11.734,5.00001,,,,,11.729,9.843102,4.693,0.06827991,23.464,23.58957,
4.696,23.14521,5.871,5.214657,5.871,3.289415,4.696,3.481418,11.741,100,11.741,5.00001,,,,,11.736,9.843151,4.696,0.06767692,23.476,23.58771,
4.698,23.02053,5.874,5.198392,5.874,3.289362,4.699,3.480973,11.747,100,11.747,5.00001,,,,,11.742,9.8432,4.698,0.06825928,23.489,23.58583,
4.701,22.93655,5.877,5.194092,5.877,3.296379,4.701,3.480625,11.753,100,11.753,5.00001,,,,,11.749,9.843248,4.701,0.06882641,23.502,23.58396,
4.704,22.84503,5.88,5.174698,5.88,3.277085,4.704,3.480136,11.76,100,11.76,5.00001,,,,,11.755,9.843297,4.704,0.06807245,23.515,23.58209,
4.706,22.73874,5.883,5.190221,5.883,3.288677,4.706,3.479859,11.766,100,11.766,5.00001,,,,,11.762,9.843346,4.706,0.06834749,23.528,23.58022,
4.709,22.63143,5.887,5.176813,5.887,3.269307,4.709,3.4795,11.773,100,11.773,5.00001,,,,,11.768,9.843394,4.709,0.06808283,23.541,23.57835,
4.711,22.54962,5.89,5.190738,5.89,3.282959,4.711,3.479022,11.779,100,11.779,5.00001,,,,,11.774,9.843443,4.711,0.06848118,23.554,23.57653,
4.714,22.4452,5.893,5.170906,5.893,3.276054,4.714,3.47851,11.786,100,11.786,5.00001,,,,,11.781,9.843489,4.714,0.06823215,23.566,23.57471,
4.716,22.33513,5.896,5.135867,5.896,3.260688,4.717,3.478144,11.792,100,11.792,5.00001,,,,,11.787,9.843535,4.716,0.07111527,23.579,23.57288,
4.719,22.23684,5.9,5.14608,5.9,3.267654,4.719,3.47744,11.798,100,11.798,5.00001,,,,,11.794,9.843581,4.719,0.06963959,23.592,23.57106,
4.722,22.1526,5.903,5.126532,5.903,3.270148,4.722,3.477196,11.805,100,11.805,5.00001,,,,,11.8,9.843628,4.722,0.06825488,23.605,23.56924,
4.724,22.02828,5.906,5.131855,5.906,3.249876,4.724,3.476848,11.811,100,11.811,5.00001,,,,,11.806,9.843674,4.724,0.06781524,23.618,23.56742,
4.727,21.95288,5.909,5.121851,5.909,3.244567,4.727,3.476609,11.818,100,11.818,5.00001,,,,,11.813,9.84372,4.727,0.06895579,23.631,23.56559,
4.729,21.85384,5.912,5.116629,5.912,3.227345,4.729,3.476251,11.824,100,11.824,5.00001,,,,,11.819,9.843766,4.729,0.06789816,23.644,23.56377,
4.732,21.77021,5.916,5.104732,5.916,3.227553,4.732,3.475734,11.831,100,11.831,5.00001,,,,,11.826,9.843813,4.732,0.06800213,23.656,23.56195,
4.734,21.67698,5.919,5.078321,5.919,3.233498,4.735,3.475458,11.837,100,11.837,5.00001,,,,,11.832,9.84386,4.734,0.06790499,23.669,23.56012,
4.737,21.59318,5.922,5.067235,5.922,3.223686,4.737,3.475078,11.843,100,11.843,5.00001,,,,,11.839,9.843905,4.737,0.06775528,23.682,23.5583,
4.74,21.52487,5.925,5.052926,5.925,3.205508,4.74,3.474654,11.85,100,11.85,5.00001,,,,,11.845,9.843952,4.74,0.06783469,23.695,23.55648,
4.742,21.40663,5.928,5.066747,5.928,3.215769,4.742,3.474303,11.856,100,11.856,5.00001,,,,,11.851,9.843998,4.742,0.06922442,23.708,23.55466,
4.745,21.33388,5.932,5.056949,5.932,3.20823,4.745,3.473888,11.863,100,11.863,5.00001,,,,,11.858,9.844043,4.745,0.06710166,23.721,23.55297,
4.747,21.24389,5.935,5.047697,5.935,3.21191,4.747,3.473491,11.869,100,11.869,5.00001,,,,,11.864,9.844082,4.747,0.06784645,23.734,23.55128,
4.75,21.15871,5.938,5.044693,5.938,3.209023,4.75,3.473069,11.876,100,11.876,5.00001,,,,,11.871,9.844121,4.75,0.06861455,23.746,23.54959,
4.752,21.08269,5.941,5.034355,5.941,3.216533,4.753,3.472629,11.882,100,11.882,5.00001,,,,,11.877,9.84416,4.752,0.06774737,23.759,23.54789,
4.755,21.00484,5.945,5.024234,5.945,3.20718,4.755,3.472229,11.888,100,11.888,5.00001,,,,,11.884,9.844199,4.755,0.06845167,23.772,23.5462,
4.758,20.91553,5.948,5.028057,5.948,3.211879,4.758,3.472041,11.895,100,11.895,5.00001,,,,,11.89,9.844237,4.758,0.06810191,23.785,23.54451,
4.76,20.81644,5.951,5.0227,5.951,3.18651,4.76,3.471617,11.901,100,11.901,5.00001,,,,,11.896,9.844276,4.76,0.06820648,23.798,23.54282,
4.763,20.72956,5.954,5.016209,5.954,3.194484,4.763,3.471239,11.908,100,11.908,5.00001,,,,,11.903,9.844316,4.763,0.06796385,23.811,23.54113,
4.765,20.62405,5.957,4.989693,5.957,3.185356,4.765,3.470749,11.914,100,11.914,5.00001,,,,,11.909,9.844355,4.765,0.06791732,23.824,23.53944,
4.768,20.53929,5.961,4.976462,5.961,3.176105,4.768,3.470475,11.921,100,11.921,5.00001,,,,,11.916,9.844394,4.768,0.06815918,23.836,23.53774,
4.77,20.45365,5.964,4.987098,5.964,3.177721,4.771,3.470023,11.927,100,11.927,5.00001,,,,,11.922,9.844433,4.77,0.07142339,23.849,23.53605,
4.773,20.35869,5.967,4.961523,5.967,3.169825,4.773,3.469671,11.933,100,11.933,5.00001,,,,,11.929,9.844472,4.773,0.0691618,23.862,23.53436,
