Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,Cond temp,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,ml,°C,
67.359,0.6460419,,,,,67.359,3.413166,,,,,,,,,,,,,
67.361,0.6462513,,,,,67.361,3.413144,,,,,,,,,,,,,
67.364,0.6464608,,,,,67.364,3.413123,,,,,,,,,,,,,
67.366,0.6466702,,,,,67.366,3.413101,,,,,,,,,,,,,
67.369,0.6468803,,,,,67.369,3.41308,,,,,,,,,,,,,
67.372,0.6470898,,,,,67.372,3.413059,,,,,,,,,,,,,
67.374,0.6472992,,,,,67.374,3.413037,,,,,,,,,,,,,
67.377,0.6475087,,,,,67.377,3.413016,,,,,,,,,,,,,
67.379,0.6477181,,,,,67.379,3.412995,,,,,,,,,,,,,
67.382,0.6479282,,,,,67.382,3.412973,,,,,,,,,,,,,
67.384,0.6481377,,,,,67.384,3.412952,,,,,,,,,,,,,
67.387,0.6483471,,,,,67.387,3.41293,,,,,,,,,,,,,
67.39,0.6485566,,,,,67.39,3.412909,,,,,,,,,,,,,
67.392,0.6487182,,,,,67.392,3.412889,,,,,,,,,,,,,
67.395,0.6488303,,,,,67.395,3.41287,,,,,,,,,,,,,
67.397,0.6489421,,,,,67.397,3.41285,,,,,,,,,,,,,
67.4,0.6490538,,,,,67.4,3.412831,,,,,,,,,,,,,
67.402,0.6491656,,,,,67.402,3.412812,,,,,,,,,,,,,
67.405,0.6492776,,,,,67.405,3.412793,,,,,,,,,,,,,
67.408,0.6493894,,,,,67.408,3.412774,,,,,,,,,,,,,
67.41,0.6495011,,,,,67.41,3.412755,,,,,,,,,,,,,
67.413,0.6496129,,,,,67.413,3.412736,,,,,,,,,,,,,
67.415,0.6497247,,,,,67.415,3.412717,,,,,,,,,,,,,
67.418,0.6498367,,,,,67.418,3.412698,,,,,,,,,,,,,
67.42,0.6499485,,,,,67.42,3.412679,,,,,,,,,,,,,
67.423,0.6500602,,,,,67.423,3.41266,,,,,,,,,,,,,
67.426,0.6501491,,,,,67.426,3.412641,,,,,,,,,,,,,
67.428,0.6502188,,,,,67.428,3.412622,,,,,,,,,,,,,
67.431,0.6502886,,,,,67.431,3.412604,,,,,,,,,,,,,
67.433,0.6503582,,,,,67.433,3.412586,,,,,,,,,,,,,
67.436,0.6504279,,,,,67.436,3.412567,,,,,,,,,,,,,
67.438,0.6504975,,,,,67.438,3.412549,,,,,,,,,,,,,
67.441,0.6505673,,,,,67.441,3.412531,,,,,,,,,,,,,
67.444,0.650637,,,,,67.444,3.412512,,,,,,,,,,,,,
67.446,0.6507066,,,,,67.446,3.412494,,,,,,,,,,,,,
67.449,0.6507762,,,,,67.449,3.412476,,,,,,,,,,,,,
67.451,0.6508458,,,,,67.451,3.412457,,,,,,,,,,,,,
67.454,0.6509157,,,,,67.454,3.412439,,,,,,,,,,,,,
67.456,0.6509853,,,,,67.456,3.412421,,,,,,,,,,,,,
67.459,0.6511784,,,,,67.459,3.412406,,,,,,,,,,,,,
67.462,0.6514519,,,,,67.462,3.412393,,,,,,,,,,,,,
67.464,0.6517255,,,,,67.464,3.41238,,,,,,,,,,,,,
67.467,0.652,,,,,67.467,3.412367,,,,,,,,,,,,,
67.469,0.6522735,,,,,67.469,3.412355,,,,,,,,,,,,,
67.472,0.6525471,,,,,67.472,3.412342,,,,,,,,,,,,,
67.474,0.6528207,,,,,67.474,3.412329,,,,,,,,,,,,,
67.477,0.6530951,,,,,67.477,3.412317,,,,,,,,,,,,,
67.48,0.6533687,,,,,67.48,3.412304,,,,,,,,,,,,,
67.482,0.6536422,,,,,67.482,3.412291,,,,,,,,,,,,,
67.485,0.6539158,,,,,67.485,3.412278,,,,,,,,,,,,,
67.487,0.6541894,,,,,67.487,3.412266,,,,,,,,,,,,,
67.49,0.6544638,,,,,67.49,3.412253,,,,,,,,,,,,,
67.492,0.6546872,,,,,67.492,3.412247,,,,,,,,,,,,,
67.495,0.6548821,,,,,67.495,3.412245,,,,,,,,,,,,,
67.498,0.655077,,,,,67.498,3.412243,,,,,,,,,,,,,
67.5,0.6552719,,,,,67.5,3.412241,,,,,,,,,,,,,
67.503,0.6554675,,,,,67.503,3.412239,,,,,,,,,,,,,
67.505,0.6556624,,,,,67.505,3.412237,,,,,,,,,,,,,
67.508,0.6558573,,,,,67.508,3.412235,,,,,,,,,,,,,
67.51,0.6560522,,,,,67.51,3.412233,,,,,,,,,,,,,
67.513,0.6562477,,,,,67.513,3.412231,,,,,,,,,,,,,
67.516,0.6564426,,,,,67.516,3.41223,,,,,,,,,,,,,
67.518,0.6566376,,,,,67.518,3.412228,,,,,,,,,,,,,
67.521,0.6568325,,,,,67.521,3.412226,,,,,,,,,,,,,
67.523,0.6570274,,,,,67.523,3.412224,,,,,,,,,,,,,
67.526,0.6570275,,,,,67.526,3.412217,,,,,,,,,,,,,
67.529,0.6569385,,,,,67.529,3.412209,,,,,,,,,,,,,
67.531,0.6568495,,,,,67.531,3.412201,,,,,,,,,,,,,
67.534,0.6567605,,,,,67.534,3.412193,,,,,,,,,,,,,
67.536,0.6566715,,,,,67.536,3.412184,,,,,,,,,,,,,
67.539,0.6565822,,,,,67.539,3.412176,,,,,,,,,,,,,
67.541,0.6564932,,,,,67.541,3.412168,,,,,,,,,,,,,
67.544,0.6564043,,,,,67.544,3.41216,,,,,,,,,,,,,
67.547,0.6563153,,,,,67.547,3.412152,,,,,,,,,,,,,
67.549,0.656226,,,,,67.549,3.412143,,,,,,,,,,,,,
67.552,0.656137,,,,,67.552,3.412135,,,,,,,,,,,,,
67.554,0.656048,,,,,67.554,3.412127,,,,,,,,,,,,,
67.557,0.655959,,,,,67.557,3.412119,,,,,,,,,,,,,
67.559,0.6557495,,,,,67.559,3.412098,,,,,,,,,,,,,
67.562,0.6554992,,,,,67.562,3.412074,,,,,,,,,,,,,
67.565,0.6552497,,,,,67.565,3.41205,,,,,,,,,,,,,
67.567,0.6550001,,,,,67.567,3.412025,,,,,,,,,,,,,
67.57,0.6547506,,,,,67.57,3.412001,,,,,,,,,,,,,
67.572,0.654501,,,,,67.572,3.411977,,,,,,,,,,,,,
67.575,0.6542507,,,,,67.575,3.411953,,,,,,,,,,,,,
67.577,0.6540012,,,,,67.577,3.411929,,,,,,,,,,,,,
67.58,0.6537516,,,,,67.58,3.411904,,,,,,,,,,,,,
67.583,0.6535021,,,,,67.583,3.41188,,,,,,,,,,,,,
67.585,0.6532518,,,,,67.585,3.411856,,,,,,,,,,,,,
67.588,0.6530023,,,,,67.588,3.411832,,,,,,,,,,,,,
67.59,0.6527527,,,,,67.59,3.411807,,,,,,,,,,,,,
67.593,0.6526428,,,,,67.593,3.411774,,,,,,,,,,,,,
67.595,0.6525715,,,,,67.595,3.411738,,,,,,,,,,,,,
67.598,0.6525,,,,,67.598,3.411702,,,,,,,,,,,,,
67.601,0.6524287,,,,,67.601,3.411666,,,,,,,,,,,,,
67.603,0.6523574,,,,,67.603,3.41163,,,,,,,,,,,,,
67.606,0.6522861,,,,,67.606,3.411594,,,,,,,,,,,,,
67.608,0.6522148,,,,,67.608,3.411558,,,,,,,,,,,,,
67.611,0.6521434,,,,,67.611,3.411522,,,,,,,,,,,,,
67.613,0.6520721,,,,,67.613,3.411486,,,,,,,,,,,,,
67.616,0.6520008,,,,,67.616,3.41145,,,,,,,,,,,,,
67.619,0.6519295,,,,,67.619,3.411414,,,,,,,,,,,,,
67.621,0.651858,,,,,67.621,3.411378,,,,,,,,,,,,,
67.624,0.6517867,,,,,67.624,3.411342,,,,,,,,,,,,,
67.626,0.6517739,,,,,67.626,3.411295,,,,,,,,,,,,,
67.629,0.6517708,,,,,67.629,3.411246,,,,,,,,,,,,,
67.631,0.6517677,,,,,67.631,3.411197,,,,,,,,,,,,,
67.634,0.6517646,,,,,67.634,3.411147,,,,,,,,,,,,,
67.637,0.6517616,,,,,67.637,3.411098,,,,,,,,,,,,,
67.639,0.6517585,,,,,67.639,3.411049,,,,,,,,,,,,,
67.642,0.6517554,,,,,67.642,3.411,,,,,,,,,,,,,
67.644,0.6517524,,,,,67.644,3.410951,,,,,,,,,,,,,
67.647,0.6517493,,,,,67.647,3.410902,,,,,,,,,,,,,
67.649,0.6517462,,,,,67.649,3.410852,,,,,,,,,,,,,
67.652,0.6517431,,,,,67.652,3.410803,,,,,,,,,,,,,
67.655,0.65174,,,,,67.655,3.410754,,,,,,,,,,,,,
67.657,0.6517369,,,,,67.657,3.410705,,,,,,,,,,,,,
67.66,0.6515744,,,,,67.66,3.410656,,,,,,,,,,,,,
67.662,0.6513952,,,,,67.662,3.410607,,,,,,,,,,,,,
67.665,0.651216,,,,,67.665,3.410559,,,,,,,,,,,,,
67.667,0.6510367,,,,,67.667,3.41051,,,,,,,,,,,,,
67.67,0.650857,,,,,67.67,3.410461,,,,,,,,,,,,,
67.673,0.6506777,,,,,67.673,3.410412,,,,,,,,,,,,,
67.675,0.6504986,,,,,67.675,3.410363,,,,,,,,,,,,,
67.678,0.6503193,,,,,67.678,3.410315,,,,,,,,,,,,,
67.68,0.6501401,,,,,67.68,3.410266,,,,,,,,,,,,,
67.683,0.6499603,,,,,67.683,3.410217,,,,,,,,,,,,,
67.685,0.6497811,,,,,67.685,3.410168,,,,,,,,,,,,,
67.688,0.6496019,,,,,67.688,3.41012,,,,,,,,,,,,,
67.691,0.6494226,,,,,67.691,3.410071,,,,,,,,,,,,,
67.693,0.6492577,,,,,67.693,3.41003,,,,,,,,,,,,,
67.696,0.6490942,,,,,67.696,3.409989,,,,,,,,,,,,,
67.698,0.6489307,,,,,67.698,3.409949,,,,,,,,,,,,,
67.701,0.6487672,,,,,67.701,3.409908,,,,,,,,,,,,,
67.703,0.6486037,,,,,67.703,3.409868,,,,,,,,,,,,,
67.706,0.6484397,,,,,67.706,3.409827,,,,,,,,,,,,,
67.709,0.6482762,,,,,67.709,3.409786,,,,,,,,,,,,,
67.711,0.6481127,,,,,67.711,3.409746,,,,,,,,,,,,,
67.714,0.6479492,,,,,67.714,3.409705,,,,,,,,,,,,,
67.716,0.6477851,,,,,67.716,3.409665,,,,,,,,,,,,,
67.719,0.6476216,,,,,67.719,3.409624,,,,,,,,,,,,,
67.721,0.6474581,,,,,67.721,3.409584,,,,,,,,,,,,,
67.724,0.6472985,,,,,67.724,3.409544,,,,,,,,,,,,,
67.727,0.6473957,,,,,67.727,3.409518,,,,,,,,,,,,,
67.729,0.6474933,,,,,67.729,3.409493,,,,,,,,,,,,,
67.732,0.6475906,,,,,67.732,3.409468,,,,,,,,,,,,,
67.734,0.6476878,,,,,67.734,3.409442,,,,,,,,,,,,,
67.737,0.6477851,,,,,67.737,3.409417,,,,,,,,,,,,,
67.739,0.6478823,,,,,67.739,3.409392,,,,,,,,,,,,,
67.742,0.6479799,,,,,67.742,3.409366,,,,,,,,,,,,,
67.745,0.6480772,,,,,67.745,3.409341,,,,,,,,,,,,,
67.747,0.6481744,,,,,67.747,3.409316,,,,,,,,,,,,,
67.75,0.6482717,,,,,67.75,3.409291,,,,,,,,,,,,,
67.752,0.6483693,,,,,67.752,3.409265,,,,,,,,,,,,,
67.755,0.6484665,,,,,67.755,3.40924,,,,,,,,,,,,,
67.757,0.6485724,,,,,67.757,3.409215,,,,,,,,,,,,,
67.76,0.6488019,,,,,67.76,3.409204,,,,,,,,,,,,,
67.763,0.6490315,,,,,67.763,3.409192,,,,,,,,,,,,,
67.765,0.6492617,,,,,67.765,3.409181,,,,,,,,,,,,,
67.768,0.6494912,,,,,67.768,3.409169,,,,,,,,,,,,,
67.77,0.6497207,,,,,67.77,3.409158,,,,,,,,,,,,,
67.773,0.6499502,,,,,67.773,3.409146,,,,,,,,,,,,,
67.775,0.6501797,,,,,67.775,3.409135,,,,,,,,,,,,,
67.778,0.6504099,,,,,67.778,3.409123,,,,,,,,,,,,,
67.781,0.6506395,,,,,67.781,3.409111,,,,,,,,,,,,,
67.783,0.650869,,,,,67.783,3.4091,,,,,,,,,,,,,
67.786,0.6510985,,,,,67.786,3.409088,,,,,,,,,,,,,
67.788,0.6513287,,,,,67.788,3.409077,,,,,,,,,,,,,
67.791,0.6515451,,,,,67.791,3.409066,,,,,,,,,,,,,
67.793,0.651641,,,,,67.793,3.409061,,,,,,,,,,,,,
67.796,0.6517367,,,,,67.796,3.409057,,,,,,,,,,,,,
67.799,0.6518325,,,,,67.799,3.409052,,,,,,,,,,,,,
67.801,0.6519286,,,,,67.801,3.409047,,,,,,,,,,,,,
67.804,0.6520244,,,,,67.804,3.409043,,,,,,,,,,,,,
67.806,0.6521202,,,,,67.806,3.409038,,,,,,,,,,,,,
67.809,0.652216,,,,,67.809,3.409034,,,,,,,,,,,,,
67.812,0.6523118,,,,,67.812,3.409029,,,,,,,,,,,,,
67.814,0.6524079,,,,,67.814,3.409024,,,,,,,,,,,,,
67.817,0.6525037,,,,,67.817,3.40902,,,,,,,,,,,,,
67.819,0.6525995,,,,,67.819,3.409015,,,,,,,,,,,,,
67.822,0.6526953,,,,,67.822,3.40901,,,,,,,,,,,,,
67.824,0.6527958,,,,,67.824,3.409004,,,,,,,,,,,,,
67.827,0.6529186,,,,,67.827,3.408986,,,,,,,,,,,,,
67.83,0.6530414,,,,,67.83,3.408969,,,,,,,,,,,,,
67.832,0.6531642,,,,,67.832,3.408952,,,,,,,,,,,,,
67.835,0.653287,,,,,67.835,3.408934,,,,,,,,,,,,,
67.837,0.6534101,,,,,67.837,3.408917,,,,,,,,,,,,,
67.84,0.6535329,,,,,67.84,3.4089,,,,,,,,,,,,,
67.842,0.6536557,,,,,67.842,3.408882,,,,,,,,,,,,,
67.845,0.6537785,,,,,67.845,3.408865,,,,,,,,,,,,,
67.848,0.6539013,,,,,67.848,3.408847,,,,,,,,,,,,,
67.85,0.6540245,,,,,67.85,3.40883,,,,,,,,,,,,,
67.853,0.6541473,,,,,67.853,3.408813,,,,,,,,,,,,,
67.855,0.6542701,,,,,67.855,3.408795,,,,,,,,,,,,,
67.858,0.6543947,,,,,67.858,3.408777,,,,,,,,,,,,,
67.86,0.6545264,,,,,67.86,3.408755,,,,,,,,,,,,,
67.863,0.6546577,,,,,67.863,3.408734,,,,,,,,,,,,,
67.866,0.654789,,,,,67.866,3.408712,,,,,,,,,,,,,
67.868,0.6549204,,,,,67.868,3.408691,,,,,,,,,,,,,
67.871,0.6550517,,,,,67.871,3.408669,,,,,,,,,,,,,
67.873,0.6551834,,,,,67.873,3.408648,,,,,,,,,,,,,
67.876,0.6553147,,,,,67.876,3.408626,,,,,,,,,,,,,
67.878,0.6554461,,,,,67.878,3.408604,,,,,,,,,,,,,
67.881,0.6555774,,,,,67.881,3.408583,,,,,,,,,,,,,
67.884,0.6557087,,,,,67.884,3.408561,,,,,,,,,,,,,
67.886,0.6558405,,,,,67.886,3.40854,,,,,,,,,,,,,
67.889,0.6559718,,,,,67.889,3.408518,,,,,,,,,,,,,
67.891,0.656069,,,,,67.891,3.408495,,,,,,,,,,,,,
67.894,0.6560756,,,,,67.894,3.408468,,,,,,,,,,,,,
67.896,0.6560822,,,,,67.896,3.408441,,,,,,,,,,,,,
67.899,0.6560887,,,,,67.899,3.408414,,,,,,,,,,,,,
67.902,0.6560952,,,,,67.902,3.408386,,,,,,,,,,,,,
67.904,0.6561018,,,,,67.904,3.408359,,,,,,,,,,,,,
67.907,0.6561083,,,,,67.907,3.408332,,,,,,,,,,,,,
67.909,0.6561149,,,,,67.909,3.408305,,,,,,,,,,,,,
67.912,0.6561214,,,,,67.912,3.408278,,,,,,,,,,,,,
67.914,0.6561279,,,,,67.914,3.408251,,,,,,,,,,,,,
67.917,0.6561345,,,,,67.917,3.408224,,,,,,,,,,,,,
67.92,0.656141,,,,,67.92,3.408197,,,,,,,,,,,,,
67.922,0.6561476,,,,,67.922,3.40817,,,,,,,,,,,,,
67.925,0.656086,,,,,67.925,3.408142,,,,,,,,,,,,,
67.927,0.6558695,,,,,67.927,3.408112,,,,,,,,,,,,,
67.93,0.6556531,,,,,67.93,3.408083,,,,,,,,,,,,,
67.932,0.655436,,,,,67.932,3.408053,,,,,,,,,,,,,
67.935,0.6552196,,,,,67.935,3.408024,,,,,,,,,,,,,
67.938,0.6550032,,,,,67.938,3.407994,,,,,,,,,,,,,
67.94,0.6547868,,,,,67.94,3.407965,,,,,,,,,,,,,
67.943,0.6545703,,,,,67.943,3.407935,,,,,,,,,,,,,
67.945,0.6543533,,,,,67.945,3.407906,,,,,,,,,,,,,
67.948,0.6541369,,,,,67.948,3.407876,,,,,,,,,,,,,
67.95,0.6539205,,,,,67.95,3.407846,,,,,,,,,,,,,
67.953,0.653704,,,,,67.953,3.407817,,,,,,,,,,,,,
67.956,0.6534876,,,,,67.956,3.407788,,,,,,,,,,,,,
67.958,0.6532097,,,,,67.958,3.407748,,,,,,,,,,,,,
67.961,0.6528268,,,,,67.961,3.407691,,,,,,,,,,,,,
67.963,0.6524438,,,,,67.963,3.407633,,,,,,,,,,,,,
67.966,0.6520609,,,,,67.966,3.407576,,,,,,,,,,,,,
67.968,0.6516768,,,,,67.968,3.407518,,,,,,,,,,,,,
67.971,0.6512939,,,,,67.971,3.407461,,,,,,,,,,,,,
67.974,0.6509109,,,,,67.974,3.407404,,,,,,,,,,,,,
67.976,0.650528,,,,,67.976,3.407346,,,,,,,,,,,,,
67.979,0.650145,,,,,67.979,3.407289,,,,,,,,,,,,,
67.981,0.6497609,,,,,67.981,3.407232,,,,,,,,,,,,,
67.984,0.649378,,,,,67.984,3.407175,,,,,,,,,,,,,
67.986,0.648995,,,,,67.986,3.407117,,,,,,,,,,,,,
67.989,0.6486121,,,,,67.989,3.40706,,,,,,,,,,,,,
67.992,0.6482522,,,,,67.992,3.406997,,,,,,,,,,,,,
67.994,0.6479243,,,,,67.994,3.406927,,,,,,,,,,,,,
67.997,0.6475973,,,,,67.997,3.406856,,,,,,,,,,,,,
67.999,0.6472703,,,,,67.999,3.406786,,,,,,,,,,,,,
68.002,0.6469434,,,,,68.002,3.406716,,,,,,,,,,,,,
68.004,0.6466154,,,,,68.004,3.406645,,,,,,,,,,,,,
68.007,0.6462885,,,,,68.007,3.406575,,,,,,,,,,,,,
68.01,0.6459615,,,,,68.01,3.406504,,,,,,,,,,,,,
68.012,0.6456345,,,,,68.012,3.406434,,,,,,,,,,,,,
68.015,0.6453076,,,,,68.015,3.406364,,,,,,,,,,,,,
68.017,0.6449797,,,,,68.017,3.406293,,,,,,,,,,,,,
68.02,0.6446527,,,,,68.02,3.406223,,,,,,,,,,,,,
68.022,0.6443257,,,,,68.022,3.406152,,,,,,,,,,,,,
68.025,0.6439952,,,,,68.025,3.406086,,,,,,,,,,,,,
68.028,0.6436602,,,,,68.028,3.406024,,,,,,,,,,,,,
68.03,0.6433243,,,,,68.03,3.405962,,,,,,,,,,,,,
68.033,0.6429894,,,,,68.033,3.4059,,,,,,,,,,,,,
68.035,0.6426545,,,,,68.035,3.405839,,,,,,,,,,,,,
68.038,0.6423196,,,,,68.038,3.405777,,,,,,,,,,,,,
68.04,0.6419836,,,,,68.04,3.405715,,,,,,,,,,,,,
68.043,0.6416487,,,,,68.043,3.405653,,,,,,,,,,,,,
68.046,0.6413137,,,,,68.046,3.405592,,,,,,,,,,,,,
68.048,0.6409788,,,,,68.048,3.40553,,,,,,,,,,,,,
68.051,0.6406439,,,,,68.051,3.405468,,,,,,,,,,,,,
68.053,0.640308,,,,,68.053,3.405406,,,,,,,,,,,,,
68.056,0.639973,,,,,68.056,3.405344,,,,,,,,,,,,,
68.058,0.6395798,,,,,68.058,3.405289,,,,,,,,,,,,,
68.061,0.639128,,,,,68.061,3.40524,,,,,,,,,,,,,
68.064,0.6386762,,,,,68.064,3.40519,,,,,,,,,,,,,
68.066,0.6382231,,,,,68.066,3.405141,,,,,,,,,,,,,
68.069,0.6377712,,,,,68.069,3.405092,,,,,,,,,,,,,
68.071,0.6373194,,,,,68.071,3.405042,,,,,,,,,,,,,
68.074,0.6368676,,,,,68.074,3.404993,,,,,,,,,,,,,
68.076,0.6364145,,,,,68.076,3.404943,,,,,,,,,,,,,
68.079,0.6359627,,,,,68.079,3.404894,,,,,,,,,,,,,
68.082,0.6355109,,,,,68.082,3.404845,,,,,,,,,,,,,
68.084,0.6350591,,,,,68.084,3.404795,,,,,,,,,,,,,
68.087,0.6346073,,,,,68.087,3.404746,,,,,,,,,,,,,
68.089,0.6341541,,,,,68.089,3.404697,,,,,,,,,,,,,
68.092,0.6338601,,,,,68.092,3.404656,,,,,,,,,,,,,
68.095,0.6336755,,,,,68.095,3.404621,,,,,,,,,,,,,
68.097,0.633491,,,,,68.097,3.404586,,,,,,,,,,,,,
68.1,0.6333064,,,,,68.1,3.404551,,,,,,,,,,,,,
68.102,0.6331213,,,,,68.102,3.404516,,,,,,,,,,,,,
68.105,0.6329367,,,,,68.105,3.404481,,,,,,,,,,,,,
68.107,0.6327522,,,,,68.107,3.404447,,,,,,,,,,,,,
68.11,0.6325676,,,,,68.11,3.404412,,,,,,,,,,,,,
68.113,0.6323825,,,,,68.113,3.404377,,,,,,,,,,,,,
68.115,0.6321979,,,,,68.115,3.404342,,,,,,,,,,,,,
68.118,0.6320134,,,,,68.118,3.404307,,,,,,,,,,,,,
68.12,0.6318288,,,,,68.12,3.404272,,,,,,,,,,,,,
68.123,0.6316442,,,,,68.123,3.404237,,,,,,,,,,,,,
68.125,0.6316799,,,,,68.125,3.404201,,,,,,,,,,,,,
68.128,0.6318496,,,,,68.128,3.404163,,,,,,,,,,,,,
68.131,0.6320193,,,,,68.131,3.404126,,,,,,,,,,,,,
68.133,0.6321891,,,,,68.133,3.404089,,,,,,,,,,,,,
68.136,0.6323588,,,,,68.136,3.404052,,,,,,,,,,,,,
68.138,0.632529,,,,,68.138,3.404014,,,,,,,,,,,,,
68.141,0.6326988,,,,,68.141,3.403977,,,,,,,,,,,,,
68.143,0.6328685,,,,,68.143,3.40394,,,,,,,,,,,,,
68.146,0.6330382,,,,,68.146,3.403903,,,,,,,,,,,,,
68.149,0.6332085,,,,,68.149,3.403865,,,,,,,,,,,,,
68.151,0.6333781,,,,,68.151,3.403828,,,,,,,,,,,,,
68.154,0.6335479,,,,,68.154,3.403791,,,,,,,,,,,,,
68.156,0.6337176,,,,,68.156,3.403753,,,,,,,,,,,,,
68.159,0.6339405,,,,,68.159,3.403719,,,,,,,,,,,,,
68.161,0.6341878,,,,,68.161,3.403685,,,,,,,,,,,,,
68.164,0.6344343,,,,,68.164,3.403652,,,,,,,,,,,,,
68.167,0.6346809,,,,,68.167,3.403618,,,,,,,,,,,,,
68.169,0.6349275,,,,,68.169,3.403585,,,,,,,,,,,,,
68.172,0.6351741,,,,,68.172,3.403551,,,,,,,,,,,,,
68.174,0.6354214,,,,,68.174,3.403518,,,,,,,,,,,,,
68.177,0.635668,,,,,68.177,3.403484,,,,,,,,,,,,,
68.179,0.6359146,,,,,68.179,3.403451,,,,,,,,,,,,,
68.182,0.6361611,,,,,68.182,3.403417,,,,,,,,,,,,,
68.185,0.6364084,,,,,68.185,3.403384,,,,,,,,,,,,,
68.187,0.636655,,,,,68.187,3.40335,,,,,,,,,,,,,
68.19,0.6369016,,,,,68.19,3.403317,,,,,,,,,,,,,
68.192,0.6370934,,,,,68.192,3.403288,,,,,,,,,,,,,
68.195,0.6372657,,,,,68.195,3.403262,,,,,,,,,,,,,
68.197,0.6374386,,,,,68.197,3.403235,,,,,,,,,,,,,
68.2,0.637611,,,,,68.2,3.403208,,,,,,,,,,,,,
68.203,0.6377833,,,,,68.203,3.403182,,,,,,,,,,,,,
68.205,0.6379557,,,,,68.205,3.403155,,,,,,,,,,,,,
68.208,0.638128,,,,,68.208,3.403128,,,,,,,,,,,,,
68.21,0.6383009,,,,,68.21,3.403102,,,,,,,,,,,,,
68.213,0.6384733,,,,,68.213,3.403075,,,,,,,,,,,,,
68.215,0.6386456,,,,,68.215,3.403049,,,,,,,,,,,,,
68.218,0.638818,,,,,68.218,3.403022,,,,,,,,,,,,,
68.221,0.6389909,,,,,68.221,3.402995,,,,,,,,,,,,,
68.223,0.6391633,,,,,68.223,3.402968,,,,,,,,,,,,,
68.226,0.6391178,,,,,68.226,3.402935,,,,,,,,,,,,,
68.228,0.6390056,,,,,68.228,3.402898,,,,,,,,,,,,,
68.231,0.6388935,,,,,68.231,3.402862,,,,,,,,,,,,,
68.233,0.638781,,,,,68.233,3.402826,,,,,,,,,,,,,
68.236,0.6386688,,,,,68.236,3.40279,,,,,,,,,,,,,
68.239,0.6385566,,,,,68.239,3.402753,,,,,,,,,,,,,
68.241,0.6384444,,,,,68.241,3.402717,,,,,,,,,,,,,
68.244,0.6383323,,,,,68.244,3.402681,,,,,,,,,,,,,
68.246,0.6382198,,,,,68.246,3.402645,,,,,,,,,,,,,
68.249,0.6381076,,,,,68.249,3.402608,,,,,,,,,,,,,
68.251,0.6379954,,,,,68.251,3.402572,,,,,,,,,,,,,
68.254,0.6378832,,,,,68.254,3.402536,,,,,,,,,,,,,
68.257,0.6377708,,,,,68.257,3.4025,,,,,,,,,,,,,
68.259,0.6378183,,,,,68.259,3.40248,,,,,,,,,,,,,
68.262,0.6378957,,,,,68.262,3.402464,,,,,,,,,,,,,
68.264,0.6379731,,,,,68.264,3.402447,,,,,,,,,,,,,
68.267,0.6380505,,,,,68.267,3.402431,,,,,,,,,,,,,
68.269,0.6381281,,,,,68.269,3.402414,,,,,,,,,,,,,
68.272,0.6382055,,,,,68.272,3.402398,,,,,,,,,,,,,
68.275,0.6382829,,,,,68.275,3.402382,,,,,,,,,,,,,
68.277,0.6383603,,,,,68.277,3.402365,,,,,,,,,,,,,
68.28,0.6384376,,,,,68.28,3.402349,,,,,,,,,,,,,
68.282,0.6385153,,,,,68.282,3.402332,,,,,,,,,,,,,
68.285,0.6385927,,,,,68.285,3.402316,,,,,,,,,,,,,
68.287,0.63867,,,,,68.287,3.402299,,,,,,,,,,,,,
68.29,0.6387474,,,,,68.29,3.402283,,,,,,,,,,,,,
68.293,0.6390494,,,,,68.293,3.402287,,,,,,,,,,,,,
68.295,0.6393778,,,,,68.295,3.402293,,,,,,,,,,,,,
68.298,0.6397063,,,,,68.298,3.4023,,,,,,,,,,,,,
68.3,0.6400349,,,,,68.3,3.402306,,,,,,,,,,,,,
68.303,0.6403633,,,,,68.303,3.402313,,,,,,,,,,,,,
68.305,0.6406928,,,,,68.305,3.402319,,,,,,,,,,,,,
68.308,0.6410213,,,,,68.308,3.402326,,,,,,,,,,,,,
68.311,0.6413498,,,,,68.311,3.402332,,,,,,,,,,,,,
68.313,0.6416783,,,,,68.313,3.402338,,,,,,,,,,,,,
68.316,0.6420068,,,,,68.316,3.402345,,,,,,,,,,,,,
68.318,0.6423363,,,,,68.318,3.402351,,,,,,,,,,,,,
68.321,0.6426648,,,,,68.321,3.402358,,,,,,,,,,,,,
68.323,0.6429933,,,,,68.323,3.402364,,,,,,,,,,,,,
68.326,0.6429469,,,,,68.326,3.402376,,,,,,,,,,,,,
68.329,0.6428703,,,,,68.329,3.40239,,,,,,,,,,,,,
68.331,0.642794,,,,,68.331,3.402402,,,,,,,,,,,,,
68.334,0.6427175,,,,,68.334,3.402416,,,,,,,,,,,,,
68.336,0.6426411,,,,,68.336,3.402428,,,,,,,,,,,,,
68.339,0.6425648,,,,,68.339,3.402441,,,,,,,,,,,,,
68.341,0.6424881,,,,,68.341,3.402454,,,,,,,,,,,,,
68.344,0.6424118,,,,,68.344,3.402467,,,,,,,,,,,,,
