Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,System flow,,Fraction,,Injection,,pH,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,ml/min,ml,Fraction,ml,Injection,ml,,
0.171,0.06091894,0.214,0.07297351,0.214,0.04966594,0.171,3.30713,0.427,0.08800017,,,,,0.427,6.829804,
0.172,0.05645836,0.215,0.07224946,0.215,0.05074846,0.172,3.3071,0.429,0.08800017,,,,,0.429,6.829719,
0.173,0.05565788,0.216,0.06314174,0.216,0.04430899,0.173,3.307059,0.431,0.08800017,,,,,0.431,6.829641,
0.174,0.05694301,0.217,0.05495824,0.217,0.04369458,0.174,3.30708,0.433,0.08800017,,,,,0.433,6.829731,
0.175,0.05861995,0.218,0.04820026,0.218,0.03843799,0.175,3.307185,0.436,0.08800017,,,,,0.436,6.829721,
0.176,0.06201399,0.219,0.04693906,0.219,0.03960255,0.176,3.307276,0.438,0.08800017,,,,,0.438,6.829683,
0.176,0.06711537,0.22,0.05169652,0.22,0.04231982,0.176,3.307204,0.44,0.08800017,,,,,0.44,6.829732,
0.177,0.07193483,0.222,0.06295869,0.222,0.04363109,0.177,3.307239,0.442,0.08800017,,,,,0.442,6.829782,
0.178,0.07582333,0.223,0.06908295,0.223,0.04308997,0.178,3.307288,0.444,0.08800017,,,,,0.444,6.829832,
0.179,0.07759473,0.224,0.07194985,0.224,0.0383337,0.179,3.307256,0.446,0.08800017,,,,,0.446,6.8298,
0.18,0.07334487,0.225,0.07150695,0.225,0.03918735,0.18,3.307359,0.449,0.08800017,,,,,0.449,6.829808,
0.181,0.06571379,0.226,0.07215207,0.226,0.0427097,0.181,3.307456,0.451,0.08800017,,,,,0.451,6.829762,
0.182,0.06147135,0.227,0.07118331,0.227,0.04774209,0.182,3.30743,0.453,0.08800017,,,,,0.453,6.829818,
0.182,0.05837311,0.228,0.06249586,0.228,0.0485086,0.183,3.307437,0.455,0.08800017,,,,,0.455,6.829844,
0.183,0.05766466,0.229,0.05594585,0.229,0.04670312,0.183,3.307423,0.457,0.08800017,,,,,0.457,6.829823,
0.184,0.05860707,0.23,0.05899951,0.23,0.0457803,0.184,3.307385,0.459,0.08800017,,,,,0.459,6.829791,
0.185,0.05550281,0.231,0.07146847,0.231,0.04245288,0.185,3.307269,0.462,0.08800017,,,,,0.462,6.829806,
0.186,0.04582629,0.232,0.07391181,0.232,0.04755528,0.186,3.307279,0.464,0.08800017,,,,,0.464,6.829813,
0.187,0.04357684,0.233,0.06927219,0.233,0.05020302,0.187,3.307366,0.466,0.08800017,,,,,0.466,6.829536,
0.188,0.04427722,0.235,0.05432519,0.235,0.05468489,0.188,3.307431,0.468,0.08800017,,,,,0.468,6.829928,
0.189,0.04778669,0.236,0.047531,0.236,0.04459947,0.189,3.307451,0.47,0.08800017,,,,,0.47,6.829869,
0.189,0.05773349,0.237,0.04838373,0.237,0.03400904,0.189,3.307425,0.472,0.08800017,,,,,0.472,6.829883,
0.19,0.06277395,0.238,0.05142961,0.238,0.02843121,0.19,3.307444,0.475,0.08800017,,,,,0.475,6.829843,
0.191,0.06359529,0.239,0.05805352,0.239,0.03226032,0.191,3.307427,0.477,0.08800017,,,,,0.477,6.829863,
0.192,0.05604342,0.24,0.06000625,0.24,0.03599238,0.192,3.30743,0.479,0.08800017,,,,,0.479,6.829881,
0.193,0.05384397,0.241,0.06276094,0.241,0.04014457,0.193,3.307368,0.481,0.08800017,,,,,0.481,6.829784,
0.194,0.05523973,0.242,0.06941492,0.242,0.04523566,0.194,3.30736,0.483,0.08800017,,,,,0.483,6.829915,
0.195,0.05800712,0.243,0.07021993,0.243,0.04469696,0.195,3.307274,0.485,0.08800017,,,,,0.485,6.829874,
0.195,0.06821167,0.244,0.06763269,0.244,0.05249887,0.196,3.307219,0.488,0.08800017,,,,,0.487,6.829841,
0.196,0.07156102,0.245,0.0605394,0.245,0.05401647,0.196,3.307394,0.49,0.08800017,,,,,0.49,6.829803,
0.197,0.06853102,0.246,0.06274438,0.246,0.05481865,0.197,3.307463,0.492,0.08800017,,,,,0.492,6.829878,
0.198,0.06776113,0.248,0.06371651,0.248,0.05225011,0.198,3.307511,0.494,0.08800017,,,,,0.494,6.829914,
0.199,0.06919037,0.249,0.06521501,0.249,0.04624124,0.199,3.307522,0.496,0.08800017,,,,,0.496,6.82996,
0.2,0.06791668,0.25,0.0614421,0.25,0.04427288,0.2,3.307638,0.498,0.08800017,,,,,0.498,6.83,
0.201,0.06720277,0.251,0.06641348,0.251,0.04847927,0.201,3.307646,0.501,0.08800017,,,,,0.5,6.82986,
0.202,0.06615321,0.252,0.0676447,0.252,0.04698027,0.202,3.30755,0.503,0.08800017,,,,,0.503,6.829914,
0.202,0.06012151,0.253,0.06998198,0.253,0.04750454,0.202,3.307469,0.505,0.08800017,,,,,0.505,6.829888,
0.203,0.05714873,0.254,0.05736432,0.254,0.04342441,0.203,3.307544,0.507,0.08800017,,,,,0.507,6.829808,
0.204,0.05635831,0.255,0.05078969,0.255,0.04646195,0.204,3.307623,0.509,0.08800017,,,,,0.509,6.829816,
0.205,0.05504011,0.256,0.0524995,0.256,0.04718302,0.205,3.307578,0.511,0.08800017,,,,,0.511,6.829822,
0.206,0.0581015,0.257,0.05208911,0.257,0.04482425,0.206,3.307596,0.514,0.08800017,,,,,0.513,6.829892,
0.207,0.06144455,0.258,0.04770671,0.258,0.04642235,0.207,3.307616,0.516,0.08800017,,,,,0.516,6.829906,
0.208,0.06823996,0.259,0.0506818,0.259,0.0452035,0.208,3.307559,0.518,0.08800017,,,,,0.518,6.829989,
0.208,0.06933098,0.261,0.05727453,0.261,0.04321123,0.209,3.307663,0.52,0.08800017,,,,,0.52,6.829967,
0.209,0.06704565,0.262,0.07134609,0.262,0.04221413,0.209,3.307719,0.522,0.08800017,,,,,0.522,6.829959,
0.21,0.06542164,0.263,0.07890863,0.263,0.03776525,0.21,3.307677,0.524,0.08800017,,,,,0.524,6.829958,
0.211,0.06114104,0.264,0.08215465,0.264,0.03804064,0.211,3.307656,0.527,0.08800017,,,,,0.526,6.829937,
0.212,0.05860064,0.265,0.08115283,0.265,0.0395119,0.212,3.307631,0.529,0.08800017,,,,,0.529,6.829981,
0.213,0.05946389,0.266,0.07639712,0.266,0.03865459,0.213,3.307656,0.531,0.08800017,,,,,0.531,6.829982,
0.214,0.06193455,0.267,0.06871659,0.267,0.04025101,0.214,3.307713,0.533,0.08800017,,,,,0.533,6.830027,
0.215,0.06151835,0.268,0.06914976,0.268,0.04462054,0.215,3.307705,0.535,0.08800017,,,,,0.535,6.830057,
0.215,0.06298935,0.269,0.07511399,0.269,0.04637883,0.215,3.307772,0.537,0.08800017,,,,,0.537,6.830009,
0.216,0.06190247,0.27,0.0796751,0.27,0.05089949,0.216,3.30783,0.54,0.08800017,,,,,0.539,6.830139,
0.217,0.05576561,0.271,0.07774086,0.271,0.05613753,0.217,3.307816,0.542,0.08800017,,,,,0.542,6.830049,
0.218,0.05535112,0.272,0.07317729,0.272,0.05697849,0.218,3.307759,0.544,0.08800017,,,,,0.544,6.830071,
0.219,0.05399906,0.273,0.07339471,0.273,0.05952324,0.219,3.307812,0.546,0.08800017,,,,,0.546,6.829981,
0.22,0.05450131,0.275,0.06800237,0.275,0.05929221,0.22,3.307757,0.548,0.08800017,,,,,0.548,6.830018,
0.221,0.05823638,0.276,0.06186913,0.276,0.05986119,0.221,3.307759,0.55,0.08800017,,,,,0.55,6.830038,
0.221,0.05971372,0.277,0.06192067,0.277,0.06238931,0.221,3.307764,0.553,0.08800017,,,,,0.552,6.830029,
0.222,0.0671795,0.278,0.07185986,0.278,0.06458533,0.222,3.307767,0.555,0.08800017,,,,,0.555,6.829997,
0.223,0.07415793,0.279,0.08215866,0.279,0.06559176,0.223,3.307807,0.557,0.08800017,,,,,0.557,6.830108,
0.224,0.08161105,0.28,0.08035321,0.28,0.06743167,0.224,3.3079,0.559,0.08800017,,,,,0.559,6.83009,
0.225,0.08856556,0.281,0.07555269,0.281,0.06350115,0.225,3.307897,0.561,0.08800017,,,,,0.561,6.829908,
0.226,0.08736379,0.282,0.08247094,0.282,0.06258104,0.226,3.307866,0.563,0.08800017,,,,,0.563,6.830089,
0.227,0.08411057,0.283,0.08991589,0.283,0.0653383,0.227,3.307843,0.566,0.08800017,,,,,0.565,6.830156,
0.227,0.07883026,0.284,0.1031043,0.284,0.06857818,0.228,3.307934,0.568,0.08800017,,,,,0.568,6.830108,
0.228,0.07211029,0.285,0.108021,0.285,0.07054561,0.228,3.307963,0.57,0.08800017,,,,,0.57,6.830086,
0.229,0.07052808,0.286,0.1058615,0.286,0.07037114,0.229,3.307952,0.572,0.08800017,,,,,0.572,6.830116,
0.23,0.0660641,0.288,0.1063141,0.288,0.0663809,0.23,3.307943,0.574,0.08800017,,,,,0.574,6.830117,
0.231,0.06662674,0.289,0.1013589,0.289,0.06607596,0.231,3.307912,0.576,0.08800017,,,,,0.576,6.830131,
0.232,0.07064845,0.29,0.09879702,0.29,0.06299087,0.232,3.307898,0.579,0.08800017,,,,,0.578,6.830154,
0.233,0.06871967,0.291,0.09476606,0.291,0.0609462,0.233,3.307885,0.581,0.08800017,,,,,0.581,6.830144,
0.234,0.06851451,0.292,0.08637507,0.292,0.05913881,0.234,3.307856,0.583,0.08800017,,,,,0.583,6.830138,
0.234,0.06689695,0.293,0.08049523,0.293,0.05861333,0.234,3.307884,0.585,0.08800017,,,,,0.585,6.830194,
0.235,0.06228814,0.294,0.07796194,0.294,0.06189068,0.235,3.307983,0.587,0.08800017,,,,,0.587,6.830228,
0.236,0.0613593,0.295,0.08106892,0.295,0.06434518,0.236,3.307971,0.589,0.08800017,,,,,0.589,6.830113,
0.237,0.06090505,0.296,0.08256451,0.296,0.06722782,0.237,3.307868,0.592,0.08800017,,,,,0.591,6.830158,
0.238,0.05851097,0.297,0.08390202,0.297,0.06339135,0.238,3.307945,0.594,0.08800017,,,,,0.594,6.830178,
0.239,0.05679487,0.298,0.08292227,0.298,0.06241614,0.239,3.308037,0.596,0.08800017,,,,,0.596,6.830216,
0.24,0.05526008,0.299,0.08203761,0.299,0.05856985,0.24,3.307967,0.598,0.08800017,,,,,0.598,6.830031,
0.24,0.05271176,0.301,0.08216745,0.301,0.0625352,0.241,3.307965,0.6,0.08800017,,,,,0.6,6.830121,
0.241,0.0543745,0.302,0.08371197,0.302,0.06329178,0.241,3.30812,0.602,0.08800017,,,,,0.602,6.830176,
0.242,0.05596324,0.303,0.08972547,0.303,0.06040943,0.242,3.308187,0.604,0.08800017,,,,,0.604,6.830129,
0.243,0.0559049,0.304,0.09304983,0.304,0.05795784,0.243,3.308197,0.607,0.08800017,,,,,0.607,6.83024,
0.244,0.05606592,0.305,0.09063951,0.305,0.0569889,0.244,3.308094,0.609,0.08800017,,,,,0.609,6.830194,
0.245,0.06073854,0.306,0.09310061,0.306,0.06106074,0.245,3.308039,0.611,0.08800017,,,,,0.611,6.830129,
0.246,0.06081533,0.307,0.09392424,0.307,0.06251405,0.246,3.308036,0.613,0.08800017,,,,,0.613,6.83005,
0.247,0.06342573,0.308,0.09871011,0.308,0.06594539,0.247,3.308093,0.615,0.08800017,,,,,0.615,6.830217,
0.247,0.06774811,0.309,0.09135167,0.309,0.06359608,0.247,3.308069,0.617,0.08800017,,,,,0.617,6.830271,
0.248,0.06567653,0.31,0.08374323,0.31,0.06691499,0.248,3.308071,0.62,0.08800017,,,,,0.62,6.830248,
0.249,0.06803488,0.311,0.08048396,0.311,0.06691743,0.249,3.308001,0.622,0.08800017,,,,,0.622,6.830235,
0.25,0.07594898,0.312,0.09003305,0.312,0.06388608,0.25,3.307979,0.624,0.08800017,,,,,0.624,6.830248,
0.251,0.07341857,0.314,0.09939034,0.314,0.05600818,0.251,3.307946,0.626,0.08800017,,,,,0.626,6.830225,
0.252,0.07209713,0.315,0.1045208,0.315,0.06116319,0.252,3.307919,0.628,0.08800017,,,,,0.628,6.830216,
0.253,0.07159303,0.316,0.09854462,0.316,0.0654631,0.253,3.307928,0.63,0.08800017,,,,,0.63,6.830267,
0.253,0.06439511,0.317,0.0940099,0.317,0.07512261,0.254,3.307936,0.633,0.08800017,,,,,0.633,6.830312,
0.254,0.06323254,0.318,0.08839263,0.318,0.07950517,0.254,3.308047,0.635,0.08800017,,,,,0.635,6.830236,
0.255,0.06790747,0.319,0.09045331,0.319,0.08048706,0.255,3.30809,0.637,0.08800017,,,,,0.637,6.830292,
0.256,0.06904614,0.32,0.09120198,0.32,0.07489867,0.256,3.30817,0.639,0.08800017,,,,,0.639,6.830116,
0.257,0.0653444,0.321,0.09795769,0.321,0.07045583,0.257,3.30808,0.641,0.08800017,,,,,0.641,6.83022,
0.258,0.06259682,0.322,0.1065328,0.322,0.06825794,0.258,3.307997,0.643,0.08800017,,,,,0.643,6.830275,
0.259,0.06000788,0.323,0.1082574,0.323,0.06705769,0.259,3.308047,0.646,0.08800017,,,,,0.646,6.830277,
0.26,0.06042815,0.324,0.1101996,0.324,0.06761076,0.26,3.308064,0.648,0.08800017,,,,,0.648,6.830257,
0.26,0.06391632,0.325,0.09312762,0.325,0.07047186,0.26,3.308056,0.65,0.08800017,,,,,0.65,6.830189,
0.261,0.07247916,0.327,0.08808615,0.327,0.07425649,0.261,3.307993,0.652,0.08800017,,,,,0.652,6.830199,
0.262,0.0777988,0.328,0.08521657,0.328,0.07546379,0.262,3.308101,0.654,0.08800017,,,,,0.654,6.830182,
0.263,0.07796317,0.329,0.09305965,0.329,0.0744895,0.263,3.308127,0.656,0.08800017,,,,,0.656,6.830394,
0.264,0.07660503,0.33,0.1055961,0.33,0.07233442,0.264,3.308167,0.659,0.08800017,,,,,0.658,6.830328,
0.265,0.07100216,0.331,0.1086308,0.331,0.07820534,0.265,3.308181,0.661,0.08800017,,,,,0.661,6.83033,
0.266,0.06095544,0.332,0.1052791,0.332,0.07676332,0.266,3.308287,0.663,0.08800017,,,,,0.663,6.830358,
0.266,0.05570868,0.333,0.1038312,0.333,0.07381474,0.267,3.308292,0.665,0.08800017,,,,,0.665,6.830314,
0.267,0.0580962,0.334,0.1041037,0.334,0.07338783,0.267,3.308211,0.667,0.08800017,,,,,0.667,6.83033,
0.268,0.06016285,0.335,0.1138217,0.335,0.08021881,0.268,3.308198,0.669,0.08800017,,,,,0.669,6.830313,
0.269,0.06527693,0.336,0.1136255,0.336,0.08340085,0.269,3.308201,0.672,0.08800017,,,,,0.671,6.830376,
0.27,0.06925941,0.337,0.1081701,0.337,0.08176693,0.27,3.308183,0.674,0.08800017,,,,,0.674,6.83039,
0.271,0.06701699,0.338,0.1018429,0.338,0.07826801,0.271,3.308182,0.676,0.08800017,,,,,0.676,6.830419,
0.272,0.06374179,0.34,0.1101486,0.34,0.07956938,0.272,3.308061,0.678,0.08800017,,,,,0.678,6.830377,
0.273,0.06727572,0.341,0.1313297,0.341,0.08309225,0.273,3.30816,0.68,0.08800017,,,,,0.68,6.830402,
0.273,0.06952681,0.342,0.1495196,0.342,0.0907011,0.273,3.308238,0.682,0.08800017,,,,,0.682,6.830453,
0.274,0.07492121,0.343,0.1622724,0.343,0.09516066,0.274,3.308167,0.685,0.08800017,,,,,0.684,6.830431,
0.275,0.08375411,0.344,0.1658316,0.344,0.1006559,0.275,3.308094,0.687,0.08800017,,,,,0.687,6.830439,
0.276,0.08654659,0.345,0.1701179,0.345,0.1035337,0.276,3.308085,0.689,0.08800017,,,,,0.689,6.830502,
0.277,0.08382104,0.346,0.1763889,0.346,0.1027635,0.277,3.308161,0.691,0.08800017,,,,,0.691,6.830447,
0.278,0.08782996,0.347,0.1817292,0.347,0.1011188,0.278,3.308175,0.693,0.08800017,,,,,0.693,6.830412,
0.279,0.09082346,0.348,0.1895929,0.348,0.101149,0.279,3.308132,0.695,0.08800017,,,,,0.695,6.830426,
0.279,0.09310392,0.349,0.2004029,0.349,0.1081914,0.28,3.308069,0.698,0.08800017,,,,,0.697,6.830484,
0.28,0.0924614,0.35,0.2137462,0.35,0.1213669,0.28,3.308059,0.7,0.08800017,,,,,0.7,6.830412,
0.281,0.08498888,0.351,0.2262018,0.351,0.1335206,0.281,3.308051,0.702,0.08800017,,,,,0.702,6.83045,
0.282,0.08108979,0.353,0.2362112,0.353,0.1413537,0.282,3.308167,0.704,0.08800017,,,,,0.704,6.830476,
0.283,0.07560875,0.354,0.2537664,0.354,0.1505185,0.283,3.308296,0.706,0.08800017,,,,,0.706,6.830368,
0.284,0.08206718,0.355,0.2722757,0.355,0.1570818,0.284,3.308312,0.708,0.08800017,,,,,0.708,6.830506,
0.285,0.09206092,0.356,0.2890723,0.356,0.1666961,0.285,3.308329,0.711,0.08800017,,,,,0.71,6.830447,
0.286,0.09024359,0.357,0.2945274,0.357,0.1738295,0.286,3.308244,0.713,0.08800017,,,,,0.713,6.830382,
0.286,0.08917905,0.358,0.2977773,0.358,0.1744153,0.286,3.308321,0.715,0.08800017,,,,,0.715,6.83045,
0.287,0.08869278,0.359,0.2991705,0.359,0.179517,0.287,3.308252,0.717,0.08800017,,,,,0.717,6.830499,
0.288,0.0840237,0.36,0.3053979,0.36,0.1804606,0.288,3.30823,0.719,0.08800017,,,,,0.719,6.830385,
0.289,0.0870105,0.361,0.3190839,0.361,0.1812012,0.289,3.308305,0.721,0.08800017,,,,,0.721,6.83045,
0.29,0.09085003,0.362,0.3291726,0.362,0.1903704,0.29,3.308398,0.724,0.08800017,,,,,0.723,6.830487,
0.291,0.0915878,0.363,0.3501489,0.363,0.1969165,0.291,3.30839,0.726,0.08800017,,,,,0.726,6.830523,
0.292,0.09113789,0.364,0.3704051,0.364,0.211464,0.292,3.308278,0.728,0.08800017,,,,,0.728,6.830491,
0.292,0.08925235,0.365,0.3854164,0.365,0.2152337,0.292,3.308222,0.73,0.08800017,,,,,0.73,6.83047,
0.293,0.08883193,0.367,0.3982168,0.367,0.2193472,0.293,3.30829,0.732,0.08800017,,,,,0.732,6.83045,
0.294,0.08364784,0.368,0.4068567,0.368,0.2277812,0.294,3.308315,0.734,0.08800017,,,,,0.734,6.830488,
0.295,0.08160649,0.369,0.4170752,0.369,0.2372642,0.295,3.3083,0.737,0.08800017,,,,,0.736,6.830569,
0.296,0.0832776,0.37,0.4449865,0.37,0.2427804,0.296,3.308293,0.739,0.08800017,,,,,0.739,6.830464,
0.297,0.08172237,0.371,0.4676173,0.371,0.2500226,0.297,3.308275,0.741,0.08800017,,,,,0.741,6.830538,
0.298,0.08315003,0.372,0.4869432,0.372,0.2605805,0.298,3.308324,0.743,0.08800017,,,,,0.743,6.830567,
0.298,0.08408139,0.373,0.5224437,0.373,0.2740107,0.299,3.30833,0.745,0.08800017,,,,,0.745,6.830593,
0.299,0.08704964,0.374,0.5503139,0.374,0.2898981,0.299,3.308468,0.747,0.08800017,,,,,0.747,6.830641,
0.3,0.09288289,0.375,0.5978639,0.375,0.2952791,0.3,3.308458,0.75,0.08800017,,,,,0.749,6.830595,
0.301,0.09523195,0.376,0.6441068,0.376,0.3114212,0.301,3.308392,0.752,0.08800017,,,,,0.752,6.830589,
0.302,0.0958894,0.377,0.6591552,0.377,0.3268641,0.302,3.308397,0.754,0.08800017,,,,,0.754,6.830531,
0.303,0.09480467,0.378,0.6736955,0.378,0.3454852,0.303,3.308392,0.756,0.08800017,,,,,0.756,6.830495,
0.304,0.08916042,0.38,0.6829726,0.38,0.3663096,0.304,3.308429,0.758,0.08800017,,,,,0.758,6.830529,
0.305,0.08585266,0.381,0.6967824,0.381,0.3760316,0.305,3.308469,0.76,0.08800017,,,,,0.76,6.830451,
0.305,0.08594792,0.382,0.7315834,0.382,0.3914935,0.305,3.308471,0.763,0.08800017,,,,,0.762,6.830548,
0.306,0.08651135,0.383,0.7697792,0.383,0.4020372,0.306,3.3085,0.765,0.08800017,,,,,0.765,6.830515,
0.307,0.09111582,0.384,0.7868045,0.384,0.4088635,0.307,3.308544,0.767,0.08800017,,,,,0.767,6.830441,
0.308,0.0921573,0.385,0.8221611,0.385,0.4292025,0.308,3.308528,0.769,0.08800017,,,,,0.769,6.830456,
0.309,0.09377255,0.386,0.8392965,0.386,0.4434444,0.309,3.308451,0.771,0.08800017,,,,,0.771,6.830358,
0.31,0.09120706,0.387,0.8941299,0.387,0.4698893,0.31,3.308422,0.773,0.08800017,,,,,0.773,6.830418,
0.311,0.08988244,0.388,0.9425765,0.388,0.502746,0.311,3.308364,0.775,0.08800017,,,,,0.775,6.830431,
0.311,0.09175137,0.389,0.9888832,0.389,0.5215954,0.312,3.308404,0.778,0.08800017,,,,,0.778,6.830395,
0.312,0.08672214,0.39,1.036101,0.39,0.5474411,0.312,3.30846,0.78,0.08800017,,,,,0.78,6.830258,
0.313,0.08362632,0.391,1.071225,0.391,0.5624086,0.313,3.308533,0.782,0.08800017,,,,,0.782,6.830305,
0.314,0.08643967,0.393,1.111967,0.393,0.5762,0.314,3.308522,0.784,0.08800017,,,,,0.784,6.830251,
0.315,0.08828507,0.394,1.140351,0.394,0.5919489,0.315,3.308526,0.786,0.08800017,,,,,0.786,6.830112,
0.316,0.09299625,0.395,1.17989,0.395,0.6107191,0.316,3.308427,0.788,0.08800017,,,,,0.788,6.83021,
0.317,0.09869069,0.396,1.244953,0.396,0.6384136,0.317,3.308292,0.791,0.08800017,,,,,0.791,6.829975,
0.318,0.09789859,0.397,1.29327,0.397,0.6569043,0.318,3.308255,0.793,0.08800017,,,,,0.793,6.829991,
0.318,0.09474465,0.398,1.35802,0.398,0.6798266,0.318,3.308285,0.795,0.08800017,,,,,0.795,6.829934,
0.319,0.09131125,0.399,1.367945,0.399,0.6983787,0.319,3.308306,0.797,0.08800017,,,,,0.797,6.82984,
0.32,0.09262835,0.4,1.390118,0.4,0.7243133,0.32,3.308318,0.799,0.08800017,,,,,0.799,6.829685,
0.321,0.09256528,0.401,1.423235,0.401,0.7432684,0.321,3.308428,0.801,0.08800017,,,,,0.801,6.829516,
0.322,0.0905399,0.402,1.478224,0.402,0.7754606,0.322,3.308382,0.804,0.08800017,,,,,0.804,6.829497,
0.323,0.09022139,0.403,1.590957,0.403,0.8234425,0.323,3.308439,0.806,0.08800017,,,,,0.806,6.829238,
0.324,0.08842111,0.404,1.674546,0.404,0.8698937,0.324,3.30848,0.808,0.08800017,,,,,0.808,6.828985,
0.324,0.0863087,0.406,1.752603,0.406,0.9161667,0.325,3.30849,0.81,0.08800017,,,,,0.81,6.828738,
0.325,0.08761245,0.407,1.791399,0.407,0.9496912,0.325,3.308406,0.812,0.08800017,,,,,0.812,6.828394,
0.326,0.09171084,0.408,1.842161,0.408,0.9804205,0.326,3.308391,0.814,0.08800017,,,,,0.814,6.828089,
0.327,0.09842303,0.409,1.914991,0.409,1.021436,0.327,3.308518,0.817,0.08800017,,,,,0.817,6.828009,
0.328,0.1037344,0.41,1.984326,0.41,1.06553,0.328,3.308542,0.819,0.08800017,,,,,0.819,6.827698,
0.329,0.1037696,0.411,2.061993,0.411,1.119031,0.329,3.308554,0.821,0.08800017,,,,,0.821,6.827328,
0.33,0.1034978,0.412,2.120535,0.412,1.169582,0.33,3.308654,0.823,0.08800017,,,,,0.823,6.827188,
0.331,0.105623,0.413,2.20948,0.413,1.214864,0.331,3.308681,0.825,0.08800017,,,,,0.825,6.826862,
0.331,0.1068509,0.414,2.281834,0.414,1.257042,0.331,3.308694,0.827,0.08800017,,,,,0.827,6.826554,
0.332,0.1134187,0.415,2.385017,0.415,1.319162,0.332,3.308636,0.83,0.08800017,,,,,0.829,6.826195,
0.333,0.1174946,0.416,2.467423,0.416,1.385959,0.333,3.308606,0.832,0.08800017,,,,,0.832,6.825703,
0.334,0.1159026,0.417,2.589855,0.417,1.470509,0.334,3.308563,0.834,0.08800017,,,,,0.834,6.825142,
0.335,0.1136374,0.419,2.71985,0.419,1.550799,0.335,3.308556,0.836,0.08800017,,,,,0.836,6.824723,
0.336,0.1112381,0.42,2.839821,0.42,1.63337,0.336,3.30852,0.838,0.08800017,,,,,0.838,6.824238,
0.337,0.104803,0.421,2.970658,0.421,1.71651,0.337,3.308501,0.84,0.08800017,,,,,0.84,6.823522,
0.337,0.09948839,0.422,3.067444,0.422,1.807793,0.338,3.308525,0.843,0.08800017,,,,,0.842,6.82284,
0.338,0.100617,0.423,3.203362,0.423,1.915047,0.338,3.308407,0.845,0.08800017,,,,,0.845,6.822216,
0.339,0.1081147,0.424,3.344634,0.424,2.030114,0.339,3.308347,0.847,0.08800017,,,,,0.847,6.821474,
0.34,0.1198963,0.425,3.483853,0.425,2.139249,0.34,3.308335,0.849,0.08800017,,,,,0.849,6.820642,
0.341,0.1322092,0.426,3.634407,0.426,2.236134,0.341,3.308295,0.851,0.08800017,,,,,0.851,6.819787,
0.342,0.1418348,0.427,3.790641,0.427,2.351157,0.342,3.308279,0.853,0.08800017,,,,,0.853,6.818724,
0.343,0.1456276,0.428,3.97327,0.428,2.457428,0.343,3.30816,0.856,0.08800017,,,,,0.855,6.817676,
0.344,0.1473245,0.429,4.119673,0.429,2.57831,0.344,3.308225,0.858,0.08800017,,,,,0.858,6.816707,
0.344,0.1499223,0.43,4.327563,0.43,2.713137,0.344,3.308265,0.86,0.08800017,,,,,0.86,6.81564,
0.345,0.1498587,0.432,4.527928,0.432,2.860708,0.345,3.308375,0.862,0.08800017,,,,,0.862,6.814148,
0.346,0.1479369,0.433,4.751059,0.433,3.030407,0.346,3.308426,0.864,0.08800017,,,,,0.864,6.812964,
0.347,0.1483983,0.434,4.974068,0.434,3.189947,0.347,3.308487,0.866,0.08800017,,,,,0.866,6.811747,
0.348,0.1544976,0.435,5.191514,0.435,3.35519,0.348,3.308383,0.869,0.08800017,,,,,0.868,6.810242,
0.349,0.1637319,0.436,5.418233,0.436,3.519027,0.349,3.308342,0.871,0.08800017,,,,,0.871,6.808744,
0.35,0.1698798,0.437,5.635657,0.437,3.698733,0.35,3.308394,0.873,0.08800017,,,,,0.873,6.807318,
0.35,0.1831843,0.438,5.85315,0.438,3.872329,0.351,3.308372,0.875,0.08800017,,,,,0.875,6.805719,
0.351,0.1906379,0.439,6.056489,0.439,4.045344,0.351,3.308343,0.877,0.08800017,,,,,0.877,6.804003,
0.352,0.1982491,0.44,6.281659,0.44,4.230707,0.352,3.308369,0.879,0.08800017,,,,,0.879,6.80238,
0.353,0.2141075,0.441,6.56185,0.441,4.424463,0.353,3.308406,0.882,0.08800017,,,,,0.881,6.800552,
0.354,0.2178464,0.442,6.850413,0.442,4.653386,0.354,3.308517,0.884,0.08800017,,,,,0.884,6.798676,
0.355,0.2193845,0.443,7.163582,0.443,4.860115,0.355,3.308488,0.886,0.08800017,,,,,0.886,6.796932,
0.356,0.2220033,0.445,7.447756,0.445,5.097317,0.356,3.308511,0.888,0.08800017,,,,,0.888,6.794816,
0.357,0.2250964,0.446,7.752656,0.446,5.330308,0.357,3.308537,0.89,0.08800017,,,,,0.89,6.792912,
0.357,0.2304967,0.447,8.075002,0.447,5.5853,0.357,3.308529,0.892,0.08800017,,,,,0.892,6.790833,
0.358,0.2434418,0.448,8.413038,0.448,5.859995,0.358,3.30849,0.895,0.08800017,,,,,0.894,6.788683,
0.359,0.2573314,0.449,8.721883,0.449,6.111596,0.359,3.308417,0.897,0.08800017,,,,,0.897,6.786659,
0.36,0.2705493,0.45,9.034146,0.45,6.392796,0.36,3.30852,0.899,0.08800017,,,,,0.899,6.784429,
0.361,0.2817651,0.451,9.386392,0.451,6.659278,0.361,3.308709,0.901,0.08800017,,,,,0.901,6.782461,
0.362,0.2978198,0.452,9.73965,0.452,6.961886,0.362,3.308822,0.903,0.08800017,,,,,0.903,6.780127,
