Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
0.777,0.06893365,3.885,2279.336,3.885,945.1771,1.552,15.1352,7.777,0,7.777,2.400005,7.792,0.2512487,7.797,0.05438823,,,,,7.787,7.058137,0.777,0.3297848,
0.783,0.08433256,3.914,2280.107,3.914,946.2133,1.564,15.08321,7.835,0,7.835,2.400005,7.851,0.2507557,7.856,0.05403036,,,,,7.846,7.058168,0.783,0.3299381,
0.788,0.09952345,3.944,2280.622,3.944,947.0427,1.575,15.03403,7.894,0,7.894,2.400005,7.91,0.2503448,7.915,0.05373726,,,,,7.904,7.058246,0.788,0.3300063,
0.794,0.1322219,3.973,2281.623,3.973,947.9747,1.587,14.9872,7.953,0,7.953,2.400005,7.968,0.2498557,7.973,0.05364253,,,,,7.963,7.058023,0.794,0.33053,
0.8,0.1936077,4.003,2282.955,4.003,948.9584,1.599,14.94287,8.011,0,8.011,2.400005,8.027,0.2493985,8.032,0.05352422,,,,,8.022,7.058248,0.8,0.3296122,
0.806,0.2551303,4.032,2284.332,4.032,950.051,1.611,14.90067,8.07,0,8.07,2.400005,8.086,0.2486006,8.091,0.05337854,,,,,8.08,7.057864,0.806,0.3301154,
0.812,0.3168317,4.061,2286.064,4.061,951.1096,1.622,14.86091,8.129,0,8.129,2.400005,8.144,0.2478872,8.15,0.05329838,,,,,8.139,7.057041,0.812,0.329943,
0.818,0.3786838,4.091,2287.848,4.091,952.5374,1.634,14.82329,8.187,0,8.187,2.400005,8.203,0.2475387,8.208,0.05337276,,,,,8.198,7.055125,0.818,0.3298024,
0.824,0.4822314,4.12,2289.82,4.12,953.9095,1.646,14.78786,8.246,0,8.246,2.400005,8.262,0.24688,8.267,0.05348157,,,,,8.256,7.052184,0.824,0.3300732,
0.83,0.6642556,4.149,2292.212,4.149,956.0243,1.658,14.75438,8.305,0,8.305,2.400005,8.321,0.2459919,8.326,0.05309291,,,,,8.315,7.048155,0.83,0.3304127,
0.835,0.8466324,4.179,2294.308,4.179,958.4204,1.669,14.72235,8.363,0,8.363,2.400005,8.379,0.2457046,8.385,0.05293276,,,,,8.374,7.043571,0.835,0.3305469,
0.841,1.028511,4.208,2296.714,4.208,961.168,1.681,14.69185,8.422,0,8.422,2.400005,8.438,0.2446885,8.443,0.05294958,,,,,8.433,7.040687,0.841,0.3303622,
0.847,1.208603,4.237,2299.01,4.237,964.194,1.693,14.66315,8.48,0,8.48,2.400005,8.497,0.2445293,8.502,0.05287691,,,,,8.491,7.039711,0.847,0.3301331,
0.853,1.483701,4.267,2301.963,4.267,967.2967,1.705,14.63634,8.539,0,8.539,2.400005,8.555,0.2440959,8.561,0.05294045,,,,,8.55,7.042474,0.853,0.3304556,
0.859,1.915401,4.296,2305.132,4.296,970.4305,1.716,14.61075,8.598,0,8.598,2.400005,8.614,0.2434461,8.619,0.05285397,,,,,8.609,7.047838,0.859,0.33019,
0.865,2.357252,4.325,2308.7,4.325,974.0983,1.728,14.58646,8.656,0,8.656,2.400005,8.673,0.2435573,8.678,0.05294007,,,,,8.667,7.056434,0.865,0.3306848,
0.871,2.78923,4.355,2312.586,4.355,977.5398,1.74,14.56329,8.715,0,8.715,2.400005,8.732,0.2430768,8.737,0.05279164,,,,,8.726,7.066656,0.871,0.3305672,
0.876,3.219507,4.384,2316.083,4.384,981.8676,1.751,14.54137,8.774,0,8.774,2.400005,8.79,0.2431301,8.796,0.05278066,,,,,8.785,7.077957,0.876,0.3304116,
0.882,3.839603,4.413,2320.096,4.413,985.7107,1.763,14.52091,8.832,0,8.832,2.400005,8.849,0.2429043,8.854,0.05273793,,,,,8.843,7.089406,0.882,0.3308866,
0.888,4.749975,4.443,2324.004,4.443,989.844,1.775,14.50176,8.891,0,8.891,2.400005,8.908,0.2424715,8.913,0.05281716,,,,,8.902,7.100995,0.888,0.3307603,
0.894,5.644372,4.472,2328.589,4.472,993.926,1.787,14.48355,8.95,0,8.95,2.400005,8.966,0.2423981,8.972,0.05271388,,,,,8.961,7.112136,0.894,0.3309338,
0.9,6.503243,4.501,2332.914,4.501,997.8631,1.798,14.46627,9.008,0,9.008,2.400005,9.025,0.242092,9.03,0.05235844,,,,,9.019,7.12238,0.9,0.3306831,
0.906,7.360804,4.531,2337.043,4.531,1002.507,1.81,14.44997,9.067,0,9.067,2.400005,9.084,0.2419977,9.089,0.05261989,,,,,9.078,7.131747,0.906,0.3307154,
0.912,8.592413,4.56,2341.287,4.56,1006.896,1.822,14.43483,9.126,0,9.126,2.400005,9.142,0.2422588,9.148,0.05263995,,,,,9.137,7.14031,0.912,0.3308503,
0.918,10.21893,4.589,2345.879,4.589,1011.772,1.834,14.42048,9.184,0,9.184,2.400005,9.201,0.2420523,9.207,0.05261008,,,,,9.195,7.147663,0.918,0.330606,
0.923,11.80888,4.619,2350.935,4.619,1016.587,1.845,14.40696,9.243,0,9.243,2.400005,9.26,0.2418692,9.265,0.05255267,,,,,9.254,7.154397,0.923,0.3307427,
0.929,13.31528,4.648,2355.705,4.648,1021.53,1.857,14.39404,9.302,0,9.302,2.400005,9.319,0.2420179,9.324,0.05259074,,,,,9.313,7.159947,0.929,0.3310352,
0.935,14.86524,4.677,2360.435,4.677,1027.048,1.869,14.38191,9.36,0,9.36,2.400005,9.377,0.2415585,9.383,0.05235523,,,,,9.372,7.164188,0.935,0.3311364,
0.941,17.06054,4.707,2364.734,4.707,1032.744,1.881,14.3703,9.419,0,9.419,2.400005,9.436,0.2420326,9.441,0.05248536,,,,,9.43,7.168543,0.941,0.3311583,
0.947,19.69771,4.736,2369.198,4.736,1037.854,1.892,14.35903,9.478,0,9.478,2.400005,9.495,0.2418535,9.5,0.05245168,,,,,9.489,7.172121,0.947,0.3312704,
0.953,22.22783,4.766,2373.713,4.766,1042.359,1.904,14.34837,9.536,0,9.536,2.400005,9.553,0.2414824,9.559,0.0523425,,,,,9.548,7.174951,0.953,0.3313718,
0.959,24.60833,4.795,2377.873,4.795,1046.331,1.916,14.33814,9.595,0,9.595,2.400005,9.612,0.2418765,9.618,0.05239872,,,,,9.606,7.177703,0.959,0.3314781,
0.964,27.04661,4.824,2381.989,4.824,1050.827,1.928,14.32843,9.654,0,9.654,2.400005,9.671,0.2412192,9.676,0.05225244,,,,,9.665,7.179813,0.964,0.3315911,
0.97,30.6126,4.854,2385.805,4.854,1055.566,1.939,14.31916,9.712,0,9.712,2.400005,9.73,0.2413834,9.735,0.0524419,,,,,9.724,7.18163,0.97,0.3310143,
0.976,34.54335,4.883,2390.11,4.883,1060.531,1.951,14.3104,9.771,0,9.771,2.400005,9.788,0.2416895,9.794,0.05242692,,,,,9.782,7.18318,0.976,0.3310972,
0.982,38.30755,4.912,2394.333,4.912,1065.044,1.963,14.30202,9.83,0,9.83,2.400005,9.847,0.2414365,9.852,0.05251877,,,,,9.841,7.184395,0.982,0.3315777,
0.988,41.78853,4.942,2398.453,4.942,1069.624,1.974,14.2941,9.888,0,9.888,2.400005,9.906,0.2415142,9.911,0.05221316,,,,,9.9,7.185331,0.988,0.3314495,
0.994,45.38239,4.971,2402.545,4.971,1074.145,1.986,14.28658,9.947,0,9.947,2.400005,9.964,0.241656,9.97,0.05242646,,,,,9.958,7.186778,0.994,0.3321901,
1,50.82321,5,2406.233,5,1078.802,1.998,14.27941,10.006,0,10.006,2.400005,10.023,0.2411863,10.029,0.05240382,,,,,10.017,7.187485,1,0.3320243,
1.006,56.25824,5.03,2410.398,5.03,1082.901,2.01,14.27256,10.064,0,10.064,2.400005,10.082,0.2416413,10.087,0.05238716,,,,,10.076,7.188187,1.006,0.3316284,
1.011,61.34616,5.059,2414.417,5.059,1087.116,2.021,14.26613,10.123,0,10.123,2.400005,10.14,0.2414192,10.146,0.05235702,,,,,10.135,7.188798,1.011,0.3323381,
1.017,66.04859,5.088,2418.725,5.088,1090.967,2.033,14.26011,10.182,0,10.182,2.400005,10.199,0.2413847,10.205,0.0522587,,,,,10.193,7.189254,1.017,0.3316832,
1.023,71.26785,5.118,2422.953,5.118,1095.364,2.045,14.25437,10.24,0,10.24,2.400005,10.258,0.2412745,10.264,0.05205681,,,,,10.252,7.189668,1.023,0.3319653,
1.029,78.50763,5.147,2426.891,5.147,1101.146,2.057,14.24911,10.299,0,10.299,2.400005,10.317,0.2411121,10.322,0.05220849,,,,,10.311,7.189981,1.029,0.332056,
1.035,85.71287,5.176,2430.504,5.176,1106.397,2.068,14.24443,10.358,0,10.358,2.400005,10.375,0.2412487,10.381,0.05230084,,,,,10.369,7.190356,1.035,0.3324769,
1.041,92.28461,5.206,2433.641,5.206,1110.854,2.08,14.24018,10.416,0,10.416,2.400005,10.434,0.241428,10.44,0.05224698,,,,,10.428,7.190523,1.041,0.3324322,
1.047,98.39043,5.235,2437.114,5.235,1114.599,2.092,14.23618,10.475,0,10.475,2.400005,10.493,0.2411332,10.498,0.0520037,,,,,10.487,7.191035,1.047,0.332901,
1.052,105.8137,5.264,2440.733,5.264,1118.13,2.104,14.23247,10.534,0,10.534,2.400005,10.551,0.2413002,10.557,0.05227137,,,,,10.545,7.191274,1.052,0.3333094,
1.058,114.8637,5.294,2444.598,5.294,1123.119,2.115,14.22855,10.592,0,10.592,2.400005,10.61,0.2411891,10.616,0.05215168,,,,,10.604,7.191566,1.058,0.3332646,
1.064,123.7964,5.323,2448.826,5.323,1127.852,2.127,14.22453,10.651,0,10.651,2.400005,10.669,0.2409549,10.675,0.05200903,,,,,10.663,7.191618,1.064,0.3332899,
1.07,131.7157,5.352,2452.589,5.352,1131.986,2.139,14.22043,10.71,0,10.71,2.400005,10.727,0.2413679,10.733,0.05220796,,,,,10.721,7.191996,1.07,0.3331913,
1.076,139.216,5.382,2456.417,5.382,1134.949,2.151,14.21653,10.768,0,10.768,2.400005,10.786,0.2410793,10.792,0.05233736,,,,,10.78,7.192236,1.076,0.3333826,
1.082,149.0096,5.411,2459.896,5.411,1138.123,2.162,14.21288,10.827,0,10.827,2.400005,10.845,0.2411782,10.851,0.05215754,,,,,10.839,7.192401,1.082,0.333169,
1.088,159.9139,5.44,2463.541,5.44,1141.638,2.174,14.20957,10.886,0,10.886,2.400005,10.904,0.2411575,10.909,0.05211347,,,,,10.897,7.192518,1.088,0.3328151,
1.094,170.6728,5.47,2467.232,5.47,1145.708,2.186,14.20663,10.944,0,10.944,2.400005,10.962,0.2408879,10.968,0.05201826,,,,,10.956,7.192713,1.094,0.3337471,
1.099,179.6866,5.499,2471.258,5.499,1150.023,2.197,14.20375,11.003,0,11.003,2.400005,11.021,0.2411383,11.027,0.0520798,,,,,11.015,7.192791,1.099,0.3341909,
1.105,188.8146,5.529,2475.135,5.529,1154.146,2.209,14.20109,11.061,0,11.061,2.400005,11.08,0.2410475,11.086,0.05215652,,,,,11.074,7.192944,1.105,0.3339331,
1.111,201.0842,5.558,2478.63,5.558,1158.489,2.221,14.19853,11.12,0,11.12,2.400005,11.138,0.2408469,11.144,0.051968,,,,,11.132,7.193028,1.111,0.3339126,
1.117,213.6216,5.587,2482.037,5.587,1162.666,2.233,14.19619,11.179,0,11.179,2.400005,11.197,0.2410256,11.203,0.05201418,,,,,11.191,7.193122,1.117,0.3339678,
1.123,225.8504,5.617,2484.933,5.617,1167.487,2.244,14.19395,11.237,0,11.237,2.400005,11.256,0.2409542,11.262,0.05198043,,,,,11.25,7.193069,1.123,0.3334242,
1.129,235.9591,5.646,2488.466,5.646,1171.791,2.256,14.19187,11.296,0,11.296,2.400005,11.315,0.2410538,11.32,0.05216878,,,,,11.308,7.193237,1.129,0.3335451,
1.135,246.5903,5.675,2492.359,5.675,1176.026,2.268,14.19,11.355,0,11.355,2.400005,11.373,0.2411507,11.379,0.05208437,,,,,11.367,7.19335,1.135,0.3334371,
1.14,260.9146,5.705,2495.858,5.705,1179.514,2.28,14.18813,11.413,0,11.413,2.400005,11.432,0.2408517,11.438,0.05222505,,,,,11.426,7.193381,1.14,0.3336561,
1.146,275.2471,5.734,2498.856,5.734,1183.037,2.291,14.18645,11.472,0,11.472,2.400005,11.491,0.2408963,11.497,0.05195509,,,,,11.484,7.193404,1.146,0.3339584,
1.152,288.3954,5.763,2501.135,5.763,1187.111,2.303,14.18508,11.531,0,11.531,2.400005,11.549,0.2411386,11.555,0.05229088,,,,,11.543,7.193696,1.152,0.3337086,
1.158,299.761,5.793,2504.286,5.793,1191.26,2.315,14.18364,11.589,0,11.589,2.400005,11.608,0.2406549,11.614,0.05194329,,,,,11.602,7.193772,1.158,0.333957,
1.164,312.4267,5.822,2507.54,5.822,1196.707,2.327,14.1821,11.648,0,11.648,2.400005,11.667,0.2409865,11.673,0.05192966,,,,,11.66,7.193682,1.164,0.3338747,
1.17,327.8884,5.851,2510.84,5.851,1201.049,2.338,14.18044,11.707,0,11.707,2.400005,11.725,0.2410018,11.731,0.05216909,,,,,11.719,7.193735,1.17,0.3335444,
1.176,343.8128,5.881,2513.617,5.881,1204.144,2.35,14.17895,11.765,0,11.765,2.400005,11.784,0.2409341,11.79,0.05201584,,,,,11.778,7.19393,1.176,0.33391,
1.182,357.5917,5.91,2516.309,5.91,1206.471,2.362,14.17758,11.824,0,11.824,2.400005,11.843,0.2410729,11.849,0.05182311,,,,,11.836,7.193924,1.182,0.33377,
1.187,370.0946,5.939,2519.666,5.939,1208.301,2.373,14.17619,11.883,0,11.883,2.400005,11.902,0.240464,11.908,0.05152006,,,,,11.895,7.193848,1.187,0.3333678,
1.193,384.2654,5.969,2522.893,5.969,1211.882,2.385,14.17482,11.941,0,11.941,2.400005,11.96,0.2404823,11.966,0.05166199,,,,,11.954,7.193952,1.193,0.333214,
1.199,401.3117,5.998,2525.778,5.998,1215.528,2.397,14.17359,12,0,12,2.400005,12.019,0.2405901,12.025,0.05146987,,,,,12.013,7.193983,1.199,0.3334486,
1.205,418.3871,6.027,2527.79,6.027,1219.483,2.409,14.1723,12.059,0,12.059,2.400005,12.078,0.2406424,12.084,0.05179554,,,,,12.071,7.194077,1.205,0.3337456,
1.211,432.4121,6.057,2530.159,6.057,1222.876,2.42,14.17105,12.117,0,12.117,2.400005,12.136,0.2408328,12.143,0.05190053,,,,,12.13,7.194098,1.211,0.3341505,
1.217,445.9604,6.086,2532.707,6.086,1226.507,2.432,14.16964,12.176,0,12.176,2.400005,12.195,0.2409002,12.201,0.05173924,,,,,12.189,7.194077,1.217,0.3340406,
1.223,461.2803,6.115,2535.169,6.115,1230.141,2.444,14.1684,12.235,0,12.235,2.400005,12.254,0.2406737,12.26,0.05165302,,,,,12.247,7.194162,1.223,0.3336372,
1.229,479.703,6.145,2537.24,6.145,1233.287,2.456,14.16706,12.293,0,12.293,2.400005,12.312,0.2409112,12.319,0.05173794,,,,,12.306,7.194253,1.229,0.3336721,
1.234,497.8251,6.174,2538.66,6.174,1235.846,2.467,14.16568,12.352,0,12.352,2.400005,12.371,0.2403992,12.377,0.05150188,,,,,12.365,7.194196,1.234,0.3332636,
1.24,512.0671,6.203,2540.846,6.203,1237.763,2.479,14.16469,12.411,0,12.411,2.400005,12.43,0.2409932,12.436,0.05186244,,,,,12.423,7.194199,1.24,0.3332042,
1.246,526.3983,6.233,2542.894,6.233,1239.914,2.491,14.16381,12.469,0,12.469,2.400005,12.489,0.2406645,12.495,0.05162894,,,,,12.482,7.194329,1.246,0.3335087,
1.252,543.9455,6.262,2545.247,6.262,1242.182,2.503,14.1629,12.528,0,12.528,2.400005,12.547,0.2405567,12.554,0.05190882,,,,,12.541,7.194349,1.252,0.3342611,
1.258,563.0146,6.292,2547.473,6.292,1244.542,2.514,14.1621,12.587,0,12.587,2.400005,12.606,0.2408837,12.612,0.05162718,,,,,12.599,7.194211,1.258,0.3344074,
1.264,580.9558,6.321,2549.498,6.321,1246.913,2.526,14.16121,12.645,0,12.645,2.400005,12.665,0.2404745,12.671,0.05170819,,,,,12.658,7.194264,1.264,0.3339957,
1.27,595.8336,6.35,2551.506,6.35,1248.916,2.538,14.16032,12.704,0,12.704,2.400005,12.723,0.2405861,12.73,0.05191515,,,,,12.717,7.194221,1.27,0.3343888,
1.275,610.6273,6.38,2553.04,6.38,1251.813,2.55,14.15954,12.763,0,12.763,2.400005,12.782,0.2411433,12.788,0.0519782,,,,,12.776,7.19433,1.275,0.3343402,
1.281,628.7829,6.409,2554.563,6.409,1254.27,2.561,14.15874,12.821,0,12.821,2.400005,12.841,0.2406902,12.847,0.05184418,,,,,12.834,7.19442,1.281,0.33391,
1.287,648.4418,6.438,2555.937,6.438,1256.693,2.573,14.15791,12.88,0,12.88,2.400005,12.9,0.2405557,12.906,0.0514571,,,,,12.893,7.194401,1.287,0.3334757,
1.293,666.5426,6.468,2557.559,6.468,1258.735,2.585,14.15709,12.939,0,12.939,2.400005,12.958,0.2410289,12.965,0.05199535,,,,,12.952,7.194431,1.293,0.333616,
1.299,681.6699,6.497,2559.321,6.497,1259.707,2.596,14.15619,12.997,0,12.997,2.400005,13.017,0.2405683,13.023,0.05165552,,,,,13.01,7.194368,1.299,0.3339443,
1.305,697.6093,6.526,2560.52,6.526,1260.914,2.608,14.1553,13.056,0,13.056,2.400005,13.076,0.2409554,13.082,0.0517915,,,,,13.069,7.19451,1.305,0.3338172,
1.311,716.9398,6.556,2561.876,6.556,1262.555,2.62,14.15447,13.115,99.29913,13.115,2.400005,13.134,0.2394359,13.141,0.05147471,,,,,13.128,7.194565,1.311,0.3345004,
1.317,736.7854,6.585,2563.247,6.585,1265.88,2.632,14.15364,13.173,100,13.173,2.400005,13.193,0.2402371,13.199,0.05155995,,,,,13.186,7.194515,1.317,0.3345213,
1.322,754.8104,6.614,2564.934,6.614,1269.011,2.643,14.15273,13.232,100,13.232,2.400005,13.252,0.2401852,13.258,0.05173711,,,,,13.245,7.194734,1.322,0.3351349,
1.328,769.6323,6.644,2566.555,6.644,1271.541,2.655,14.15185,13.291,100,13.291,2.400005,13.31,0.2407985,13.317,0.05193608,,,,,13.304,7.194663,1.328,0.3343562,
1.334,786.0794,6.673,2567.644,6.673,1272.794,2.667,14.15099,13.349,100,13.349,2.400005,13.369,0.2406338,13.376,0.05175848,,,,,13.362,7.194708,1.334,0.3342036,
1.34,806.0628,6.702,2568.337,6.702,1273.216,2.679,14.15016,13.408,100,13.408,2.400005,13.428,0.2403034,13.434,0.05138922,,,,,13.421,7.194793,1.34,0.3342711,
1.346,826.0314,6.732,2569.46,6.732,1273.926,2.69,14.14945,13.467,100,13.467,2.400005,13.487,0.2408883,13.493,0.051597,,,,,13.48,7.194728,1.346,0.3350275,
1.352,842.7882,6.761,2570.616,6.761,1274.685,2.702,14.14878,13.525,100,13.525,2.400005,13.545,0.240388,13.552,0.05150598,,,,,13.538,7.19473,1.352,0.3342413,
1.358,857.925,6.79,2571.707,6.79,1275.942,2.714,14.14814,13.584,100,13.584,2.400005,13.604,0.2406282,13.61,0.05189718,,,,,13.597,7.194638,1.358,0.335072,
1.363,875.8682,6.82,2572.456,6.82,1276.706,2.726,14.14755,13.642,100,13.642,2.400005,13.663,0.2406688,13.669,0.0516906,,,,,13.656,7.19488,1.363,0.3353443,
1.369,896.0659,6.849,2572.714,6.849,1278.111,2.737,14.14691,13.701,100,13.701,2.400005,13.721,0.2402743,13.728,0.05159479,,,,,13.715,7.19486,1.369,0.335457,
1.375,915.9066,6.878,2573.328,6.878,1279.775,2.749,14.14638,13.76,100,13.76,2.400005,13.78,0.2407105,13.787,0.05191715,,,,,13.773,7.194847,1.375,0.3355152,
1.381,932.4215,6.908,2574.214,6.908,1281.276,2.761,14.14598,13.818,100,13.818,2.400005,13.839,0.240564,13.845,0.05188975,,,,,13.832,7.19486,1.381,0.3352853,
1.387,947.6694,6.937,2575.055,6.937,1282.573,2.773,14.14552,13.877,100,13.877,2.400005,13.898,0.2403745,13.904,0.05163529,,,,,13.891,7.194536,1.387,0.3357423,
1.393,965.8804,6.966,2576.19,6.966,1282.649,2.784,14.14496,13.936,100,13.936,2.400005,13.956,0.240657,13.963,0.0515939,,,,,13.949,7.195035,1.393,0.335181,
1.399,986.1123,6.996,2576.781,6.996,1283.438,2.796,14.14434,13.994,100,13.994,2.400005,14.015,0.2404489,14.022,0.05156929,,,,,14.008,7.195096,1.399,0.3354187,
1.405,1005.431,7.025,2577.188,7.025,1284.511,2.808,14.14352,14.053,100,14.053,2.400005,14.074,0.2402085,14.08,0.0514003,,,,,14.067,7.194974,1.405,0.3353319,
1.41,1021.35,7.055,2577.802,7.055,1285.867,2.819,14.14282,14.112,100,14.112,2.400005,14.132,0.2403078,14.139,0.05124251,,,,,14.125,7.195133,1.41,0.3352971,
1.416,1036.595,7.084,2578.058,7.084,1286.84,2.831,14.14233,14.17,100,14.17,2.400005,14.191,0.2399482,14.198,0.05117152,,,,,14.184,7.195017,1.416,0.3359447,
1.422,1055.706,7.113,2578.616,7.113,1287.271,2.843,14.1417,14.229,100,14.229,2.400005,14.25,0.2403742,14.256,0.05134617,,,,,14.243,7.195212,1.422,0.3359709,
1.428,1076.138,7.143,2579.969,7.143,1288.021,2.855,14.14119,14.288,100,14.288,2.400005,14.308,0.2401351,14.315,0.05111155,,,,,14.301,7.195217,1.428,0.3362389,
1.434,1095.077,7.172,2581.031,7.172,1288.461,2.866,14.1406,14.346,100,14.346,2.400005,14.367,0.2398362,14.374,0.05098073,,,,,14.36,7.195229,1.434,0.3360121,
1.44,1110.295,7.201,2581.074,7.201,1289.143,2.878,14.13975,14.405,100,14.405,2.400005,14.426,0.2402084,14.433,0.05113603,,,,,14.419,7.195286,1.44,0.3358648,
1.446,1125.678,7.231,2581.151,7.231,1289.409,2.89,14.13887,14.464,100,14.464,2.400005,14.485,0.240029,14.491,0.0512053,,,,,14.477,7.19521,1.446,0.335623,
1.451,1145.732,7.26,2580.695,7.26,1289.819,2.902,14.13781,14.522,100,14.522,2.400005,14.543,0.2403364,14.55,0.05115521,,,,,14.536,7.195054,1.451,0.3359573,
1.457,1165.977,7.289,2581.375,7.289,1290.457,2.913,14.13695,14.581,100,14.581,2.400005,14.602,0.2403784,14.609,0.05136898,,,,,14.595,7.195371,1.457,0.3360275,
1.463,1183.628,7.319,2581.785,7.319,1291.884,2.925,14.1364,14.64,100,14.64,2.400005,14.661,0.2403716,14.667,0.05200841,,,,,14.654,7.195135,1.463,0.3358767,
1.469,1198.817,7.348,2581.333,7.348,1293.206,2.937,14.13612,14.698,100,14.698,2.400005,14.719,0.240683,14.726,0.05181646,,,,,14.712,7.194518,1.469,0.3364635,
1.475,1214.873,7.377,2581.031,7.377,1292.745,2.949,14.13601,14.757,100,14.757,2.400005,14.778,0.2408469,14.785,0.05193648,,,,,14.771,7.192727,1.475,0.3366077,
1.481,1234.696,7.407,2580.98,7.407,1292.473,2.96,14.13604,14.816,100,14.816,2.400005,14.837,0.2407721,14.844,0.05201143,,,,,14.83,7.187561,1.481,0.3369355,
1.487,1254.518,7.436,2581.313,7.436,1291.62,2.972,14.13607,14.874,100,14.874,2.400005,14.895,0.2408767,14.902,0.05214126,,,,,14.888,7.178524,1.487,0.3365321,
1.493,1271.45,7.465,2581.837,7.465,1292.437,2.984,14.136,14.933,100,14.933,2.400005,14.954,0.2402018,14.961,0.05161021,,,,,14.947,7.162494,1.493,0.336185,
1.498,1286.335,7.495,2582.348,7.495,1294.048,2.995,14.13588,14.992,100,14.992,2.400005,15.013,0.2398198,15.02,0.0510269,,,,,15.006,7.139619,1.498,0.3359959,
1.504,1303.135,7.524,2582.877,7.524,1295.7,3.007,14.13562,15.05,100,15.05,2.400005,15.072,0.2397182,15.078,0.05042502,,,,,15.064,7.108068,1.504,0.3362073,
1.51,1322.605,7.553,2583.257,7.553,1296.907,3.019,14.13523,15.109,100,15.109,2.400005,15.13,0.2388352,15.137,0.04979836,,,,,15.123,7.06973,1.51,0.3359937,
1.516,1342.076,7.583,2582.964,7.583,1297.026,3.031,14.13487,15.168,100,15.168,2.400005,15.189,0.2387061,15.196,0.04912731,,,,,15.182,7.024816,1.516,0.3359415,
1.522,1357.892,7.612,2583.528,7.612,1296.335,3.042,14.13462,15.226,100,15.226,2.400005,15.248,0.2382251,15.255,0.04851467,,,,,15.24,6.97497,1.522,0.3366439,
1.528,1372.215,7.641,2584.184,7.641,1295.554,3.054,14.13457,15.285,100,15.285,2.400005,15.306,0.2373679,15.313,0.04744111,,,,,15.299,6.920602,1.528,0.3368745,
1.534,1389.473,7.671,2585.387,7.671,1295.082,3.066,14.1346,15.344,100,15.344,2.400005,15.365,0.2373297,15.372,0.04639589,,,,,15.358,6.863143,1.534,0.3366796,
1.539,1408.171,7.7,2585.655,7.7,1295.176,3.078,14.13465,15.402,100,15.402,2.400005,15.424,0.2371324,15.431,0.04539343,,,,,15.417,6.802508,1.539,0.3365355,
1.545,1426.811,7.729,2584.913,7.729,1295.422,3.089,14.13473,15.461,100,15.461,2.400005,15.483,0.236633,15.489,0.04430326,,,,,15.475,6.736823,1.545,0.3364368,
1.551,1441.07,7.759,2583.018,7.759,1294.664,3.101,14.13475,15.52,100,15.52,2.400005,15.541,0.236728,15.548,0.04353579,,,,,15.534,6.664774,1.551,0.3366691,
1.557,1454.997,7.788,2578.692,7.788,1291.047,3.113,14.13476,15.578,100,15.578,2.400005,15.6,0.236619,15.607,0.04283105,,,,,15.593,6.573577,1.557,0.336924,
1.563,1472.428,7.818,2570.86,7.818,1284.273,3.125,14.1346,15.637,100,15.637,2.400005,15.659,0.2363862,15.666,0.04198817,,,,,15.651,6.442586,1.563,0.3361011,
1.569,1490.69,7.847,2557.354,7.847,1273.214,3.136,14.13427,15.696,100,15.696,2.400005,15.717,0.2360434,15.724,0.04151442,,,,,15.71,6.248798,1.569,0.3362981,
1.575,1508.257,7.876,2538.178,7.876,1257.883,3.148,14.13373,15.754,100,15.754,2.400005,15.776,0.2354367,15.783,0.04130245,,,,,15.769,6.02121,1.575,0.3371485,
1.581,1521.891,7.906,2511.985,7.906,1238.834,3.16,14.13299,15.813,100,15.813,2.400005,15.835,0.2353608,15.842,0.04086069,,,,,15.827,5.778188,1.581,0.3379376,
1.586,1535.753,7.935,2478.628,7.935,1213.753,3.172,14.13231,15.872,100,15.872,2.400005,15.893,0.2346105,15.901,0.04051042,,,,,15.886,5.536281,1.586,0.337614,
1.592,1553.141,7.964,2434.857,7.964,1186.178,3.183,14.13183,15.93,100,15.93,2.400005,15.952,0.2339048,15.959,0.04017624,,,,,15.945,5.315246,1.592,0.3371947,
1.598,1570.337,7.994,2385.289,7.994,1152.85,3.195,14.13165,15.989,100,15.989,2.400005,16.011,0.2335671,16.018,0.03979041,,,,,16.003,5.126,1.598,0.3372546,
1.604,1585.977,8.023,2323.837,8.023,1118.333,3.207,14.13154,16.048,100,16.048,2.400005,16.07,0.2327643,16.077,0.03974476,,,,,16.062,4.971183,1.604,0.3370063,
1.61,1598.76,8.052,2260.371,8.052,1080.641,3.218,14.1314,16.106,100,16.106,2.400005,16.128,0.2323703,16.135,0.03989767,,,,,16.121,4.841616,1.61,0.3372485,
1.616,1613.07,8.082,2187.264,8.082,1041.229,3.23,14.13139,16.165,100,16.165,2.400005,16.187,0.2318692,16.194,0.03973143,,,,,16.179,4.73235,1.616,0.3375396,
1.622,1629.591,8.111,2111.527,8.111,1002.447,3.242,14.13154,16.223,100,16.223,2.400005,16.246,0.2312696,16.253,0.03983427,,,,,16.238,4.639451,1.622,0.3371207,
1.628,1646.09,8.14,2032.45,8.14,961.1953,3.254,14.1317,16.282,100,16.282,2.400005,16.304,0.2308349,16.312,0.0396123,,,,,16.297,4.559031,1.628,0.3374983,
