Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,System pressure,,Cond temp,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,ml,MPa,ml,°C,
50.481,0.4497796,63.101,0.8391654,63.101,0.2503862,50.481,22.44037,,,,,,,,,,,50.481,0.4304118,,,
50.484,0.4494833,63.104,0.7884253,63.104,0.2389951,50.484,22.44415,,,,,,,,,,,50.484,0.4298968,,,
50.486,0.449187,63.107,0.7378054,63.107,0.227631,50.486,22.44794,,,,,,,,,,,50.486,0.4293817,,,
50.489,0.4488908,63.11,0.6871855,63.11,0.216267,50.489,22.45172,,,,,,,,,,,50.489,0.4288667,,,
50.491,0.4485945,63.113,0.6364454,63.113,0.2048759,50.492,22.4555,,,,,,,,,,,50.491,0.4283516,,,
50.494,0.4482982,63.117,0.5858256,63.117,0.1935118,50.494,22.45928,,,,,,,,,,,50.494,0.4278365,,,
50.496,0.448002,63.12,0.5384183,63.12,0.1828924,50.497,22.46308,,,,,,,,,,,50.496,0.4273215,,,
50.499,0.4477057,63.123,0.5055165,63.123,0.1756364,50.499,22.46686,,,,,,,,,,,50.499,0.4268064,,,
50.502,0.4474095,63.126,0.4726926,63.126,0.1683975,50.502,22.47064,,,,,,,,,,,50.502,0.4262913,,,
50.504,0.4471132,63.129,0.4398688,63.129,0.1611586,50.504,22.47442,,,,,,,,,,,50.504,0.4257763,,,
50.507,0.4467754,63.133,0.406967,63.133,0.1539025,50.507,22.4782,,,,,,,,,,,50.507,0.4253106,,,
50.509,0.4464277,63.136,0.3741432,63.136,0.1466637,50.51,22.48199,,,,,,,,,,,50.509,0.4248567,,,
50.512,0.44608,63.139,0.3412414,63.139,0.1394076,50.512,22.48577,,,,,,,,,,,50.512,0.4244028,,,
50.514,0.4457313,63.142,0.3084175,63.142,0.1321687,50.515,22.48963,,,,,,,,,,,50.514,0.4239476,,,
50.517,0.4453836,63.146,0.2755937,63.146,0.1249298,50.517,22.49353,,,,,,,,,,,50.517,0.4234937,,,
50.52,0.4450359,63.149,0.2426919,63.149,0.1176737,50.52,22.49743,,,,,,,,,,,50.52,0.4230398,,,
50.522,0.4446882,63.152,0.2098681,63.152,0.1104349,50.522,22.50133,,,,,,,,,,,50.522,0.4225859,,,
50.525,0.4443405,63.155,0.1770442,63.155,0.103196,50.525,22.50523,,,,,,,,,,,50.525,0.422132,,,
50.527,0.4439928,63.158,0.1441424,63.158,0.09593991,50.528,22.50913,,,,,,,,,,,50.527,0.4216782,,,
50.53,0.4436451,63.162,0.1147978,63.162,0.08976398,50.53,22.51303,,,,,,,,,,,50.53,0.4212243,,,
50.532,0.4432974,63.165,0.09723183,63.165,0.08718656,50.533,22.51695,,,,,,,,,,,50.532,0.4207704,,,
50.535,0.4429497,63.168,0.0796241,63.168,0.08460301,50.535,22.52085,,,,,,,,,,,50.535,0.4203165,,,
50.538,0.442602,63.171,0.06205809,63.171,0.0820256,50.538,22.52475,,,,,,,,,,,50.538,0.4198626,,,
50.54,0.4420789,63.174,0.04449209,63.174,0.07944818,50.54,22.52865,,,,,,,,,,,50.54,0.4141213,,,
50.543,0.4415237,63.178,0.02688436,63.178,0.07686464,50.543,22.53255,,,,,,,,,,,50.543,0.4074154,,,
50.545,0.4409685,63.181,0.009318357,63.181,0.07428721,50.546,22.53645,,,,,,,,,,,50.545,0.4007094,,,
50.548,0.4404134,63.184,-0.008247647,63.184,0.0717098,50.548,22.54039,,,,,,,,,,,50.548,0.3940034,,,
50.55,0.4398582,63.187,-0.02585538,63.187,0.06912626,50.551,22.54435,,,,,,,,,,,50.55,0.3872975,,,
50.553,0.4393014,63.191,-0.04342138,63.191,0.06654884,50.553,22.54831,,,,,,,,,,,50.553,0.3805716,,,
50.556,0.4387462,63.194,-0.06098738,63.194,0.06397142,50.556,22.55227,,,,,,,,,,,50.556,0.3738656,,,
50.558,0.438191,63.197,-0.07859512,63.197,0.06138787,50.558,22.55623,,,,,,,,,,,50.558,0.3671596,,,
50.561,0.4376359,63.2,-0.09616112,63.2,0.05881046,50.561,22.56019,,,,,,,,,,,50.561,0.3604537,,,
50.563,0.4370807,63.203,-0.1099627,63.203,0.0574712,50.564,22.56415,,,,,,,,,,,50.563,0.3537477,,,
50.566,0.4365255,63.207,-0.1144417,63.207,0.05920586,50.566,22.56811,,,,,,,,,,,50.566,0.3470417,,,
50.568,0.4359703,63.21,-0.1189101,63.21,0.06093642,50.569,22.57207,,,,,,,,,,,50.568,0.3403358,,,
50.571,0.4354152,63.213,-0.1233785,63.213,0.06266697,50.571,22.57604,,,,,,,,,,,50.571,0.3336298,,,
50.574,0.4351754,63.216,-0.1278576,63.216,0.06440163,50.574,22.58,,,,,,,,,,,50.574,0.3340886,,,
50.576,0.4349687,63.219,-0.1323259,63.219,0.0661322,50.576,22.58396,,,,,,,,,,,50.576,0.3352991,,,
50.579,0.434762,63.223,-0.1367943,63.223,0.06786275,50.579,22.58792,,,,,,,,,,,50.579,0.3365096,,,
50.581,0.4345553,63.226,-0.1412733,63.226,0.06959742,50.582,22.59167,,,,,,,,,,,50.581,0.3377201,,,
50.584,0.4343486,63.229,-0.1457417,63.229,0.07132797,50.584,22.59534,,,,,,,,,,,50.584,0.3389306,,,
50.586,0.4341419,63.232,-0.1502102,63.232,0.07305852,50.587,22.599,,,,,,,,,,,50.586,0.3401411,,,
50.589,0.4339346,63.236,-0.1546892,63.236,0.07479319,50.589,22.60267,,,,,,,,,,,50.589,0.3413552,,,
50.592,0.4337279,63.239,-0.1591576,63.239,0.07652374,50.592,22.60634,,,,,,,,,,,50.592,0.3425657,,,
50.594,0.4335212,63.242,-0.163626,63.242,0.0782543,50.594,22.61001,,,,,,,,,,,50.594,0.3437762,,,
50.597,0.4333144,63.245,-0.1660395,63.245,0.07997802,50.597,22.61368,,,,,,,,,,,50.597,0.3449867,,,
50.599,0.4331077,63.248,-0.1640666,63.248,0.08167443,50.6,22.61735,,,,,,,,,,,50.599,0.3461972,,,
50.602,0.4329011,63.252,-0.1620938,63.252,0.08337086,50.602,22.62102,,,,,,,,,,,50.602,0.3474077,,,
50.604,0.4326943,63.255,-0.1601162,63.255,0.0850713,50.605,22.62469,,,,,,,,,,,50.604,0.3486182,,,
50.607,0.4326698,63.258,-0.1581434,63.258,0.08676772,50.607,22.62837,,,,,,,,,,,50.607,0.3487797,,,
50.61,0.432658,63.261,-0.1561659,63.261,0.08846817,50.61,22.63204,,,,,,,,,,,50.61,0.348868,,,
50.612,0.4326462,63.264,-0.154193,63.264,0.09016459,50.612,22.63571,,,,,,,,,,,50.612,0.3489563,,,
50.615,0.4326344,63.268,-0.1522201,63.268,0.091861,50.615,22.63913,,,,,,,,,,,50.615,0.3490447,,,
50.617,0.4326226,63.271,-0.1502426,63.271,0.09356146,50.618,22.64249,,,,,,,,,,,50.617,0.349133,,,
50.62,0.4326108,63.274,-0.1482698,63.274,0.09525787,50.62,22.64585,,,,,,,,,,,50.62,0.3492213,,,
50.622,0.4325989,63.277,-0.1462969,63.277,0.09695429,50.623,22.64921,,,,,,,,,,,50.622,0.3493096,,,
50.625,0.4325871,63.281,-0.1443194,63.281,0.09865474,50.625,22.65257,,,,,,,,,,,50.625,0.3493979,,,
50.628,0.4325753,63.284,-0.1423465,63.284,0.1003512,50.628,22.65593,,,,,,,,,,,50.628,0.3494864,,,
50.63,0.4325635,63.287,-0.1406218,63.287,0.1020445,50.63,22.65929,,,,,,,,,,,50.63,0.3495747,,,
50.633,0.4325517,63.29,-0.1393156,63.29,0.1037365,50.633,22.66265,,,,,,,,,,,50.633,0.349663,,,
50.635,0.4325399,63.293,-0.1380125,63.293,0.1054246,50.636,22.66601,,,,,,,,,,,50.635,0.3497513,,,
50.638,0.4325281,63.297,-0.1367094,63.297,0.1071126,50.638,22.66937,,,,,,,,,,,50.638,0.3498396,,,
50.64,0.4319976,63.3,-0.1354032,63.3,0.1088047,50.641,22.67273,,,,,,,,,,,50.64,0.3502181,,,
50.643,0.4314594,63.303,-0.1341001,63.303,0.1104928,50.643,22.6761,,,,,,,,,,,50.643,0.3506009,,,
50.646,0.4309211,63.306,-0.132797,63.306,0.1121808,50.646,22.67946,,,,,,,,,,,50.646,0.3509837,,,
50.648,0.4303829,63.309,-0.1314908,63.309,0.1138729,50.648,22.68247,,,,,,,,,,,50.648,0.3513665,,,
50.651,0.4298446,63.313,-0.1301877,63.313,0.1155609,50.651,22.6854,,,,,,,,,,,50.651,0.3517494,,,
50.653,0.4293064,63.316,-0.1288846,63.316,0.117249,50.654,22.68834,,,,,,,,,,,50.653,0.3521322,,,
50.656,0.4287681,63.319,-0.1275784,63.319,0.118941,50.656,22.69128,,,,,,,,,,,50.656,0.352515,,,
50.658,0.4282299,63.322,-0.1262753,63.322,0.1206291,50.659,22.69421,,,,,,,,,,,50.658,0.3528978,,,
50.661,0.4276916,63.326,-0.1249722,63.326,0.1223172,50.661,22.69715,,,,,,,,,,,50.661,0.3532806,,,
50.664,0.4271518,63.329,-0.1236909,63.329,0.1237151,50.664,22.70009,,,,,,,,,,,50.664,0.3536646,,,
50.666,0.4266135,63.332,-0.1224501,63.332,0.124666,50.666,22.70303,,,,,,,,,,,50.666,0.3540474,,,
50.669,0.4260752,63.335,-0.1212093,63.335,0.1256169,50.669,22.70596,,,,,,,,,,,50.669,0.3544302,,,
50.671,0.4255374,63.338,-0.1199655,63.338,0.1265701,50.672,22.7089,,,,,,,,,,,50.671,0.3547851,,,
50.674,0.4250066,63.342,-0.1187247,63.342,0.127521,50.674,22.71184,,,,,,,,,,,50.674,0.354696,,,
50.676,0.4244757,63.345,-0.1174839,63.345,0.1284719,50.677,22.71477,,,,,,,,,,,50.676,0.354607,,,
50.679,0.4239449,63.348,-0.1162401,63.348,0.1294251,50.679,22.71771,,,,,,,,,,,50.679,0.3545179,,,
50.682,0.423414,63.351,-0.1149993,63.351,0.130376,50.682,22.72037,,,,,,,,,,,50.682,0.3544289,,,
50.684,0.4228832,63.354,-0.1137585,63.354,0.1313269,50.684,22.72299,,,,,,,,,,,50.684,0.3543398,,,
50.687,0.4223523,63.358,-0.1125147,63.358,0.1322801,50.687,22.72561,,,,,,,,,,,50.687,0.3542508,,,
50.689,0.4218214,63.361,-0.1112739,63.361,0.133231,50.69,22.72823,,,,,,,,,,,50.689,0.3541617,,,
50.692,0.4212906,63.364,-0.1100331,63.364,0.134182,50.692,22.73084,,,,,,,,,,,50.692,0.3540727,,,
50.694,0.4207597,63.367,-0.1087893,63.367,0.1351351,50.695,22.73346,,,,,,,,,,,50.694,0.3539836,,,
50.697,0.4202289,63.371,-0.1078555,63.371,0.1357523,50.697,22.73608,,,,,,,,,,,50.697,0.3538946,,,
50.7,0.419698,63.374,-0.1072707,63.374,0.1359898,50.7,22.7387,,,,,,,,,,,50.7,0.3538055,,,
50.702,0.4191656,63.377,-0.1066845,63.377,0.136228,50.702,22.74132,,,,,,,,,,,50.702,0.3537162,,,
50.705,0.4186702,63.38,-0.1060997,63.38,0.1364656,50.705,22.74394,,,,,,,,,,,50.705,0.353651,,,
50.707,0.4185376,63.383,-0.1055149,63.383,0.1367032,50.708,22.74656,,,,,,,,,,,50.707,0.3538296,,,
50.71,0.418405,63.387,-0.1049287,63.387,0.1369413,50.71,22.74918,,,,,,,,,,,50.71,0.3540081,,,
50.712,0.4182724,63.39,-0.104344,63.39,0.1371789,50.713,22.7518,,,,,,,,,,,50.712,0.3541867,,,
50.715,0.4181398,63.393,-0.1037578,63.393,0.137417,50.715,22.75435,,,,,,,,,,,50.715,0.3543653,,,
50.718,0.4180072,63.396,-0.103173,63.396,0.1376546,50.718,22.7569,,,,,,,,,,,50.718,0.3545439,,,
50.72,0.4178746,63.4,-0.1025882,63.4,0.1378922,50.72,22.75944,,,,,,,,,,,50.72,0.3547224,,,
50.723,0.417742,63.403,-0.102002,63.403,0.1381303,50.723,22.76199,,,,,,,,,,,50.723,0.354901,,,
50.725,0.4176094,63.406,-0.1014172,63.406,0.1383679,50.726,22.76453,,,,,,,,,,,50.725,0.3550796,,,
50.728,0.4174768,63.409,-0.1008324,63.409,0.1386055,50.728,22.76707,,,,,,,,,,,50.728,0.3552581,,,
50.73,0.4173442,63.412,-0.1005835,63.412,0.1388976,50.731,22.76962,,,,,,,,,,,50.73,0.3554367,,,
50.733,0.4172117,63.416,-0.1006383,63.416,0.1392375,50.733,22.77216,,,,,,,,,,,50.733,0.3556153,,,
50.736,0.4170791,63.419,-0.1006931,63.419,0.1395773,50.736,22.77471,,,,,,,,,,,50.736,0.3557938,,,
50.738,0.4169759,63.422,-0.100748,63.422,0.139918,50.738,22.77725,,,,,,,,,,,50.738,0.3559539,,,
50.741,0.4170616,63.425,-0.1008028,63.425,0.1402579,50.741,22.77979,,,,,,,,,,,50.741,0.3559929,,,
50.743,0.4171474,63.428,-0.1008576,63.428,0.1405978,50.744,22.78234,,,,,,,,,,,50.743,0.3560318,,,
50.746,0.4172331,63.432,-0.1009125,63.432,0.1409385,50.746,22.78488,,,,,,,,,,,50.746,0.3560708,,,
50.748,0.4173189,63.435,-0.1009673,63.435,0.1412784,50.749,22.78744,,,,,,,,,,,50.748,0.3561097,,,
50.751,0.4174046,63.438,-0.1010221,63.438,0.1416182,50.751,22.79,,,,,,,,,,,50.751,0.3561487,,,
50.754,0.4174903,63.441,-0.1010771,63.441,0.1419589,50.754,22.79257,,,,,,,,,,,50.754,0.3561877,,,
50.756,0.417576,63.445,-0.1011319,63.445,0.1422988,50.756,22.79513,,,,,,,,,,,50.756,0.3562266,,,
50.759,0.4176618,63.448,-0.1011867,63.448,0.1426387,50.759,22.79769,,,,,,,,,,,50.759,0.3562656,,,
50.761,0.4177475,63.451,-0.1012416,63.451,0.1429794,50.762,22.80025,,,,,,,,,,,50.761,0.3563046,,,
50.764,0.4178333,63.454,-0.1011818,63.454,0.1435013,50.764,22.80281,,,,,,,,,,,50.764,0.3563435,,,
50.766,0.417919,63.457,-0.101033,63.457,0.1441644,50.767,22.80537,,,,,,,,,,,50.766,0.3563825,,,
50.769,0.4180048,63.461,-0.1008839,63.461,0.1448292,50.769,22.80794,,,,,,,,,,,50.769,0.3564214,,,
50.772,0.4180873,63.464,-0.1007351,63.464,0.1454924,50.772,22.8105,,,,,,,,,,,50.772,0.3564295,,,
50.774,0.4181559,63.467,-0.1005863,63.467,0.1461555,50.774,22.81306,,,,,,,,,,,50.774,0.3563008,,,
50.777,0.4182248,63.47,-0.1004372,63.47,0.1468203,50.777,22.81562,,,,,,,,,,,50.777,0.3561717,,,
50.779,0.4182933,63.473,-0.1002884,63.473,0.1474835,50.78,22.81818,,,,,,,,,,,50.779,0.356043,,,
50.782,0.4183619,63.477,-0.1001396,63.477,0.1481466,50.782,22.82079,,,,,,,,,,,50.782,0.3559142,,,
50.785,0.4184305,63.48,-0.09999044,63.48,0.1488114,50.785,22.82339,,,,,,,,,,,50.785,0.3557855,,,
50.787,0.4184991,63.483,-0.09984165,63.483,0.1494746,50.787,22.826,,,,,,,,,,,50.787,0.3556567,,,
50.79,0.4185677,63.486,-0.09969287,63.486,0.1501377,50.79,22.8286,,,,,,,,,,,50.79,0.355528,,,
50.792,0.4186363,63.49,-0.09954373,63.49,0.1508025,50.792,22.83122,,,,,,,,,,,50.792,0.3553993,,,
50.795,0.4187049,63.493,-0.09939495,63.493,0.1514657,50.795,22.83382,,,,,,,,,,,50.795,0.3552705,,,
50.797,0.4187735,63.496,-0.09920587,63.496,0.151902,50.798,22.83643,,,,,,,,,,,50.797,0.3551418,,,
50.8,0.4188421,63.499,-0.09899084,63.499,0.1521959,50.8,22.83904,,,,,,,,,,,50.8,0.3550131,,,
50.803,0.4189107,63.502,-0.09877631,63.502,0.152489,50.803,22.84164,,,,,,,,,,,50.803,0.3548843,,,
50.805,0.4188542,63.506,-0.09856179,63.506,0.1527821,50.805,22.84425,,,,,,,,,,,50.805,0.3548293,,,
50.808,0.4183372,63.509,-0.09834675,63.509,0.1530759,50.808,22.84686,,,,,,,,,,,50.808,0.3550456,,,
50.81,0.4178202,63.512,-0.09813222,63.512,0.153369,50.81,22.84946,,,,,,,,,,,50.81,0.3552619,,,
50.813,0.4173017,63.515,-0.09791718,63.515,0.1536628,50.813,22.85207,,,,,,,,,,,50.813,0.3554788,,,
50.815,0.4167847,63.518,-0.09770266,63.518,0.1539559,50.816,22.85465,,,,,,,,,,,50.815,0.3556951,,,
50.818,0.4162678,63.522,-0.09748814,63.522,0.154249,50.818,22.85723,,,,,,,,,,,50.818,0.3559113,,,
50.821,0.4157508,63.525,-0.0972731,63.525,0.1545428,50.821,22.85981,,,,,,,,,,,50.821,0.3561276,,,
50.823,0.4152338,63.528,-0.09705857,63.528,0.1548359,50.823,22.86239,,,,,,,,,,,50.823,0.3563439,,,
50.826,0.4147168,63.531,-0.09684405,63.531,0.155129,50.826,22.86498,,,,,,,,,,,50.826,0.3565602,,,
50.828,0.4141998,63.535,-0.09662901,63.535,0.1554228,50.828,22.86757,,,,,,,,,,,50.828,0.3567764,,,
50.831,0.4136829,63.538,-0.09674107,63.538,0.1554502,50.831,22.87015,,,,,,,,,,,50.831,0.3569927,,,
50.833,0.4131659,63.541,-0.09703203,63.541,0.1553322,50.834,22.87273,,,,,,,,,,,50.833,0.357209,,,
50.836,0.4126489,63.544,-0.09732368,63.544,0.1552138,50.836,22.87531,,,,,,,,,,,50.836,0.3574253,,,
50.839,0.4120864,63.547,-0.09761464,63.547,0.1550958,50.839,22.87789,,,,,,,,,,,50.839,0.3575962,,,
50.841,0.4114046,63.551,-0.0979056,63.551,0.1549777,50.841,22.88048,,,,,,,,,,,50.841,0.3576478,,,
50.844,0.4107227,63.554,-0.09819725,63.554,0.1548593,50.844,22.88306,,,,,,,,,,,50.844,0.3576995,,,
50.846,0.4100408,63.557,-0.09848821,63.557,0.1547413,50.846,22.88563,,,,,,,,,,,50.846,0.3577512,,,
50.849,0.409359,63.56,-0.09877917,63.56,0.1546232,50.849,22.88807,,,,,,,,,,,50.849,0.3578029,,,
50.851,0.4086751,63.563,-0.09907082,63.563,0.1545049,50.852,22.89051,,,,,,,,,,,50.851,0.3578548,,,
50.854,0.4079932,63.567,-0.09936178,63.567,0.1543868,50.854,22.89295,,,,,,,,,,,50.854,0.3579065,,,
50.857,0.4073114,63.57,-0.09965274,63.57,0.1542687,50.857,22.89539,,,,,,,,,,,50.857,0.3579581,,,
50.859,0.4066295,63.573,-0.0999444,63.573,0.1541504,50.859,22.89783,,,,,,,,,,,50.859,0.3580098,,,
50.862,0.4059476,63.576,-0.1002354,63.576,0.1540323,50.862,22.90028,,,,,,,,,,,50.862,0.3580615,,,
50.864,0.4052657,63.58,-0.1005714,63.58,0.1537994,50.864,22.90273,,,,,,,,,,,50.864,0.3581132,,,
50.867,0.4045839,63.583,-0.1009271,63.583,0.1535178,50.867,22.90517,,,,,,,,,,,50.867,0.3581649,,,
50.869,0.403902,63.586,-0.101282,63.586,0.1532369,50.87,22.90761,,,,,,,,,,,50.869,0.3582166,,,
50.872,0.4033914,63.589,-0.1016369,63.589,0.152956,50.872,22.91005,,,,,,,,,,,50.872,0.3581699,,,
50.875,0.4032388,63.592,-0.1019926,63.592,0.1526744,50.875,22.91249,,,,,,,,,,,50.875,0.3579176,,,
50.877,0.4030862,63.596,-0.1023475,63.596,0.1523935,50.877,22.91493,,,,,,,,,,,50.877,0.3576653,,,
50.88,0.4029336,63.599,-0.1027024,63.599,0.1521126,50.88,22.91733,,,,,,,,,,,50.88,0.3574129,,,
50.882,0.4027811,63.602,-0.1030581,63.602,0.1518311,50.882,22.91952,,,,,,,,,,,50.882,0.3571606,,,
50.885,0.4026285,63.605,-0.103413,63.605,0.1515502,50.885,22.92171,,,,,,,,,,,50.885,0.3569083,,,
50.887,0.4024754,63.608,-0.1037678,63.608,0.1512692,50.888,22.9239,,,,,,,,,,,50.887,0.3566552,,,
50.89,0.4023229,63.612,-0.1041236,63.612,0.1509877,50.89,22.92609,,,,,,,,,,,50.89,0.3564028,,,
50.893,0.4021703,63.615,-0.1044784,63.615,0.1507068,50.893,22.92828,,,,,,,,,,,50.893,0.3561505,,,
50.895,0.4020177,63.618,-0.1048333,63.618,0.1504259,50.895,22.93047,,,,,,,,,,,50.895,0.3558981,,,
50.898,0.4018652,63.621,-0.1051417,63.621,0.1499943,50.898,22.93266,,,,,,,,,,,50.898,0.3556458,,,
50.9,0.4017126,63.625,-0.1054337,63.625,0.1495141,50.9,22.93486,,,,,,,,,,,50.9,0.3553935,,,
50.903,0.40156,63.628,-0.1057257,63.628,0.1490339,50.903,22.93705,,,,,,,,,,,50.903,0.3551411,,,
50.905,0.401388,63.631,-0.1060183,63.631,0.1485526,50.906,22.93924,,,,,,,,,,,50.905,0.3551481,,,
50.908,0.401179,63.634,-0.1063103,63.634,0.1480725,50.908,22.94143,,,,,,,,,,,50.908,0.3556493,,,
50.911,0.4009699,63.637,-0.106603,63.637,0.1475911,50.911,22.94362,,,,,,,,,,,50.911,0.3561504,,,
50.913,0.4007609,63.641,-0.106895,63.641,0.147111,50.913,22.94576,,,,,,,,,,,50.913,0.3566516,,,
50.916,0.4005519,63.644,-0.107187,63.644,0.1466308,50.916,22.94771,,,,,,,,,,,50.916,0.3571527,,,
50.918,0.4003429,63.647,-0.1074797,63.647,0.1461495,50.918,22.94965,,,,,,,,,,,50.918,0.3576539,,,
50.921,0.4001338,63.65,-0.1077717,63.65,0.1456693,50.921,22.9516,,,,,,,,,,,50.921,0.358155,,,
50.923,0.3999248,63.653,-0.1080637,63.653,0.1451892,50.924,22.95354,,,,,,,,,,,50.923,0.3586561,,,
50.926,0.3997152,63.657,-0.1083564,63.657,0.1447079,50.926,22.95549,,,,,,,,,,,50.926,0.3591588,,,
50.929,0.3995062,63.66,-0.1086484,63.66,0.1442277,50.929,22.95744,,,,,,,,,,,50.929,0.3596599,,,
50.931,0.3992971,63.663,-0.108782,63.663,0.1435666,50.931,22.95938,,,,,,,,,,,50.931,0.3601611,,,
50.934,0.3990881,63.666,-0.1088721,63.666,0.1428538,50.934,22.96132,,,,,,,,,,,50.934,0.3606622,,,
50.936,0.3988791,63.67,-0.1089621,63.67,0.1421428,50.936,22.96327,,,,,,,,,,,50.936,0.3611633,,,
50.939,0.3986351,63.673,-0.109052,63.673,0.1414318,50.939,22.96522,,,,,,,,,,,50.939,0.3613528,,,
50.941,0.3983415,63.676,-0.1091421,63.676,0.140719,50.942,22.96717,,,,,,,,,,,50.941,0.3610982,,,
50.944,0.3980479,63.679,-0.1092321,63.679,0.140008,50.944,22.96911,,,,,,,,,,,50.944,0.3608436,,,
50.947,0.3977543,63.682,-0.109322,63.682,0.139297,50.947,22.971,,,,,,,,,,,50.947,0.3605891,,,
50.949,0.3974606,63.686,-0.1094122,63.686,0.1385842,50.949,22.97271,,,,,,,,,,,50.949,0.3603345,,,
50.952,0.397167,63.689,-0.1095021,63.689,0.1378732,50.952,22.97443,,,,,,,,,,,50.952,0.3600799,,,
50.954,0.3968734,63.692,-0.109592,63.692,0.1371622,50.954,22.97614,,,,,,,,,,,50.954,0.3598253,,,
50.957,0.3965797,63.695,-0.1096822,63.695,0.1364495,50.957,22.97786,,,,,,,,,,,50.957,0.3595707,,,
50.959,0.3962861,63.698,-0.1097721,63.698,0.1357384,50.96,22.97957,,,,,,,,,,,50.959,0.3593162,,,
50.962,0.3959916,63.702,-0.109862,63.702,0.1350274,50.962,22.98129,,,,,,,,,,,50.962,0.3590609,,,
50.965,0.395698,63.705,-0.1098572,63.705,0.1345899,50.965,22.98301,,,,,,,,,,,50.965,0.3588063,,,
50.967,0.3954043,63.708,-0.1098336,63.708,0.134208,50.967,22.98472,,,,,,,,,,,50.967,0.3585517,,,
50.97,0.3951107,63.711,-0.10981,63.711,0.1338261,50.97,22.98644,,,,,,,,,,,50.97,0.3582971,,,
50.972,0.3948656,63.715,-0.1097863,63.715,0.1334434,50.972,22.98815,,,,,,,,,,,50.972,0.3582176,,,
50.975,0.394679,63.718,-0.1097626,63.718,0.1330615,50.975,22.98987,,,,,,,,,,,50.975,0.3583487,,,
50.977,0.3944923,63.721,-0.109739,63.721,0.1326796,50.978,22.99159,,,,,,,,,,,50.977,0.3584797,,,
50.98,0.3943056,63.724,-0.1097153,63.724,0.1322968,50.98,22.99325,,,,,,,,,,,50.98,0.3586107,,,
50.983,0.394119,63.727,-0.1096917,63.727,0.131915,50.983,22.99479,,,,,,,,,,,50.983,0.3587418,,,
50.985,0.3939323,63.731,-0.109668,63.731,0.1315331,50.985,22.99632,,,,,,,,,,,50.985,0.3588729,,,
50.988,0.3937457,63.734,-0.1096444,63.734,0.1311503,50.988,22.99786,,,,,,,,,,,50.988,0.3590039,,,
50.99,0.393559,63.737,-0.1096207,63.737,0.1307684,50.99,22.99939,,,,,,,,,,,50.99,0.359135,,,
50.993,0.3933723,63.74,-0.1095971,63.74,0.1303866,50.993,23.00093,,,,,,,,,,,50.993,0.359266,,,
50.995,0.3931856,63.743,-0.1095734,63.743,0.1300038,50.996,23.00247,,,,,,,,,,,50.995,0.3593971,,,
50.998,0.392999,63.747,-0.1099334,63.747,0.1299551,50.998,23.004,,,,,,,,,,,50.998,0.3595281,,,
51.001,0.3928118,63.75,-0.1103348,63.75,0.1299424,51.001,23.00554,,,,,,,,,,,51.001,0.3596596,,,
51.003,0.3926251,63.753,-0.1107371,63.753,0.1299296,51.003,23.00707,,,,,,,,,,,51.003,0.3597906,,,
51.006,0.392635,63.756,-0.1111385,63.756,0.1299168,51.006,23.00861,,,,,,,,,,,51.006,0.3598731,,,
51.008,0.3928246,63.76,-0.1115399,63.76,0.1299041,51.008,23.01015,,,,,,,,,,,51.008,0.3599112,,,
51.011,0.3930142,63.763,-0.1119422,63.763,0.1298913,51.011,23.01169,,,,,,,,,,,51.011,0.3599493,,,
51.013,0.3932038,63.766,-0.1123436,63.766,0.1298785,51.014,23.01318,,,,,,,,,,,51.013,0.3599874,,,
51.016,0.3933934,63.769,-0.112746,63.769,0.1298658,51.016,23.01457,,,,,,,,,,,51.016,0.3600255,,,
51.019,0.393583,63.772,-0.1131473,63.772,0.129853,51.019,23.01597,,,,,,,,,,,51.019,0.3600636,,,
51.021,0.3937726,63.776,-0.1135487,63.776,0.1298403,51.021,23.01737,,,,,,,,,,,51.021,0.3601016,,,
51.024,0.3939623,63.779,-0.1139511,63.779,0.1298275,51.024,23.01876,,,,,,,,,,,51.024,0.3601397,,,
51.026,0.3941519,63.782,-0.1143525,63.782,0.1298147,51.026,23.02016,,,,,,,,,,,51.026,0.3601778,,,
51.029,0.3943415,63.785,-0.1147538,63.785,0.129802,51.029,23.02155,,,,,,,,,,,51.029,0.3602159,,,
51.031,0.3945311,63.788,-0.1153785,63.788,0.1298793,51.032,23.02295,,,,,,,,,,,51.031,0.360254,,,
51.034,0.3947207,63.792,-0.1160168,63.792,0.1299625,51.034,23.02435,,,,,,,,,,,51.034,0.3602921,,,
51.037,0.3949109,63.795,-0.1166552,63.795,0.1300458,51.037,23.02574,,,,,,,,,,,51.037,0.3603303,,,
51.039,0.3951699,63.798,-0.117295,63.798,0.1301293,51.039,23.02714,,,,,,,,,,,51.039,0.3602568,,,
51.042,0.395486,63.801,-0.1179333,63.801,0.1302125,51.042,23.02854,,,,,,,,,,,51.042,0.3600916,,,
51.044,0.3958021,63.805,-0.1185717,63.805,0.1302958,51.044,23.02993,,,,,,,,,,,51.044,0.3599265,,,
