Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 2_254,,UV 3_295,,Cond,,Conc B,,System flow,,PreC pressure,,DeltaC pressure,,Fraction,,Injection,,pH,,System pressure,,
ml,mAU,ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,MPa,ml,MPa,ml,Fraction,ml,Injection,ml,,ml,MPa,
1.799,908.3925,8.951,1317.91,8.951,631.3733,3.603,14.03194,17.936,100,17.936,16.00003,17.932,0.5210457,17.928,0.2350491,,,,,17.911,3.875773,1.799,0.8070407,
1.814,943.8502,9.026,1148.515,9.026,546.3658,3.633,14.03134,18.087,100,18.087,16.00003,18.082,0.5195549,18.078,0.2352761,,,,,18.061,3.831342,1.814,0.8074463,
1.829,978.7095,9.101,982.9216,9.101,464.6027,3.663,14.03075,18.237,100,18.237,16.00003,18.233,0.5177851,18.229,0.2354745,,,,,18.212,3.796204,1.829,0.8077697,
1.844,1016.432,9.176,831.2043,9.176,401.2432,3.693,14.03004,18.387,100,18.387,16.00003,18.383,0.5185257,18.379,0.2356352,,,,,18.362,3.765332,1.844,0.8081426,
1.859,1059.868,9.251,693.9562,9.251,343.3692,3.723,14.02934,18.538,100,18.538,16.00003,18.534,0.5190421,18.529,0.2357382,,,,,18.512,3.743637,1.859,0.8086142,
1.874,1103.013,9.327,581.7804,9.327,295.0008,3.753,14.02872,18.688,100,18.688,16.00003,18.684,0.517705,18.68,0.2357181,,,,,18.663,3.723708,1.874,0.8096132,
1.889,1145.947,9.402,490.3551,9.402,251.5117,3.783,14.0281,18.839,100,18.839,16.00003,18.834,0.5177402,18.83,0.2357452,,,,,18.813,3.709153,1.889,0.8110026,
1.904,1189.268,9.477,413.2182,9.477,211.3828,3.813,14.02746,18.989,100,18.989,16.00003,18.985,0.5198165,18.981,0.2358109,,,,,18.963,3.696239,1.904,0.8115825,
1.919,1232.586,9.552,348.3019,9.552,179.5337,3.843,14.02679,19.14,100,19.14,16.00003,19.135,0.5193842,19.131,0.2359642,,,,,19.114,3.686076,1.919,0.8119642,
1.934,1273.173,9.627,286.8436,9.627,150.0468,3.873,14.0261,19.29,100,19.29,16.00003,19.286,0.5174927,19.281,0.2361372,,,,,19.264,3.677583,1.934,0.8126577,
1.949,1311.941,9.702,240.7385,9.702,131.3197,3.903,14.02528,19.44,59.64799,19.44,16.00003,19.436,0.5189978,19.432,0.2358476,,,,,19.414,3.670186,1.949,0.8133261,
1.964,1344.993,9.777,200.1282,9.777,113.6478,3.933,14.02443,19.591,3.08116,19.591,16.00003,19.586,0.5206946,19.582,0.2356603,,,,,19.565,3.664247,1.964,0.8139159,
1.979,1377.873,9.852,173.631,9.852,98.68697,3.963,14.02349,19.741,0,19.741,16.00003,19.737,0.5189565,19.732,0.2357957,,,,,19.715,3.658686,1.979,0.8147311,
1.994,1410.557,9.927,150.0788,9.927,85.6107,3.993,14.0225,19.892,0,19.892,16.00003,19.887,0.5176697,19.883,0.2359229,,,,,19.865,3.654385,1.994,0.8157893,
2.009,1443.509,10.003,129.4065,10.003,74.37731,4.023,14.0214,20.042,0,20.042,16.00003,20.038,0.517333,20.033,0.2360408,,,,,20.016,3.650363,2.009,0.8163302,
2.024,1476.58,10.078,112.1489,10.078,66.23449,4.053,14.02031,20.193,0,20.193,16.00003,20.188,0.5175302,20.184,0.2361649,,,,,20.166,3.647014,2.024,0.8166504,
2.039,1512.73,10.153,96.11983,10.153,59.20348,4.083,14.01923,20.343,0,20.343,16.00003,20.339,0.518158,20.334,0.2362915,,,,,20.316,3.64403,2.039,0.8166429,
2.054,1549.171,10.228,86.02147,10.228,53.79873,4.113,14.01789,20.493,0,20.493,16.00003,20.489,0.5177215,20.484,0.2358977,,,,,20.467,3.641378,2.054,0.8168028,
2.069,1586.146,10.303,76.66677,10.303,48.65792,4.143,14.01647,20.644,0,20.644,16.00003,20.639,0.5169914,20.635,0.2351898,,,,,20.617,3.63931,2.069,0.8180298,
2.084,1622.977,10.378,69.51077,10.378,44.37033,4.173,14.01484,20.794,0,20.794,16.00003,20.79,0.5162794,20.785,0.2330535,,,,,20.767,3.637435,2.084,0.8189101,
2.099,1659.584,10.453,62.79909,10.453,40.65561,4.203,14.01317,20.945,0,20.945,16.00003,20.94,0.5144271,20.936,0.2302225,,,,,20.918,3.636153,2.099,0.8192437,
2.114,1696.438,10.528,56.70013,10.528,37.73057,4.233,14.01139,21.095,0,21.095,16.00003,21.091,0.509048,21.086,0.2263193,,,,,21.068,3.635844,2.114,0.8196464,
2.129,1733.458,10.604,51.82878,10.604,35.29849,4.263,14.00956,21.246,0,21.246,16.00003,21.241,0.506063,21.236,0.223182,,,,,21.218,3.639138,2.129,0.8200937,
2.144,1758.763,10.679,47.61737,10.679,33.13144,4.293,14.00767,21.396,0,21.396,16.00003,21.391,0.5057167,21.387,0.2205078,,,,,21.368,3.64771,2.144,0.8224871,
2.159,1782.008,10.754,44.43279,10.754,31.22898,4.323,14.00567,21.546,0,21.546,16.00003,21.542,0.5045261,21.537,0.2207083,,,,,21.519,3.662994,2.159,0.8251077,
2.174,1805.651,10.829,41.44135,10.829,29.40819,4.353,14.00364,21.697,0,21.697,16.00003,21.692,0.5029836,21.688,0.2214622,,,,,21.669,3.687254,2.174,0.8258104,
2.189,1829.255,10.904,38.87229,10.904,27.96069,4.383,14.00148,21.847,0,21.847,16.00003,21.843,0.5066347,21.838,0.2228952,,,,,21.819,3.71594,2.189,0.8265498,
2.204,1852.772,10.979,36.44537,10.979,26.6431,4.413,13.99928,21.998,0,21.998,16.00003,21.993,0.5101557,21.988,0.2247879,,,,,21.97,3.759437,2.204,0.8273752,
2.219,1877.253,11.054,34.30158,11.054,25.58415,4.443,13.99695,22.148,0,22.148,16.00003,22.143,0.5112686,22.139,0.2276812,,,,,22.12,3.807487,2.219,0.8276766,
2.234,1902.622,11.129,32.52218,11.129,24.58405,4.473,13.99461,22.299,0,22.299,16.00003,22.294,0.5125484,22.289,0.2299898,,,,,22.27,3.875267,2.234,0.8274916,
2.25,1927.699,11.204,31.02396,11.204,23.62939,4.503,13.99222,22.449,0,22.449,16.00003,22.444,0.5140803,22.44,0.2318099,,,,,22.421,3.977989,2.25,0.8275663,
2.265,1952.677,11.28,29.671,11.28,22.76709,4.533,13.98989,22.599,0,22.599,16.00003,22.595,0.5167535,22.59,0.2332027,,,,,22.571,4.143321,2.265,0.8277243,
2.28,1978.076,11.355,28.35886,11.355,21.9334,4.563,13.9876,22.75,0,22.75,16.00003,22.745,0.5201025,22.74,0.2344649,,,,,22.721,4.462821,2.28,0.8281479,
2.295,2003.186,11.43,27.17051,11.43,21.29505,4.593,13.98518,22.9,0,22.9,16.00003,22.896,0.5193437,22.891,0.2343736,,,,,22.872,4.890618,2.295,0.8286459,
2.31,2027.127,11.505,26.05379,11.505,20.67452,4.623,13.98274,23.051,0,23.051,16.00003,23.046,0.5182084,23.041,0.2343092,,,,,23.022,5.326845,2.31,0.8293923,
2.325,2046.669,11.58,25.15435,11.58,20.1081,4.653,13.98042,23.201,0,23.201,16.00003,23.196,0.5201156,23.192,0.2343321,,,,,23.172,5.759192,2.325,0.8300072,
2.34,2060.302,11.655,24.3253,11.655,19.54953,4.683,13.97812,23.352,0,23.352,16.00003,23.347,0.5209593,23.342,0.2344046,,,,,23.323,6.072537,2.34,0.8304453,
2.355,2073.786,11.73,23.57323,11.73,18.9996,4.714,13.97585,23.502,0,23.502,16.00003,23.497,0.5195494,23.492,0.234534,,,,,23.473,6.350199,2.355,0.8305508,
2.37,2087.198,11.805,22.84668,11.805,18.52038,4.744,13.97354,23.652,0,23.652,16.00003,23.648,0.5201106,23.643,0.234298,,,,,23.623,6.534382,2.37,0.8304875,
2.385,2100.913,11.881,22.13075,11.881,18.07056,4.774,13.97118,23.803,0,23.803,16.00003,23.798,0.522285,23.793,0.2339028,,,,,23.774,6.678703,2.385,0.830832,
2.4,2114.742,11.956,21.50024,11.956,17.67738,4.804,13.96897,23.953,0,23.953,16.00003,23.948,0.520966,23.944,0.2341308,,,,,23.924,6.784047,2.4,0.831281,
2.415,2129.121,12.031,20.89342,12.031,17.28991,4.834,13.96681,24.104,0,24.104,16.00003,24.099,0.5187166,24.094,0.234251,,,,,24.074,6.860015,2.415,0.832076,
2.43,2143.537,12.106,20.37763,12.106,16.91163,4.864,13.96461,24.254,0,24.254,16.00003,24.249,0.5203854,24.244,0.2335275,,,,,24.225,6.925432,2.43,0.8326484,
2.445,2158.034,12.181,19.86643,12.181,16.54045,4.894,13.96239,24.405,0,24.405,16.00003,24.4,0.5214131,24.395,0.2333838,,,,,24.375,6.968401,2.445,0.8327773,
2.46,2172.405,12.256,19.36242,12.256,16.18037,4.924,13.96009,24.555,0,24.555,16.00003,24.55,0.5204363,24.545,0.2341588,,,,,24.525,7.007912,2.46,0.8330629,
2.475,2186.682,12.331,18.86692,12.331,15.85637,4.954,13.95785,24.706,0,24.706,16.00003,24.701,0.5195328,24.696,0.23442,,,,,24.676,7.036555,2.475,0.8334667,
2.49,2201.166,12.406,18.37663,12.406,15.55443,4.984,13.95568,24.856,0,24.856,16.00003,24.851,0.5187111,24.846,0.234364,,,,,24.826,7.061035,2.49,0.8335032,
2.505,2215.534,12.482,17.9654,12.482,15.2547,5.014,13.95352,25.006,0,25.006,16.00003,25.001,0.5193802,24.996,0.2345196,,,,,24.976,7.079843,2.505,0.8334484,
2.52,2222.062,12.557,17.57031,12.557,14.95501,5.044,13.95135,25.157,0,25.157,16.00003,25.152,0.5206766,25.147,0.234654,,,,,25.127,7.09422,2.52,0.8339586,
2.535,2228.612,12.632,17.20108,12.632,14.65111,5.074,13.94919,25.307,0,25.307,16.00003,25.302,0.5196398,25.297,0.2340961,,,,,25.277,7.106243,2.535,0.8344412,
2.55,2235.224,12.707,16.8329,12.707,14.35508,5.104,13.94703,25.458,0,25.458,0.9286603,25.453,0.496627,25.448,0.2286781,,,,,25.427,7.119964,2.55,0.8348367,
2.565,2241.776,12.782,16.46712,12.782,14.07696,5.134,13.94489,25.608,0,25.608,8.000016,25.603,0.1839049,25.598,0.08865524,,,,,25.578,7.131591,2.565,0.8353637,
2.58,2248.261,12.857,16.12135,12.857,13.81031,5.164,13.94278,25.759,0,25.759,8.000016,25.753,0.1754532,25.748,0.09512551,,,,,25.728,7.125818,2.58,0.8360306,
2.595,2255.09,12.932,15.79295,12.932,13.55364,5.194,13.94071,25.909,0,25.909,8.000016,25.904,0.240838,25.899,0.120209,,,,,25.878,7.116387,2.595,0.8362477,
2.61,2262.072,13.007,15.49525,13.007,13.29615,5.224,13.93858,26.059,0,26.059,4.405216,26.054,0.2149817,26.049,0.1060495,,,,,26.029,7.127227,2.61,0.836266,
2.625,2269.081,13.082,15.20709,13.082,13.03841,5.254,13.93639,26.21,0,26.21,7.77745,26.205,0.03769423,26.2,0.0321487,,,,,26.179,7.133515,2.625,0.83712,
2.64,2276.101,13.158,14.93377,13.158,12.78741,5.284,13.93428,26.36,0,26.36,8.000016,26.355,0.1649614,26.35,0.1180762,,,,,26.329,7.137761,2.64,0.8378958,
2.655,2283.161,13.233,14.66001,13.233,12.5436,5.314,13.93218,26.511,0,26.511,8.000016,26.505,0.1717862,26.5,0.1227892,,,,,26.48,7.141895,2.655,0.8379031,
2.67,2290.185,13.308,14.38433,13.308,12.32528,5.344,13.93025,26.661,0,26.661,8.000016,26.656,0.1721464,26.651,0.1231207,,,,,26.63,7.145326,2.67,0.8380719,
2.685,2297.152,13.383,14.12597,13.383,12.11167,5.374,13.92835,26.812,0,26.812,8.000016,26.806,0.1718731,26.801,0.1230672,,,,,26.78,7.148878,2.685,0.8384956,
2.7,2301.824,13.458,13.889,13.458,11.90386,5.404,13.92651,26.962,0,26.962,8.000016,26.957,0.1718561,26.952,0.123266,,,,,26.931,7.152054,2.7,0.8386207,
2.715,2304.956,13.533,13.6642,13.533,11.68428,5.434,13.92465,27.112,0,27.112,8.000016,27.107,0.1720415,27.102,0.1235522,,,,,27.081,7.154874,2.715,0.8385454,
2.73,2308.053,13.608,13.44518,13.608,11.45915,5.464,13.92276,27.263,0,27.263,8.000016,27.258,0.1719292,27.252,0.123505,,,,,27.231,7.156468,2.73,0.8391688,
2.745,2311.146,13.683,13.20352,13.683,11.2523,5.494,13.92096,27.413,0,27.413,8.000016,27.408,0.1717192,27.403,0.1231627,,,,,27.381,7.15756,2.745,0.8399232,
2.76,2314.269,13.759,12.96157,13.759,11.04987,5.524,13.91921,27.564,0,27.564,8.000016,27.558,0.1718884,27.553,0.1235771,,,,,27.532,7.158865,2.76,0.8406433,
2.775,2317.43,13.834,12.73312,13.834,10.86322,5.554,13.91747,27.714,0,27.714,8.000016,27.709,0.1725912,27.703,0.1242387,,,,,27.682,7.160292,2.775,0.8410842,
2.79,2320.681,13.909,12.5165,13.909,10.67406,5.584,13.91575,27.865,0,27.865,8.000016,27.859,0.1744917,27.854,0.126288,,,,,27.832,7.161809,2.79,0.8408594,
2.805,2323.984,13.984,12.32059,13.984,10.48048,5.614,13.91421,28.015,0,28.015,8.000016,28.01,0.1778582,28.004,0.1298637,,,,,27.983,7.163252,2.805,0.8422087,
2.82,2327.339,14.059,12.11889,14.059,10.28788,5.644,13.9127,28.165,0,28.165,8.000016,28.16,0.1818864,28.155,0.133747,,,,,28.133,7.164834,2.82,0.8450973,
2.835,2330.658,14.134,11.91321,14.134,10.09595,5.674,13.91125,28.316,0,28.316,8.000016,28.31,0.1851588,28.305,0.1371283,,,,,28.283,7.169389,2.835,0.8467992,
2.85,2333.966,14.209,11.70345,14.209,9.93169,5.704,13.90985,28.466,0,28.466,8.000016,28.461,0.1882828,28.455,0.1403178,,,,,28.434,7.186172,2.85,0.8480998,
2.865,2337.147,14.284,11.49488,14.284,9.773775,5.734,13.90848,28.617,0,28.617,8.000016,28.611,0.1902594,28.606,0.1423389,,,,,28.584,7.232683,2.865,0.8480945,
2.88,2339.987,14.359,11.32622,14.359,9.61985,5.764,13.90717,28.767,0,28.767,8.000016,28.762,0.1915217,28.756,0.1435211,,,,,28.734,7.530832,2.88,0.8479758,
2.895,2341.531,14.435,11.15821,14.435,9.464509,5.794,13.90588,28.918,0,28.918,8.000016,28.912,0.1921401,28.907,0.1438544,,,,,28.885,8.813584,2.895,0.8476065,
2.91,2343.087,14.51,10.99187,14.51,9.305452,5.824,13.90482,29.068,0,29.068,8.000016,29.063,0.192462,29.057,0.1436753,,,,,29.035,10.58876,2.91,0.8473936,
2.925,2344.658,14.585,10.82114,14.585,9.15543,5.854,13.90376,29.218,0,29.218,8.000016,29.213,0.1931013,29.207,0.1439095,,,,,29.185,11.56582,2.925,0.8474005,
2.94,2346.219,14.66,10.64616,14.66,9.014159,5.885,13.90267,29.369,0,29.369,8.000016,29.363,0.1939532,29.358,0.1443071,,,,,29.336,11.9497,2.94,0.8477216,
2.955,2347.776,14.735,10.48771,14.735,8.881584,5.915,13.90169,29.519,0,29.519,8.000016,29.514,0.1945545,29.508,0.1447365,,,,,29.486,12.12349,2.955,0.8482087,
2.97,2349.473,14.81,10.33529,14.81,8.752175,5.945,13.90083,29.67,0,29.67,8.000016,29.664,0.1949227,29.659,0.1447509,,,,,29.636,12.22367,2.97,0.8484516,
2.985,2351.189,14.885,10.1994,14.885,8.614677,5.975,13.89995,29.82,0,29.82,8.000016,29.815,0.1956657,29.809,0.1449921,,,,,29.787,12.29063,2.985,0.8486123,
3,2352.895,14.96,10.06844,14.96,8.487263,6.005,13.89907,29.971,0,29.971,8.000016,29.965,0.1959536,29.959,0.1447983,,,,,29.937,12.33845,3,0.8483998,
3.015,2354.61,15.036,9.955677,15.036,8.403895,6.035,13.89832,30.121,0,30.121,8.000016,30.115,0.1964815,30.11,0.1450236,,,,,30.087,12.37456,3.015,0.8482879,
3.03,2356.346,15.111,10.02302,15.111,8.483513,6.065,13.89756,30.271,0,30.271,8.000016,30.266,0.1968148,30.26,0.1453112,,,,,30.238,12.40283,3.03,0.8483872,
3.045,2358.024,15.186,10.33729,15.186,8.786604,6.095,13.89679,30.422,0,30.422,8.000016,30.416,0.1971714,30.411,0.1455052,,,,,30.388,12.4261,3.045,0.848661,
3.06,2359.658,15.261,12.40535,15.261,9.727269,6.125,13.89602,30.572,0,30.572,8.000016,30.567,0.1972665,30.561,0.1456276,,,,,30.538,12.44567,3.06,0.8490706,
3.075,2360.689,15.336,15.43298,15.336,11.01678,6.155,13.89527,30.723,0,30.723,8.000016,30.717,0.1975522,30.711,0.1457725,,,,,30.689,12.46218,3.075,0.8494854,
3.09,2361.555,15.411,22.78415,15.411,21.52535,6.185,13.8946,30.873,0,30.873,8.000016,30.868,0.1976682,30.862,0.1455463,,,,,30.839,12.47617,3.09,0.849891,
3.105,2362.411,15.486,34.5604,15.486,35.63811,6.215,13.89396,31.024,0,31.024,8.000016,31.018,0.1979245,31.012,0.1455976,,,,,30.989,12.48872,3.105,0.8497725,
3.12,2363.269,15.561,78.92602,15.561,69.52037,6.245,13.89343,31.174,0,31.174,8.000016,31.168,0.1979678,31.163,0.1457326,,,,,31.14,12.50014,3.12,0.8496691,
3.135,2364.138,15.636,138.4263,15.636,111.8854,6.275,13.89291,31.325,0,31.325,8.000016,31.319,0.1981013,31.313,0.1459716,,,,,31.29,12.51048,3.135,0.8496161,
3.15,2365.067,15.712,227.9027,15.712,171.0511,6.305,13.89227,31.475,0,31.475,8.000016,31.469,0.198214,31.463,0.1459972,,,,,31.44,12.51979,3.15,0.8499447,
3.165,2366.064,15.787,343.4898,15.787,268.2171,6.335,13.89167,31.625,0,31.625,8.000016,31.62,0.1981803,31.614,0.1459899,,,,,31.591,12.52827,3.165,0.8507042,
3.18,2367.092,15.862,479.5406,15.862,395.1674,6.365,13.89114,31.776,0,31.776,8.000016,31.77,0.1981629,31.764,0.1460192,,,,,31.741,12.53591,3.18,0.8510612,
3.195,2368.132,15.937,668.6647,15.937,539.045,6.395,13.89067,31.926,0,31.926,8.000016,31.92,0.1983616,31.915,0.1460099,,,,,31.891,12.54303,3.195,0.8512396,
3.21,2369.156,16.012,871.8139,16.012,687.5126,6.425,13.89023,32.077,0,32.077,8.000016,32.071,0.1986309,32.065,0.1463818,,,,,32.042,12.54947,3.21,0.851228,
3.225,2370.182,16.087,1075.868,16.087,842.3752,6.455,13.88991,32.227,0,32.227,8.000016,32.221,0.1984636,32.215,0.1461619,,,,,32.192,12.55529,3.225,0.8512793,
3.24,2371.223,16.162,1269.421,16.162,990.2238,6.485,13.88961,32.378,0,32.378,8.000016,32.372,0.1984628,32.366,0.1460948,,,,,32.342,12.56085,3.24,0.8518121,
3.255,2372.116,16.237,1431.263,16.237,1116.887,6.515,13.88914,32.528,0,32.528,8.000016,32.522,0.1983736,32.516,0.1458411,,,,,32.493,12.56606,3.255,0.8523262,
3.27,2372.765,16.313,1559.037,16.313,1220.52,6.545,13.88871,32.678,0,32.678,8.000016,32.672,0.1984822,32.667,0.14601,,,,,32.643,12.5708,3.27,0.8528095,
3.285,2373.361,16.388,1649.023,16.388,1298.609,6.575,13.88843,32.829,0,32.829,8.000016,32.823,0.1983939,32.817,0.1460122,,,,,32.793,12.57516,3.285,0.8531776,
3.3,2373.921,16.463,1677.169,16.463,1314.686,6.605,13.88814,32.979,0,32.979,8.000016,32.973,0.1984651,32.967,0.1461233,,,,,32.944,12.57942,3.3,0.8534684,
3.315,2374.473,16.538,1679.463,16.538,1304.84,6.635,13.88787,33.13,0,33.13,8.000016,33.124,0.1987238,33.118,0.1462567,,,,,33.094,12.58338,3.315,0.8538072,
3.33,2375.028,16.613,1592.029,16.613,1251.159,6.665,13.88766,33.28,0,33.28,8.000016,33.274,0.1984242,33.268,0.1457993,,,,,33.244,12.58745,3.33,0.8542714,
3.345,2375.667,16.688,1492.65,16.688,1186.84,6.695,13.8875,33.431,0,33.431,5.052221,33.425,0.09027033,33.419,0.07535659,,,,,33.395,12.59385,3.345,0.8568836,
3.36,2376.314,16.763,1365.459,16.763,1084.221,6.725,13.8873,33.581,0,33.581,5.00001,33.575,0.1168903,33.569,0.09356411,,,,,33.545,12.59868,3.36,0.8590815,
3.375,2376.981,16.838,1228.3,16.838,978.2724,6.755,13.88708,33.731,0,33.731,5.00001,33.725,0.1178329,33.719,0.09422056,,,,,33.695,12.60315,3.375,0.8602647,
3.39,2377.651,16.913,1075.449,16.913,867.0874,6.785,13.88679,33.882,0,33.882,5.00001,33.876,0.1178339,33.87,0.09431837,,,,,33.845,12.60737,3.39,0.8607826,
3.405,2378.323,16.989,931.6885,16.989,762.4969,6.815,13.88652,34.032,0,34.032,5.00001,34.026,0.1179798,34.02,0.09431009,,,,,33.996,12.61119,3.405,0.8606623,
3.42,2378.988,17.064,793.536,17.064,661.9743,6.845,13.88628,34.183,0,34.183,5.00001,34.177,0.1178593,34.171,0.09410904,,,,,34.146,12.61478,3.42,0.860715,
3.435,2379.652,17.139,680.3492,17.139,566.6833,6.875,13.88608,34.333,0,34.333,5.00001,34.327,0.1176756,34.321,0.09401676,,,,,34.296,12.61818,3.435,0.860827,
3.45,2380.156,17.214,572.903,17.214,473.7706,6.905,13.88588,34.484,0,34.484,5.00001,34.477,0.1178485,34.471,0.09416486,,,,,34.447,12.62141,3.45,0.8606727,
3.465,2380.642,17.289,480.1329,17.289,398.0191,6.935,13.88557,34.634,0,34.634,5.00001,34.628,0.1180095,34.622,0.09442648,,,,,34.597,12.62423,3.465,0.8606544,
3.48,2381.09,17.364,394.0665,17.364,329.7103,6.965,13.88527,34.784,0,34.784,5.00001,34.778,0.1180025,34.772,0.09424759,,,,,34.747,12.6272,3.48,0.8612501,
3.495,2381.539,17.439,323.5089,17.439,278.6185,6.995,13.88489,34.935,0,34.935,5.00001,34.929,0.1178152,34.923,0.09414373,,,,,34.898,12.62953,3.495,0.8616176,
3.51,2381.99,17.514,267.7773,17.514,233.2499,7.026,13.88494,35.085,0,35.085,5.00001,35.079,0.1178005,35.073,0.0942294,,,,,35.048,12.6319,3.51,0.8616654,
3.525,2382.511,17.59,225.0546,17.59,192.9042,7.056,13.89689,35.236,0,35.236,5.00001,35.23,0.1181351,35.223,0.09460339,,,,,35.198,12.63432,3.525,0.8615882,
3.54,2383.068,17.665,189.6977,17.665,160.4122,7.086,13.90387,35.386,0,35.386,5.00001,35.38,0.1181924,35.374,0.09439727,,,,,35.349,12.63684,3.54,0.8614452,
3.556,2383.7,17.74,156.6632,17.74,130.3962,7.116,13.90685,35.537,0,35.537,5.00001,35.53,0.1183192,35.524,0.0944667,,,,,35.499,12.63895,3.556,0.8616622,
3.571,2384.344,17.815,132.6397,17.815,112.7093,7.146,13.90654,35.687,0,35.687,5.00001,35.681,0.118122,35.674,0.09432045,,,,,35.649,12.64106,3.571,0.8619423,
3.586,2384.982,17.89,110.752,17.89,96.20359,7.176,13.9056,35.837,0,35.837,5.00001,35.831,0.1177803,35.825,0.09395738,,,,,35.8,12.64281,3.586,0.8622735,
3.601,2385.622,17.965,96.28414,17.965,83.55098,7.206,13.90431,35.988,0,35.988,5.00001,35.982,0.1176209,35.975,0.09386443,,,,,35.95,12.64482,3.601,0.8626248,
3.616,2386.265,18.04,83.89909,18.04,72.35646,7.236,13.90322,36.138,0,36.138,5.00001,36.132,0.117262,36.126,0.09372593,,,,,36.1,12.64652,3.616,0.8630178,
3.631,2386.821,18.115,74.10307,18.115,62.97454,7.266,13.90234,36.289,0,36.289,5.00001,36.282,0.117399,36.276,0.09363846,,,,,36.251,12.6481,3.631,0.8630478,
3.646,2387.309,18.19,65.73801,18.19,55.59505,7.296,13.90294,36.439,0,36.439,5.00001,36.433,0.116643,36.426,0.09311903,,,,,36.401,12.64965,3.646,0.8627961,
3.661,2387.79,18.266,58.06411,18.266,49.18262,7.326,13.90325,36.59,0,36.59,5.00001,36.583,0.1163417,36.577,0.09288159,,,,,36.551,12.65075,3.661,0.8627498,
3.676,2388.269,18.341,52.44399,18.341,44.7697,7.356,13.90296,36.74,0,36.74,5.00001,36.734,0.116336,36.727,0.09289876,,,,,36.702,12.65107,3.676,0.8627718,
3.691,2388.744,18.416,47.293,18.416,40.68727,7.386,13.90221,36.89,0,36.89,5.00001,36.884,0.1158882,36.878,0.0927237,,,,,36.852,12.65061,3.691,0.86351,
3.706,2389.26,18.491,43.84331,18.491,37.41461,7.416,13.90112,37.041,0,37.041,5.00001,37.034,0.1158611,37.028,0.09268611,,,,,37.002,12.64761,3.706,0.8641405,
3.721,2389.914,18.566,40.66347,18.566,34.43907,7.446,13.89987,37.191,0,37.191,5.00001,37.185,0.1155195,37.178,0.09256296,,,,,37.153,12.64149,3.721,0.864418,
3.736,2390.618,18.641,37.96411,18.641,31.99253,7.476,13.89859,37.342,0,37.342,5.00001,37.335,0.1150916,37.329,0.09239609,,,,,37.303,12.63106,3.736,0.8644891,
3.751,2391.378,18.716,35.61427,18.716,30.07977,7.506,13.89801,37.492,0,37.492,5.00001,37.486,0.1149126,37.479,0.09242094,,,,,37.453,12.61596,3.751,0.8643276,
3.766,2392.145,18.791,33.50866,18.791,28.53993,7.536,13.89741,37.643,0,37.643,5.00001,37.636,0.1146575,37.63,0.09239091,,,,,37.604,12.59465,3.766,0.8643867,
3.781,2392.916,18.867,31.96734,18.867,27.26672,7.566,13.89679,37.793,0,37.793,5.00001,37.787,0.1146593,37.78,0.09253731,,,,,37.754,12.56675,3.781,0.864549,
3.796,2393.682,18.942,30.56671,18.942,26.062,7.596,13.89617,37.943,0,37.943,5.00001,37.937,0.1141512,37.93,0.09219532,,,,,37.904,12.53154,3.796,0.8651756,
3.811,2394.428,19.017,29.49879,19.017,25.0577,7.626,13.89556,38.094,0,38.094,5.00001,38.087,0.1138134,38.081,0.09177613,,,,,38.055,12.48854,3.811,0.865777,
3.826,2395.061,19.092,28.47476,19.092,24.12592,7.656,13.89474,38.244,0,38.244,5.00001,38.238,0.1137121,38.231,0.09179885,,,,,38.205,12.43876,3.826,0.8659804,
3.841,2395.678,19.167,27.56693,19.167,23.38608,7.686,13.89382,38.395,100,38.395,5.000878,38.388,0.1129512,38.382,0.09114267,,,,,38.355,12.38013,3.841,0.8659754,
3.856,2396.268,19.242,26.75372,19.242,22.73806,7.716,13.89301,38.545,100,38.545,5.00001,38.539,0.1125637,38.532,0.09084879,,,,,38.506,12.31294,3.856,0.8656282,
3.871,2396.863,19.317,26.03419,19.317,22.18092,7.746,13.89218,38.696,100,38.696,5.00001,38.689,0.1122647,38.682,0.09098913,,,,,38.656,12.2368,3.871,0.8656406,
3.886,2397.461,19.392,25.43455,19.392,21.65477,7.776,13.89116,38.846,100,38.846,5.00001,38.839,0.111823,38.833,0.09017499,,,,,38.806,12.15233,3.886,0.8659029,
3.901,2398.367,19.467,24.87986,19.467,21.14025,7.806,13.89042,38.997,100,38.997,5.00001,38.99,0.1113906,38.983,0.0898746,,,,,38.957,12.06051,3.901,0.8661376,
3.916,2399.345,19.543,24.38124,19.543,20.68964,7.836,13.89012,39.147,100,39.147,5.00001,39.14,0.110663,39.134,0.08938651,,,,,39.107,11.96237,3.916,0.8663952,
3.931,2400.484,19.618,23.89467,19.618,20.26375,7.866,13.89148,39.297,100,39.297,5.00001,39.291,0.1096941,39.284,0.08829554,,,,,39.257,11.85941,3.931,0.8672127,
3.946,2401.619,19.693,23.45029,19.693,19.93391,7.896,13.89393,39.448,100,39.448,5.00001,39.441,0.1090994,39.434,0.08769826,,,,,39.408,11.75486,3.946,0.8683548,
3.961,2402.744,19.768,23.04947,19.768,19.61409,7.926,13.9032,39.598,100,39.598,5.00001,39.592,0.1081408,39.585,0.08682542,,,,,39.558,11.64966,3.961,0.8703164,
