Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,
UV 1_280,,UV 3_295,,Cond,,Conc B,,System flow,,Fraction,,Injection,,pH,,
ml,mAU,ml,mAU,ml,mS/cm,ml,%,ml,ml/min,ml,Fraction,ml,Injection,ml,,
2.128,2506.694,2.659,1034.684,2.128,14.4528,5.318,0,5.318,0.08800017,,,,,5.318,6.771276,
2.13,2507.519,2.662,1034.45,2.13,14.45284,5.323,0,5.323,0.08800017,,,,,5.323,6.771553,
2.132,2507.34,2.664,1034.86,2.132,14.45286,5.328,0,5.328,0.08800017,,,,,5.328,6.771741,
2.134,2506.259,2.667,1035.283,2.134,14.45275,5.333,0,5.333,0.08800017,,,,,5.334,6.772192,
2.136,2507.004,2.669,1035.3,2.136,14.45259,5.339,0,5.339,0.08800017,,,,,5.339,6.772295,
2.138,2507.944,2.672,1035.459,2.138,14.45253,5.344,0,5.344,0.08800017,,,,,5.344,6.772387,
2.14,2507.739,2.674,1034.281,2.14,14.45222,5.349,0,5.349,0.08800017,,,,,5.349,6.772668,
2.143,2507.959,2.677,1034.117,2.143,14.45226,5.354,0,5.354,0.08800017,,,,,5.354,6.772964,
2.145,2508.17,2.68,1035.125,2.145,14.45202,5.359,0,5.359,0.08800017,,,,,5.359,6.773102,
2.147,2508.303,2.682,1035.731,2.147,14.45187,5.364,0,5.364,0.08800017,,,,,5.364,6.773221,
2.149,2507.619,2.685,1035.301,2.149,14.45176,5.369,0,5.369,0.08800017,,,,,5.369,6.773335,
2.151,2507.272,2.687,1035.847,2.151,14.4518,5.374,0,5.374,0.08800017,,,,,5.374,6.773697,
2.153,2507.448,2.69,1035.932,2.153,14.45157,5.379,0,5.379,0.08800017,,,,,5.38,6.773974,
2.155,2507.755,2.692,1036.337,2.155,14.45153,5.385,0,5.385,0.08800017,,,,,5.385,6.774083,
2.157,2507.841,2.695,1036.294,2.157,14.45138,5.39,0,5.39,0.08800017,,,,,5.39,6.774192,
2.159,2508.034,2.698,1036.988,2.159,14.45098,5.395,0,5.395,0.08800017,,,,,5.395,6.774459,
2.161,2507.865,2.7,1036.193,2.161,14.45065,5.4,0,5.4,0.08800017,,,,,5.4,6.774534,
2.163,2508.419,2.703,1035.358,2.163,14.45073,5.405,0,5.405,0.08800017,,,,,5.405,6.774859,
2.165,2508.3,2.705,1035.507,2.165,14.45065,5.41,0,5.41,0.08800017,,,,,5.41,6.775248,
2.167,2508.462,2.708,1036.635,2.167,14.45057,5.415,0,5.415,0.08800017,,,,,5.415,6.775293,
2.169,2509.232,2.71,1036.563,2.169,14.45049,5.42,0,5.42,0.08800017,,,,,5.421,6.77564,
2.171,2509.474,2.713,1036.167,2.171,14.45051,5.426,0,5.426,0.08800017,,,,,5.426,6.775818,
2.173,2509.606,2.715,1036.076,2.173,14.4501,5.431,0,5.431,0.08800017,,,,,5.431,6.776089,
2.175,2508.957,2.718,1036.373,2.175,14.44987,5.436,0,5.436,0.08800017,,,,,5.436,6.776248,
2.177,2508.933,2.721,1036.159,2.177,14.44977,5.441,0,5.441,0.08800017,,,,,5.441,6.776701,
2.179,2509.438,2.723,1036.169,2.179,14.45,5.446,0,5.446,0.08800017,,,,,5.446,6.776821,
2.181,2509.906,2.726,1035.75,2.181,14.44996,5.451,0,5.451,0.08800017,,,,,5.451,6.776989,
2.183,2509.625,2.728,1036.787,2.183,14.44975,5.456,0,5.456,0.08800017,,,,,5.456,6.777193,
2.186,2509.51,2.731,1037.467,2.186,14.4498,5.461,0,5.461,0.08800017,,,,,5.461,6.777493,
2.188,2509.732,2.733,1037.238,2.188,14.44971,5.466,0,5.466,0.08800017,,,,,5.467,6.777555,
2.19,2509.766,2.736,1037.047,2.19,14.44948,5.472,0,5.472,0.08800017,,,,,5.472,6.777739,
2.192,2509.765,2.738,1037.111,2.192,14.44931,5.477,0,5.477,0.08800017,,,,,5.477,6.777851,
2.194,2509.498,2.741,1037.521,2.194,14.44928,5.482,0,5.482,0.08800017,,,,,5.482,6.778074,
2.196,2509.881,2.744,1037.375,2.196,14.44934,5.487,0,5.487,0.08800017,,,,,5.487,6.778226,
2.198,2509.598,2.746,1037.339,2.198,14.44903,5.492,0,5.492,0.08800017,,,,,5.492,6.778474,
2.2,2509.774,2.749,1037.215,2.2,14.44891,5.497,0,5.497,0.08800017,,,,,5.497,6.778603,
2.202,2510.174,2.751,1036.537,2.202,14.44878,5.502,0,5.502,0.08800017,,,,,5.502,6.778757,
2.204,2509.549,2.754,1037.137,2.204,14.44844,5.507,0,5.507,0.08800017,,,,,5.508,6.779008,
2.206,2509.603,2.756,1038.044,2.206,14.44815,5.513,0,5.513,0.08800017,,,,,5.513,6.779004,
2.208,2510.219,2.759,1038.476,2.208,14.44808,5.518,0,5.518,0.08800017,,,,,5.518,6.779302,
2.21,2510.499,2.761,1037.793,2.21,14.44786,5.523,0,5.523,0.08800017,,,,,5.523,6.77934,
2.212,2510.509,2.764,1037.649,2.212,14.44795,5.528,0,5.528,0.08800017,,,,,5.528,6.779613,
2.214,2510.721,2.767,1037.719,2.214,14.44801,5.533,0,5.533,0.08800017,,,,,5.533,6.779816,
2.216,2510.866,2.769,1038.134,2.216,14.44772,5.538,0,5.538,0.08800017,,,,,5.538,6.779956,
2.218,2510.388,2.772,1038.797,2.218,14.44756,5.543,0,5.543,0.08800017,,,,,5.543,6.78016,
2.22,2510.599,2.774,1038.214,2.22,14.44745,5.548,0,5.548,0.08800017,,,,,5.548,6.780557,
2.222,2510.678,2.777,1038.088,2.222,14.44732,5.553,0,5.553,0.08800017,,,,,5.554,6.780867,
2.224,2510.351,2.779,1038.589,2.224,14.44682,5.559,0,5.559,0.08800017,,,,,5.559,6.780875,
2.226,2510.626,2.782,1038.912,2.226,14.44665,5.564,0,5.564,0.08800017,,,,,5.564,6.781201,
2.229,2510.861,2.785,1039.2,2.229,14.44659,5.569,0,5.569,0.08800017,,,,,5.569,6.781394,
2.231,2511.223,2.787,1039.014,2.231,14.44636,5.574,0,5.574,0.08800017,,,,,5.574,6.781522,
2.233,2511.07,2.79,1038.525,2.233,14.44642,5.579,0,5.579,0.08800017,,,,,5.579,6.781723,
2.235,2510.68,2.792,1038.94,2.235,14.44638,5.584,0,5.584,0.08800017,,,,,5.584,6.781868,
2.237,2511.119,2.795,1038.926,2.237,14.44641,5.589,0,5.589,0.08800017,,,,,5.589,6.782035,
2.239,2511.352,2.797,1039.574,2.239,14.44633,5.594,0,5.594,0.08800017,,,,,5.595,6.782171,
2.241,2511.118,2.8,1040.003,2.241,14.44619,5.6,0,5.6,0.08800017,,,,,5.6,6.782409,
2.243,2511.5,2.802,1039.92,2.243,14.44593,5.605,0,5.605,0.08800017,,,,,5.605,6.78252,
2.245,2511.704,2.805,1039.782,2.245,14.44597,5.61,0,5.61,0.08800017,,,,,5.61,6.782722,
2.247,2511.453,2.808,1039.871,2.247,14.44609,5.615,0,5.615,0.08800017,,,,,5.615,6.782903,
2.249,2511.725,2.81,1039.238,2.249,14.44581,5.62,0,5.62,0.08800017,,,,,5.62,6.783044,
2.251,2511.912,2.813,1039.248,2.251,14.44602,5.625,0,5.625,0.08800017,,,,,5.625,6.783301,
2.253,2511.644,2.815,1039.703,2.253,14.44592,5.63,0,5.63,0.08800017,,,,,5.63,6.783398,
2.255,2511.404,2.818,1039.473,2.255,14.44585,5.635,0,5.635,0.08800017,,,,,5.635,6.783499,
2.257,2511.309,2.82,1039.199,2.257,14.4459,5.64,0,5.64,0.08800017,,,,,5.641,6.783561,
2.259,2512.068,2.823,1039.415,2.259,14.44575,5.646,0,5.646,0.08800017,,,,,5.646,6.783737,
2.261,2512.459,2.825,1040.122,2.261,14.44555,5.651,0,5.651,0.08800017,,,,,5.651,6.783919,
2.263,2512.491,2.828,1039.579,2.263,14.44537,5.656,0,5.656,0.08800017,,,,,5.656,6.784164,
2.265,2512.678,2.831,1039.793,2.265,14.44528,5.661,0,5.661,0.08800017,,,,,5.661,6.784347,
2.267,2512.625,2.833,1040.496,2.267,14.44536,5.666,0,5.666,0.08800017,,,,,5.666,6.784431,
2.269,2512.88,2.836,1040.368,2.269,14.44501,5.671,0,5.671,0.08800017,,,,,5.671,6.784759,
2.272,2513.086,2.838,1040.492,2.272,14.44475,5.676,0,5.676,0.08800017,,,,,5.676,6.784781,
2.274,2513.343,2.841,1041.164,2.274,14.44472,5.681,0,5.681,0.08800017,,,,,5.682,6.785163,
2.276,2513.121,2.843,1040.917,2.276,14.44472,5.687,0,5.687,0.08800017,,,,,5.687,6.785218,
2.278,2512.615,2.846,1040.908,2.278,14.44475,5.692,0,5.692,0.08800017,,,,,5.692,6.785287,
2.28,2513.045,2.848,1040.269,2.28,14.44451,5.697,0,5.697,0.08800017,,,,,5.697,6.785608,
2.282,2513.378,2.851,1039.806,2.282,14.444,5.702,0,5.702,0.08800017,,,,,5.702,6.785851,
2.284,2513.328,2.854,1040.407,2.284,14.44387,5.707,0,5.707,0.08800017,,,,,5.707,6.786016,
2.286,2513.547,2.856,1040.97,2.286,14.444,5.712,0,5.712,0.08800017,,,,,5.712,6.786166,
2.288,2513.9,2.859,1041.821,2.288,14.44381,5.717,0,5.717,0.08800017,,,,,5.717,6.786283,
2.29,2514.464,2.861,1041.245,2.29,14.44373,5.722,0,5.722,0.08800017,,,,,5.723,6.786391,
2.292,2514.107,2.864,1041.106,2.292,14.44364,5.727,0,5.727,0.08800017,,,,,5.728,6.7867,
2.294,2513.624,2.866,1041.741,2.294,14.44347,5.733,0,5.733,0.08800017,,,,,5.733,6.786911,
2.296,2513.516,2.869,1041.694,2.296,14.44322,5.738,0,5.738,0.08800017,,,,,5.738,6.787013,
2.298,2513.777,2.872,1041.255,2.298,14.44307,5.743,0,5.743,0.08800017,,,,,5.743,6.787142,
2.3,2514.23,2.874,1040.824,2.3,14.44305,5.748,0,5.748,0.08800017,,,,,5.748,6.787158,
2.302,2514.349,2.877,1040.98,2.302,14.44294,5.753,0,5.753,0.08800017,,,,,5.753,6.787309,
2.304,2514.097,2.879,1041.835,2.304,14.44307,5.758,0,5.758,0.08800017,,,,,5.758,6.787481,
2.306,2514.069,2.882,1041.414,2.306,14.44286,5.763,0,5.763,0.08800017,,,,,5.763,6.787798,
2.308,2514.525,2.884,1041.115,2.308,14.4426,5.768,0,5.768,0.08800017,,,,,5.769,6.78785,
2.31,2514.946,2.887,1041.657,2.31,14.44248,5.774,0,5.774,0.08800017,,,,,5.774,6.787997,
2.312,2515.018,2.889,1041.796,2.312,14.44236,5.779,0,5.779,0.08800017,,,,,5.779,6.788157,
2.315,2514.826,2.892,1041.879,2.315,14.44231,5.784,0,5.784,0.08800017,,,,,5.784,6.788262,
2.317,2514.446,2.895,1042.334,2.317,14.44199,5.789,0,5.789,0.08800017,,,,,5.789,6.788373,
2.319,2513.978,2.897,1042.588,2.319,14.44201,5.794,0,5.794,0.08800017,,,,,5.794,6.788522,
2.321,2514.05,2.9,1042.613,2.321,14.44209,5.799,0,5.799,0.08800017,,,,,5.799,6.788587,
2.323,2514.667,2.902,1043.239,2.323,14.44225,5.804,0,5.804,0.08800017,,,,,5.804,6.788596,
2.325,2514.915,2.905,1043.586,2.325,14.44216,5.809,0,5.809,0.08800017,,,,,5.81,6.788898,
2.327,2514.844,2.907,1043.707,2.327,14.4419,5.814,0,5.814,0.08800017,,,,,5.815,6.789038,
2.329,2514.954,2.91,1044.909,2.329,14.44191,5.82,0,5.82,0.08800017,,,,,5.82,6.789129,
2.331,2515.585,2.912,1044.681,2.331,14.44179,5.825,0,5.825,0.08800017,,,,,5.825,6.789345,
2.333,2515.581,2.915,1044.419,2.333,14.44141,5.83,0,5.83,0.08800017,,,,,5.83,6.789528,
2.335,2515.196,2.918,1044.141,2.335,14.44129,5.835,0,5.835,0.08800017,,,,,5.835,6.789694,
2.337,2515.745,2.92,1043.668,2.337,14.44083,5.84,0,5.84,0.08800017,,,,,5.84,6.789775,
2.339,2515.871,2.923,1043.01,2.339,14.44075,5.845,0,5.845,0.08800017,,,,,5.845,6.789998,
2.341,2515.738,2.925,1043.078,2.341,14.44083,5.85,0,5.85,0.08800017,,,,,5.85,6.790136,
2.343,2516.013,2.928,1043.013,2.343,14.44076,5.855,0,5.855,0.08800017,,,,,5.856,6.79019,
2.345,2515.926,2.93,1042.954,2.345,14.44073,5.861,0,5.861,0.08800017,,,,,5.861,6.790505,
2.347,2515.78,2.933,1042.934,2.347,14.44061,5.866,0,5.866,0.08800017,,,,,5.866,6.790627,
2.349,2515.854,2.936,1042.622,2.349,14.44045,5.871,0,5.871,0.08800017,,,,,5.871,6.790823,
2.351,2516.462,2.938,1042.35,2.351,14.44038,5.876,0,5.876,0.08800017,,,,,5.876,6.790996,
2.353,2516.472,2.941,1042.264,2.353,14.44028,5.881,0,5.881,0.08800017,,,,,5.881,6.791025,
2.355,2516.164,2.943,1043.137,2.355,14.44029,5.886,0,5.886,0.08800017,,,,,5.886,6.791157,
2.357,2516.457,2.946,1043.201,2.357,14.44022,5.891,0,5.891,0.08800017,,,,,5.891,6.791216,
2.36,2516.879,2.948,1043.122,2.36,14.43997,5.896,0,5.896,0.08800017,,,,,5.897,6.791537,
2.362,2516.98,2.951,1043.499,2.362,14.43987,5.902,0,5.902,0.08800017,,,,,5.902,6.791601,
2.364,2517.157,2.953,1043.579,2.364,14.4396,5.907,0,5.907,0.08800017,,,,,5.907,6.791686,
2.366,2516.944,2.956,1043.16,2.366,14.43941,5.912,0,5.912,0.08800017,,,,,5.912,6.791831,
2.368,2516.593,2.959,1042.68,2.368,14.43914,5.917,0,5.917,0.08800017,,,,,5.917,6.791923,
2.37,2516.553,2.961,1042.473,2.37,14.43903,5.922,0,5.922,0.08800017,,,,,5.922,6.792077,
2.372,2516.907,2.964,1043.296,2.372,14.43878,5.927,0,5.927,0.08800017,,,,,5.927,6.792184,
2.374,2517.38,2.966,1043.003,2.374,14.43861,5.932,0,5.932,0.08800017,,,,,5.932,6.792285,
2.376,2517.652,2.969,1043.452,2.376,14.43864,5.937,0,5.937,0.08800017,,,,,5.937,6.792372,
2.378,2517.672,2.971,1043.665,2.378,14.43842,5.942,0,5.942,0.08800017,,,,,5.943,6.792451,
2.38,2517.491,2.974,1043.745,2.38,14.43829,5.948,0,5.948,0.08800017,,,,,5.948,6.792671,
2.382,2517.003,2.976,1043.566,2.382,14.43824,5.953,0,5.953,0.08800017,,,,,5.953,6.792774,
2.384,2516.651,2.979,1043.845,2.384,14.4382,5.958,0,5.958,0.08800017,,,,,5.958,6.792871,
2.386,2516.178,2.982,1044.473,2.386,14.43822,5.963,0,5.963,0.08800017,,,,,5.963,6.792972,
2.388,2516.666,2.984,1044.531,2.388,14.43814,5.968,0,5.968,0.08800017,,,,,5.968,6.793085,
2.39,2517.746,2.987,1044.883,2.39,14.43773,5.973,0,5.973,0.08800017,,,,,5.973,6.793219,
2.392,2517.888,2.989,1044.797,2.392,14.43771,5.978,0,5.978,0.08800017,,,,,5.978,6.793303,
2.394,2517.975,2.992,1044.563,2.394,14.43779,5.983,0,5.983,0.08800017,,,,,5.984,6.793466,
2.396,2517.663,2.994,1044.545,2.396,14.43764,5.989,0,5.989,0.08800017,,,,,5.989,6.793545,
2.398,2517.355,2.997,1044.987,2.398,14.43727,5.994,0,5.994,0.08800017,,,,,5.994,6.793646,
2.4,2517.288,2.999,1044.613,2.4,14.43718,5.999,0,5.999,0.08800017,,,,,5.999,6.793958,
2.403,2517.623,3.002,1044.891,2.403,14.43714,6.004,0,6.004,0.08800017,,,,,6.004,6.794038,
2.405,2518.169,3.005,1045.536,2.405,14.43687,6.009,0,6.009,0.08800017,,,,,6.009,6.793937,
2.407,2517.93,3.007,1045.893,2.407,14.43658,6.014,0,6.014,0.08800017,,,,,6.014,6.79413,
2.409,2517.862,3.01,1045.821,2.409,14.43646,6.019,0,6.019,0.08800017,,,,,6.019,6.794313,
2.411,2518.311,3.012,1045.552,2.411,14.43652,6.024,0,6.024,0.08800017,,,,,6.024,6.794466,
2.413,2518.235,3.015,1045.679,2.413,14.4364,6.029,0,6.029,0.08800017,,,,,6.03,6.794497,
2.415,2518.402,3.017,1046.277,2.415,14.43645,6.035,0,6.035,0.08800017,,,,,6.035,6.794679,
2.417,2518.897,3.02,1045.776,2.417,14.43621,6.04,0,6.04,0.08800017,,,,,6.04,6.794772,
2.419,2518.942,3.023,1045.882,2.419,14.43604,6.045,0,6.045,0.08800017,,,,,6.045,6.795011,
2.421,2518.58,3.025,1046.792,2.421,14.43588,6.05,0,6.05,0.08800017,,,,,6.05,6.795181,
2.423,2518.592,3.028,1046.192,2.423,14.43586,6.055,0,6.055,0.08800017,,,,,6.055,6.795273,
2.425,2519.129,3.03,1045.919,2.425,14.43569,6.06,0,6.06,0.08800017,,,,,6.06,6.79544,
2.427,2519.159,3.033,1046.161,2.427,14.43569,6.065,0,6.065,0.08800017,,,,,6.065,6.795484,
2.429,2519.594,3.035,1046.25,2.429,14.4353,6.07,0,6.07,0.08800017,,,,,6.071,6.795483,
2.431,2518.96,3.038,1046.098,2.431,14.43531,6.076,0,6.076,0.08800017,,,,,6.076,6.79563,
2.433,2518.947,3.04,1045.144,2.433,14.43527,6.081,0,6.081,0.08800017,,,,,6.081,6.795838,
2.435,2519.737,3.043,1045.511,2.435,14.43508,6.086,0,6.086,0.08800017,,,,,6.086,6.795894,
2.437,2519.161,3.046,1045.91,2.437,14.43484,6.091,0,6.091,0.08800017,,,,,6.091,6.796028,
2.439,2519.454,3.048,1046.016,2.439,14.43476,6.096,0,6.096,0.08800017,,,,,6.096,6.796165,
2.441,2519.544,3.051,1046.788,2.441,14.43468,6.101,0,6.101,0.08800017,,,,,6.101,6.796257,
2.443,2520.048,3.053,1047.818,2.443,14.43463,6.106,0,6.106,0.08800017,,,,,6.106,6.796409,
2.446,2519.693,3.056,1047.659,2.446,14.43464,6.111,0,6.111,0.08800017,,,,,6.111,6.796438,
2.448,2519.464,3.058,1046.948,2.448,14.43432,6.116,0,6.116,0.08800017,,,,,6.117,6.796412,
2.45,2519.983,3.061,1046.245,2.45,14.43414,6.122,0,6.122,0.08800017,,,,,6.122,6.796602,
2.452,2519.376,3.063,1046.54,2.452,14.43416,6.127,0,6.127,0.08800017,,,,,6.127,6.796704,
2.454,2518.802,3.066,1046.653,2.454,14.434,6.132,0,6.132,0.08800017,,,,,6.132,6.796818,
2.456,2519.662,3.069,1047.372,2.456,14.43406,6.137,0,6.137,0.08800017,,,,,6.137,6.796942,
2.458,2520.525,3.071,1048.004,2.458,14.43368,6.142,0,6.142,0.08800017,,,,,6.142,6.797024,
2.46,2520.011,3.074,1047.805,2.46,14.4337,6.147,0,6.147,0.08800017,,,,,6.147,6.797186,
2.462,2520.45,3.076,1048.174,2.462,14.43366,6.152,0,6.152,0.08800017,,,,,6.152,6.797163,
2.464,2520.372,3.079,1048.054,2.464,14.43337,6.157,0,6.157,0.08800017,,,,,6.158,6.797443,
2.466,2520.289,3.081,1047.599,2.466,14.43326,6.163,0,6.163,0.08800017,,,,,6.163,6.797539,
2.468,2520.568,3.084,1047.42,2.468,14.43287,6.168,0,6.168,0.08800017,,,,,6.168,6.797583,
2.47,2520.235,3.086,1047.343,2.47,14.43283,6.173,0,6.173,0.08800017,,,,,6.173,6.797642,
2.472,2520.132,3.089,1047.402,2.472,14.43262,6.178,0,6.178,0.08800017,,,,,6.178,6.797701,
2.474,2520.836,3.092,1047.903,2.474,14.43239,6.183,0,6.183,0.08800017,,,,,6.183,6.797769,
2.476,2521.493,3.094,1047.13,2.476,14.43224,6.188,0,6.188,0.08800017,,,,,6.188,6.797832,
2.478,2521.226,3.097,1047.578,2.478,14.43221,6.193,0,6.193,0.08800017,,,,,6.193,6.797908,
2.48,2520.974,3.099,1048.23,2.48,14.43209,6.198,0,6.198,0.08800017,,,,,6.199,6.798083,
2.482,2521.651,3.102,1048.168,2.482,14.43188,6.203,0,6.203,0.08800017,,,,,6.204,6.798158,
2.484,2521.714,3.104,1048.662,2.484,14.43167,6.209,0,6.209,0.08800017,,,,,6.209,6.798244,
2.486,2521.275,3.107,1048.506,2.486,14.43165,6.214,0,6.214,0.08800017,,,,,6.214,6.798425,
2.489,2521.372,3.11,1047.732,2.489,14.43159,6.219,0,6.219,0.08800017,,,,,6.219,6.798465,
2.491,2521.385,3.112,1047.997,2.491,14.43147,6.224,0,6.224,0.08800017,,,,,6.224,6.798552,
2.493,2521.614,3.115,1048.248,2.493,14.43127,6.229,0,6.229,0.08800017,,,,,6.229,6.798601,
2.495,2521.725,3.117,1049.023,2.495,14.43106,6.234,0,6.234,0.08800017,,,,,6.234,6.798732,
2.497,2521.756,3.12,1048.78,2.497,14.4308,6.239,0,6.239,0.08800017,,,,,6.239,6.798839,
2.499,2521.755,3.122,1048.489,2.499,14.43066,6.244,0,6.244,0.08800017,,,,,6.245,6.799031,
2.501,2520.952,3.125,1048.632,2.501,14.43053,6.25,0,6.25,0.08800017,,,,,6.25,6.798978,
2.503,2521.601,3.127,1048.257,2.503,14.43063,6.255,0,6.255,0.08800017,,,,,6.255,6.799236,
2.505,2522.482,3.13,1048.763,2.505,14.43056,6.26,0,6.26,0.08800017,,,,,6.26,6.79932,
2.507,2523.251,3.133,1048.965,2.507,14.43037,6.265,0,6.265,0.08800017,,,,,6.265,6.799494,
2.509,2523.121,3.135,1049.108,2.509,14.43033,6.27,0,6.27,0.08800017,,,,,6.27,6.799596,
2.511,2522.397,3.138,1049.642,2.511,14.43015,6.275,0,6.275,0.08800017,,,,,6.275,6.7998,
2.513,2522.574,3.14,1049.889,2.513,14.42993,6.28,0,6.28,0.08800017,,,,,6.28,6.79988,
2.515,2523.146,3.143,1049.676,2.515,14.42991,6.285,0,6.285,0.08800017,,,,,6.286,6.800053,
2.517,2523.187,3.145,1050.623,2.517,14.42987,6.29,0,6.29,0.08800017,,,,,6.291,6.800173,
2.519,2522.85,3.148,1051.049,2.519,14.42975,6.296,0,6.296,0.08800017,,,,,6.296,6.800204,
2.521,2523.305,3.15,1050.355,2.521,14.42969,6.301,0,6.301,0.08800017,,,,,6.301,6.800359,
2.523,2523.299,3.153,1050.198,2.523,14.42954,6.306,0,6.306,0.08800017,,,,,6.306,6.800521,
2.525,2522.913,3.156,1049.715,2.525,14.42944,6.311,0,6.311,0.08800017,,,,,6.311,6.80074,
2.527,2523.067,3.158,1049.446,2.527,14.42941,6.316,0,6.316,0.08800017,,,,,6.316,6.800811,
2.529,2523.235,3.161,1048.971,2.529,14.42919,6.321,0,6.321,0.08800017,,,,,6.321,6.80093,
2.532,2523.452,3.163,1049.81,2.532,14.42917,6.326,0,6.326,0.08800017,,,,,6.326,6.801019,
2.534,2523.323,3.166,1049.414,2.534,14.42902,6.331,0,6.331,0.08800017,,,,,6.332,6.801092,
2.536,2523.151,3.168,1049.297,2.536,14.42889,6.337,0,6.337,0.08800017,,,,,6.337,6.801103,
2.538,2523.799,3.171,1049.005,2.538,14.4288,6.342,0,6.342,0.08800017,,,,,6.342,6.801361,
2.54,2523.882,3.173,1048.14,2.54,14.42871,6.347,0,6.347,0.08800017,,,,,6.347,6.801417,
2.542,2523.383,3.176,1048.399,2.542,14.42835,6.352,0,6.352,0.08800017,,,,,6.352,6.801565,
2.544,2523.56,3.179,1047.878,2.544,14.42835,6.357,0,6.357,0.08800017,,,,,6.357,6.801654,
2.546,2524.51,3.181,1047.149,2.546,14.42811,6.362,0,6.362,0.08800017,,,,,6.362,6.801793,
2.548,2524.456,3.184,1045.9,2.548,14.42805,6.367,0,6.367,0.08800017,,,,,6.367,6.801869,
2.55,2524.595,3.186,1044.178,2.55,14.42796,6.372,0,6.372,0.08800017,,,,,6.373,6.80207,
2.552,2524.792,3.189,1043.267,2.552,14.428,6.377,0,6.377,0.08800017,,,,,6.378,6.802175,
2.554,2524.838,3.191,1042.545,2.554,14.42789,6.383,0,6.383,0.08800017,,,,,6.383,6.802191,
2.556,2524.333,3.194,1041.897,2.556,14.42774,6.388,0,6.388,0.08800017,,,,,6.388,6.802338,
2.558,2524.724,3.197,1040.557,2.558,14.42768,6.393,0,6.393,0.08800017,,,,,6.393,6.802443,
2.56,2525.144,3.199,1039.229,2.56,14.42754,6.398,0,6.398,0.08800017,,,,,6.398,6.802565,
2.562,2524.791,3.202,1037.438,2.562,14.42727,6.403,0,6.403,0.08800017,,,,,6.403,6.802715,
2.564,2525.503,3.204,1035.622,2.564,14.42719,6.408,0,6.408,0.08800017,,,,,6.408,6.802824,
2.566,2525.329,3.207,1033.909,2.566,14.42723,6.413,0,6.413,0.08800017,,,,,6.413,6.802979,
2.568,2525.57,3.209,1032.405,2.568,14.42728,6.418,0,6.418,0.08800017,,,,,6.419,6.803055,
2.57,2526.041,3.212,1031.054,2.57,14.42721,6.424,0,6.424,0.08800017,,,,,6.424,6.803219,
2.572,2525.731,3.214,1029.901,2.572,14.42723,6.429,0,6.429,0.08800017,,,,,6.429,6.803327,
2.574,2525.217,3.217,1027.894,2.574,14.42707,6.434,0,6.434,0.08800017,,,,,6.434,6.803527,
2.577,2525.427,3.22,1025.621,2.577,14.42715,6.439,0,6.439,0.08800017,,,,,6.439,6.803682,
2.579,2525.362,3.222,1022.037,2.579,14.4271,6.444,0,6.444,0.08800017,,,,,6.444,6.803727,
2.581,2525.197,3.225,1019.325,2.581,14.42718,6.449,0,6.449,0.08800017,,,,,6.449,6.803963,
2.583,2525.488,3.227,1017.441,2.583,14.42699,6.454,0,6.454,0.08800017,,,,,6.454,6.804106,
2.585,2525.896,3.23,1014.455,2.585,14.42714,6.459,0,6.459,0.08800017,,,,,6.46,6.804279,
2.587,2525.939,3.232,1011.999,2.587,14.42704,6.465,0,6.465,0.08800017,,,,,6.465,6.804482,
2.589,2525.607,3.235,1009.888,2.589,14.42677,6.47,0,6.47,0.08800017,,,,,6.47,6.804681,
2.591,2526.127,3.237,1007.245,2.591,14.42658,6.475,0,6.475,0.08800017,,,,,6.475,6.804781,
2.593,2526.305,3.24,1004.141,2.593,14.4266,6.48,0,6.48,0.08800017,,,,,6.48,6.805019,
2.595,2526.614,3.243,1001.709,2.595,14.42644,6.485,0,6.485,0.08800017,,,,,6.485,6.805258,
2.597,2526.727,3.245,998.185,2.597,14.42626,6.49,0,6.49,0.08800017,,,,,6.49,6.80524,
2.599,2525.834,3.248,994.4728,2.599,14.42623,6.495,0,6.495,0.08800017,,,,,6.495,6.805469,
2.601,2525.726,3.25,991.7123,2.601,14.42614,6.5,0,6.5,0.08800017,,,,,6.5,6.805544,
2.603,2525.741,3.253,988.6613,2.603,14.42629,6.505,31.94805,6.505,0.02811434,,,,,6.506,6.80565,
2.605,2526.297,3.255,985.6577,2.605,14.42605,6.511,100,6.511,0.08800017,,,,,6.511,6.80515,
2.607,2526.789,3.258,982.2334,2.607,14.42599,6.516,100,6.516,0.08800017,,,,,6.516,6.805202,
2.609,2526.401,3.261,978.0195,2.609,14.42598,6.521,100,6.521,0.08800017,,,,,6.521,6.805615,
2.611,2526.066,3.263,974.7319,2.611,14.42589,6.526,100,6.526,0.08800017,,,,,6.526,6.806042,
2.613,2526.75,3.266,970.9676,2.613,14.42599,6.531,100,6.531,0.08800017,,,,,6.531,6.806402,
2.615,2526.934,3.268,967.345,2.615,14.42602,6.536,100,6.536,0.08800017,,,,,6.536,6.806591,
2.617,2526.531,3.271,963.2493,2.617,14.42586,6.541,100,6.541,0.08800017,,,,,6.541,6.80682,
2.62,2526.618,3.273,959.5625,2.62,14.42579,6.546,100,6.546,0.1605938,,,,,6.547,6.806931,
2.622,2527.422,3.276,955.5581,2.622,14.42573,6.552,100,6.552,0.4778657,,,,,6.552,6.806964,
